"1","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","X","2a","2b"
"1",2,463,0,1,4,0,2,0,0,0,0,0,0,0,1,0,0,0,0,143,0,0,0,0
"2",206,0,0,0,1,0,1,1,1,0,0,0,0,5,0,0,0,0,0,0,0,2,0,429
"3",810,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,69
"4",0,0,1,1,0,487,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
"5",0,1,0,1,0,0,1,0,0,0,648,0,0,0,0,0,0,1,0,0,184,0,0,1
"6",0,0,416,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7",39,0,1,382,0,0,0,0,1,1,0,0,0,0,0,8,0,421,0,0,0,0,0,0
"8",0,0,17,2,0,0,79,371,0,1,0,0,1,1,0,0,0,0,0,0,0,1,8,0
"9",0,0,0,0,351,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"10",1,0,0,24,0,0,0,0,0,0,0,0,341,252,0,31,0,0,0,0,0,2,0,0
"11",2,1,1,1,0,0,0,229,0,4,0,0,1,0,0,0,0,0,0,1,0,0,481,1
"12",0,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,0,1,0,0
"13",0,0,0,1,0,0,0,0,122,0,1,0,0,0,0,0,0,0,433,0,0,0,0,0
"14",1,0,0,0,0,0,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"15",0,0,0,0,0,1,0,0,0,553,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"16",476,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"17",0,0,106,1,0,1,0,0,0,0,181,1,0,0,0,0,0,1,0,0,144,0,0,1
"18",1,0,0,0,0,0,0,0,0,0,0,0,0,0,293,0,0,506,0,0,0,0,0,0
"19",0,1,0,685,0,1,0,0,0,0,1,0,0,0,0,206,0,0,0,0,0,0,1,0
"20",1,0,0,30,1,0,0,0,0,1,0,0,0,0,0,202,0,1,1,0,0,0,0,0
"21",0,0,1,0,0,0,1,0,0,2,0,0,162,204,0,0,0,0,0,0,0,1,1,0
"22",0,417,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"23",1,0,0,1,452,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"24",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,207,0,0,0,0,0,0,0
"25",0,1,0,0,0,187,0,0,0,0,1,0,1,0,360,0,0,0,0,0,0,1,1,0
"26",0,0,0,0,0,0,0,0,279,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"27",0,8,41,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"28",48,0,0,0,0,0,0,0,165,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29",0,0,0,0,0,0,0,1,0,413,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"X",0,0,0,0,0,1,0,1,0,1,2,0,0,0,1,0,0,1,0,0,1,525,0,0
