"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","X"
"1",146,3,2,2,74,0,2,4,86,2,3,191,5,4,5,2,4,1,1,2,0,8
"2",5,6,76,5,59,0,1,1,7,2,60,1,161,6,4,102,1,4,2,2,0,2
"3",7,91,3,6,1,0,7,2,4,2,75,0,7,5,1,3,35,1,0,2,1,1
"4",5,2,162,3,0,2,1,5,2,0,95,5,1,1,1,49,3,129,1,0,0,0
"5",232,0,1,4,166,0,4,0,4,4,3,1,113,3,2,1,2,0,159,1,0,6
"6",4,4,5,2,2,201,2,3,2,0,2,5,192,2,5,2,2,5,2,1,1,4
"7",6,4,6,2,2,0,0,0,146,2,1,6,205,4,2,182,1,1,3,3,1,6
"8",7,4,4,1,1,0,3,3,1,0,1,2,2,2,3,2,211,1,3,183,0,4
"9",6,3,5,0,1,2,4,1,3,2,2,3,6,1,0,3,3,0,590,0,0,3
"10",3,196,3,185,4,1,4,5,3,2,3,4,3,3,1,3,0,2,1,0,2,4
"11",240,7,146,3,0,2,6,1,1,3,9,3,6,2,1,1,2,0,1,3,0,6
"12",4,3,2,5,1,0,0,0,5,2,2,506,4,1,3,1,2,1,3,1,0,5
"13",2,34,119,1,2,1,0,2,2,1,0,2,5,3,107,0,2,6,0,0,0,2
"14",3,0,2,12,0,0,96,2,4,156,1,3,2,6,0,1,3,1,2,0,0,2
"15",6,4,4,102,1,1,2,3,2,2,0,3,164,2,62,1,44,0,0,0,0,4
"16",4,82,2,5,1,2,73,3,1,4,1,4,47,2,6,2,0,2,2,0,1,11
"17",7,308,3,2,0,0,2,2,3,1,1,5,178,4,4,2,1,1,0,0,1,8
"18",322,4,2,1,0,0,48,0,2,34,0,6,3,3,2,0,2,1,0,0,0,3
"19",3,2,2,0,0,1,90,2,1,0,1,1,2,5,59,0,2,3,1,0,0,4
"20",8,0,2,5,0,1,1,0,331,1,1,2,7,5,2,1,3,0,2,0,0,9
"21",397,3,1,4,0,0,3,1,5,0,1,7,2,3,3,1,2,4,1,0,0,6
"22",2,3,1,1,0,1,1,118,1,0,0,1,0,2,0,1,0,4,1,0,0,0
"23",2,2,1,5,0,0,0,1,36,1,0,6,2,201,1,0,0,0,1,0,0,1
"24",1,0,0,254,1,1,0,1,2,1,0,4,0,3,0,1,1,0,1,0,0,0
"25",4,81,2,4,1,0,43,37,0,1,1,0,2,1,6,5,4,4,0,1,1,1
"26",1,4,3,2,1,0,3,2,1,1,1,3,3,1,0,2,1,22,0,1,165,3
"27",7,1,3,151,2,0,0,271,3,4,2,3,5,3,3,2,2,2,2,0,0,9
"28",3,3,2,1,0,0,1,0,0,0,1,2,1,0,1,0,0,257,1,0,0,5
"29",3,2,157,2,1,0,4,2,2,0,0,1,1,4,0,0,2,1,1,1,0,2
"30",1,1,1,0,0,0,1,1,0,0,4,2,1,0,0,0,282,4,0,0,0,1
"31",2,5,0,4,3,2,0,1,2,1,3,2,3,78,0,1,1,1,1,0,1,0
"32",6,4,4,2,2,0,2,1,2,0,3,3,3,2,169,1,1,1,1,0,1,3
"33",1,2,1,1,0,0,1,2,0,1,3,5,1,198,0,1,1,0,0,0,0,0
"34",2,2,1,3,2,3,0,1,0,0,14,1,1,143,0,0,0,0,0,1,1,4
"35",1,0,1,0,0,0,0,2,1,0,1,143,1,2,1,0,0,0,0,1,0,0
"36",2,0,0,0,0,0,142,3,1,1,0,0,0,2,1,1,0,0,0,0,0,0
"37",2,3,1,1,0,0,192,1,0,1,0,4,1,1,2,0,2,4,1,0,0,1
"38",0,1,0,0,0,0,0,0,1,0,0,0,120,0,0,85,0,5,0,0,0,3
"X",13,13,10,8,2,1,3,6,7,2,5,7,14,12,7,3,6,3,2,0,3,526
