"1","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","2A","2B","Y","X"
"1",10.7178571429,5.86428571429,5.01666666667,290.44047619,6.5,22.3416666667,141.930735931,252.7625,401.7,4.48629032258,4.5,1.08333333333,483.772222222,454.723214286,286.193589744,7.0,2.0,40.9504435107,379.75,0,4.83333333333,390.15,3.57692307692,0,10.2857142857
"2",1068.19444444,33.4880952381,5.33333333333,12.8862745098,646.172222222,102.741666667,3.50649350649,4.53921568627,3.03921568627,2.47849462366,5.60294117647,2.58333333333,2.61111111111,0.7,1.73717948718,743.9,4.0,3.76547619048,0.75,14.2,1.5,2.73333333333,59.3095238095,0.5,5.44509803922
"3",11.6004397254,4.99523809524,3.52702702703,322.446078431,95.7777777778,4.78828828829,330.45995671,12.8892156863,1.98921568627,2.40867480384,166.43627451,2.28333333333,3.41666666667,7.75,4.66483516484,6.13333333333,214.583333333,379.631795872,1.25,0.833333333333,102.5,6.16666666667,5.92948717949,0.97619047619,5.24509803922
"4",388.05452381,183.142156863,1.83333333333,3.5862745098,9.66666666667,3.64444444444,2.82467532468,3.87254901961,2.60032679739,393.680107527,3.30664488017,116.25,5.19444444444,1.43333333333,4.90860805861,1.89215686275,1.08333333333,250.941744476,1.13888888889,107.433333333,1.0,1.53333333333,260.41025641,3.0119047619,52.4950980392
"5",4.25,1.40476190476,555.616666667,1.41666666667,2.43333333333,1.375,30.5833333333,1.16666666667,3.08333333333,278.109115347,3.41666666667,1.08333333333,0.5,1.0,2.17216117216,1.63333333333,2.0,2.0119047619,17.5,0,1.83333333333,16.3333333333,0.75,0.333333333333,4.68333333333
"6",12.8333333333,325.630952381,1.58333333333,27.1666666667,0,117.4,3.25,299.166666667,1.95,3.22849462366,2.5,1.5,1.16666666667,1.65476190476,324.04029304,36.0,2.83333333333,4.33333333333,1.0,0.333333333333,1.83333333333,2.53333333333,2.08333333333,0.0833333333333,7.7380952381
"7",4.23333333333,186.283333333,1.25,2.9,2.5,3.73333333333,1.78787878788,0.5,1.53333333333,0.216072439162,3.33333333333,100.666666667,0.111111111111,10.6714285714,1.08333333333,12.0,1.0,2.55847953216,1.33333333333,0.6,0,52.25,174.273809524,6.89285714286,54.1547619048
"8",2.04,107.544155844,0.7,2.41666666667,1.83333333333,370.125,1.5303030303,4.63333333333,126.522222222,72.814516129,388.606060606,1.0,2.62222222222,3.40844155844,2.59761904762,4.5,0.133333333333,1.71825396825,2.77777777778,0.666666666667,134.833333333,3.86666666667,0.883333333333,0.8,7.1847041847
"Un",34.7578571429,18.5714285714,2.2,2.79971988796,1.43333333333,38.2833333333,0.590909090909,8.28333333333,21.5,61.72771261,64.2272727273,0.7,1.86666666667,1.53571428571,2.36904761905,29.0,0.25,62.4395424837,4.0,4.5,51.0,15.2666666667,7.25,0.285714285714,23.6357142857
"X",0.86036036036,1.68939393939,4.52702702703,4.58333333333,1.35,1.20495495495,2.28571428571,2.16666666667,1.5,3.95795795796,2.0,1.85,0.416666666667,0.272727272727,1.33333333333,2.0,3.25,3.56081081081,0.5,0,1.33333333333,1.7,1.5,2.44444444444,228.165656566
