"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","Y","X"
"1",12.1666666667,2.83333333333,49.5833333333,60.5,492.5,5.0,4.0,2.0,214.083333333,37.5,222.666666667,3.0,199.916666667,2.33333333333,2.0,2.62222222222,0.5,113.791666667,4.33333333333,109.0
"2",71.5,14.0,2.33333333333,249.30952381,1.0,85.119047619,78.6666666667,1.83333333333,103.033333333,76.5,0,2.2,144.178571429,0.642857142857,4.86666666667,36.8333333333,1.36666666667,115.2,0,2.2
"3",331.583333333,3.0,248.880952381,1.0,0,1.0,99.6666666667,0.833333333333,30.5,62.9166666667,0,3.0,0.5,77.0,14.6666666667,0,61.0,0,0,0.833333333333
"4",2.7,2.0,30.5,2.0,1.94444444444,2.5,2.33333333333,436.488888889,2.5,1.16666666667,6.33333333333,1.0,3.75,19.9,49.1666666667,0.833333333333,40.0,0.166666666667,0,217.383333333
"5",159.2,274.133333333,3.33333333333,0.611111111111,1.0,1.83333333333,237.233333333,0,16.6666666667,0.5,0,0,0,1.22222222222,0.333333333333,0.2,1.0,0.166666666667,0,1.76666666667
"6",1.0,0,2.0,4.0,0.666666666667,2.0,0,4.0,0.5,0,1.33333333333,0,0,396.0,1.0,0,0,0,0,0
"7",0.75,1.0,0.5,0,2.0,0.5,0,0,2.33333333333,1.0,0.5,0,37.3333333333,0.5,337.583333333,0.2,1.0,0.5,0,0.5
"8",5.33333333333,1.0,2.0,109.5,1.5,163.5,0,0,71.0,23.5,0.333333333333,0,0,0,0,1.33333333333,1.0,0,0,1.33333333333
"9",0.5,0.333333333333,1.5,0.833333333333,0,2.5,0,0,0.833333333333,0,0,2.0,245.125,1.0,85.0,0,1.0,0.125,0,0.75
"10",183.833333333,0.5,1.33333333333,2.0,0,1.5,138.5,0,0,0,0,0,0,1.33333333333,0,0,0,0,0,0.833333333333
"11",0,0.555555555556,0,0,1.0,201.5,3.44444444444,0,0,1.0,0,0,2.0,0,0,0,2.0,0,0,1.0
"12",0,0.25,16.5833333333,0.5,0,0,3.83333333333,1.5,1.5,0,0,0,242.958333333,1.0,0,0,0,0,0,2.5
"13",0.5,171.5,3.0,0.5,0,0,1.5,0.5,0,0,0,0.5,1.0,0,0,82.0,0,0,0,0.5
"14",0.5,0,242.666666667,1.0,0,2.0,0,1.0,1.0,8.83333333333,0,10.3333333333,1.0,2.0,0,0,0,0,0,3.0
"15",0,0,0,0,0,0,0,0,0.5,0,0,0,0,289.833333333,0.833333333333,0,0,0,0,0.333333333333
"16",0,2.16666666667,1.14285714286,1.0,1.75,0.833333333333,11.2142857143,0,0.142857142857,0,0,0,0,0,0,0,0,0,0,0
"17",192.833333333,0.333333333333,2.0,1.0,0,2.0,3.66666666667,0,1.58333333333,0.25,0,0.75,1.33333333333,1.25,1.0,0,0,0,0,0
"18",0,0,1.5,0,0,0,0.5,0,0,2.0,0,198.166666667,1.0,0,0.5,0.5,0,0,0,0
"19",2.0,1.16666666667,56.2333333333,0,0,1.5,1.83333333333,0.166666666667,2.66666666667,0.166666666667,0.5,171.566666667,0.0416666666667,0,0.2,0.166666666667,0,2.83333333333,0,0
"20",4.0,0,0,0,1.0,1.83333333333,1.0,0,0,0,0,0,1.0,1.0,0,0,222.166666667,0.5,0,0
"21",0.333333333333,0.5,0,0.333333333333,0,177.166666667,0,0.166666666667,0.833333333333,0,0.666666666667,1.0,1.83333333333,1.0,0,0,0,0.5,0,0.666666666667
"22",0,0,27.0,0,0,0,0,0,0,0,0,0,0,22.5,25.5,0.5,19.0,3.0,0,0
"23",1.0,0,1.0,0.5,0,143.333333333,2.5,0,0,0,0,0,0.333333333333,0,0.5,0,0.333333333333,0,0,0
"24",0,0,0,0,0,1.0,0,0,142.333333333,0,1.0,0,0.5,0,0.5,0,0,0,0,0
"25",0,0,0,108.0,0,0,1.0,0.5,0,0.5,0,0,0.5,0,0,0,0.2,0,0,0
"26",1.66666666667,1.16666666667,0.2,53.0,2.0,0.5,58.7,0.2,52.6666666667,24.0,0,0,0.2,0.2,0,0,0,0.5,0,0
"27",0.5,0,0,0,2.33333333333,0.333333333333,2.83333333333,0,2.83333333333,1.0,0,163.5,0,0,0,0,0,0,0,1.0
"28",0.9,157.433333333,2.33333333333,0,0.5,0,1.5,0,0.333333333333,0,0,1.0,0,0,0.166666666667,0,0,0,0,1.33333333333
"W",0.5,0,0.5,0,0,0,0,0,0,0.5,0,0,0,0,0,0.7,0,0,0,0
"Z",199.916666667,155.5,1.95238095238,0.583333333333,0,7.91666666667,1.0,5.66666666667,2.33333333333,53.0,0,0,3.125,10.0,2.16666666667,117.861111111,6.1,1.0,0,1.66666666667
