"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","Y","X"
"1",20,21,57,28,14,19,947,8,19,16,17,17,14,8,16,2,5,485,341,4,4,6,0,12
"2",12,18,7,11,9,10,7,9,13,15,7,15,9,5,603,5,310,4,5,3,24,9,1,11
"3",11,196,4,5,9,8,13,524,9,6,10,5,5,8,5,2,15,5,2,1,167,4,0,6
"4",13,15,10,882,13,15,14,12,20,16,11,7,7,11,10,6,9,7,1,3,0,5,0,9
"5",18,8,628,5,9,2,9,5,4,13,10,12,7,10,9,5,2,2,6,2,1,5,0,10
"6",13,761,12,19,15,12,5,14,11,13,14,5,9,9,9,2,2,2,7,5,2,5,1,10
"7",28,9,7,11,14,145,5,13,11,899,11,8,10,11,13,8,4,22,6,8,3,13,25,12
"8",7,8,5,7,11,6,6,4,5,5,11,6,225,4,6,374,1,4,3,3,1,4,0,2
"9",10,5,9,15,2,6,144,7,5,4,6,527,1,5,9,4,3,2,3,1,1,5,1,3
"10",326,12,5,8,490,6,11,10,8,9,9,8,7,15,10,7,4,2,3,2,0,9,0,8
"11",15,14,19,18,12,13,9,9,860,14,10,7,7,12,58,8,7,2,2,2,3,5,0,10
"12",15,4,5,7,9,499,9,5,9,5,7,8,1,4,8,0,2,0,2,1,3,3,0,4
"13",16,8,4,5,11,76,5,1,6,5,8,10,6,563,1,2,5,4,7,0,3,6,0,11
"14",14,21,3,11,14,7,13,12,8,11,1078,8,10,6,13,8,5,4,4,3,1,11,0,6
"15",675,12,10,8,9,10,13,7,5,13,6,12,5,3,4,1,1,9,1,4,3,3,1,7
"16",10,6,5,8,924,1,9,7,10,12,5,8,3,5,6,5,4,5,3,1,0,8,0,8
"17",171,3,0,5,136,6,4,2,6,6,5,2,6,4,3,3,2,2,1,2,0,6,0,1
"18",4,6,3,2,1,2,3,4,0,10,4,7,247,1,3,3,1,0,1,2,0,4,0,3
"19",18,9,7,9,12,6,10,6,5,7,11,5,10,12,5,5,2,6,1,4,2,948,0,2
"20",8,5,5,4,5,6,5,3,12,4,4,371,11,6,8,2,6,2,2,337,1,9,0,2
"X",25,19,14,15,18,16,15,13,19,11,17,9,6,7,17,6,11,8,4,5,3,5,2,719
