"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","X"
"1",0.5,2.05882352941,0.366666666667,1.0,11.6666666667,0.0625,2.16666666667,0.5,0.333333333333,1.0,0.666666666667,1.75,0,0,0,137.0,0,0,323.833333333,3.6875,0,1.75,1.0,0.5,0,170.166666667,2.0,0,0.0769230769231,0.5,0.5,1.83333333333
"2",8.5,220.5,1.0,2.25,0,130.0,1.16666666667,0.333333333333,0.5,1.83333333333,0,0,0,0,0.333333333333,0.5,0,326.0,1.0,2.0,0.5,0.25,0,0,0,0,0,0,0,0,0,2.5
"3",1.25,246.5,0.666666666667,0.833333333333,624.833333333,69.3333333333,2.66666666667,0,0.5,1.5,1.5,0.624242424242,1.0,0.333333333333,0.75,0.25,1.5,0,0.5,1.83333333333,0.5,0,0,0.5,0.5,0,0,0,0,1.0,0,1.5
"4",0,0,0.5,528.683333333,0,0.5,2.0,0,0.333333333333,0,0.5,0,0,0,0.5,0.166666666667,0,1.0,0,1.0,0,0.5,0,0,0,0,0,0.5,0,0,0,0.142857142857
"5",1.83333333333,0.833333333333,0.166666666667,0.0666666666667,0.05,581.895833333,0,0.666666666667,0.5,1.5,0.666666666667,0.5,0,0,1.0,0.5,0,0.5,0.5,1.3375,0.5,0,0.75,0,0,0,0,318.0,0.125,0.5,0,0
"6",1.0,65.5,376.5,0,1.0,0,0.5,0,0,0.333333333333,0.5,0.0909090909091,0,0,0.5,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,1.0
"7",1.0,1.0,1.65,0.5,1.53333333333,0,264.533333333,0.666666666667,0,2.0,2.33333333333,1.54924242424,1.0,425.583333333,0,0,0.0666666666667,0,0,0.5,122.892857143,0,0,0.45,0,0.75,0,0,1.48333333333,0,4.53333333333,0.25
"8",1.0,108.333333333,0.125,0,0.833333333333,0,0,0,0,0,0,0,0.458333333333,0.833333333333,8.0,0.5,0.166666666667,0,0,0,0.833333333333,0,211.75,0,180.0,0.333333333333,0,0,0,0,0,2.91666666667
"9",1.0,0.5,1.0,1.0,0.25,0.5,0.916666666667,0.5,0.5,248.0,0,1.25,0,0.5,0,0.666666666667,0,0,1.5,12.3333333333,0,0.25,0,0,0,0,0,0,0,0,109.75,2.00757575758
"10",453.916666667,0,0.416666666667,0.5,0.75,0.75,1.83333333333,0,0.5,0,0.666666666667,0.424242424242,0.833333333333,62.0,0.25,0.166666666667,0,1.0,0.333333333333,0,0.25,0.5,0.25,211.5,0,0,0.5,0.5,0.25,0,0,1.82142857143
"11",0.5,0.75,1.16666666667,0.333333333333,0.5,0,0.5,0.666666666667,0.5,0,0,9.25,1.0,0.333333333333,508.583333333,0.416666666667,1.0,0.5,0,0,0,0.5,0.5,0.5,245.5,0,0,0,0,0,0.5,0.833333333333
"12",0,0.75,0,0,0,0,0,0.5,0.5,0,0,0.333333333333,0,0,1.0,0,266.25,0,0,1.0,0,0,0,0,0,0,0,0.5,0,0,0,1.0
"13",1.0,1.0,0.928571428571,0,0.333333333333,1.0,0.5,0.5,0.5,0.5,1.0,1.33333333333,0,0,0,0,0,0,0,0.5,0,459.45,0.5,0,1.0,0.5,0,1.0,133.298076923,0,0,0.5
"14",1.5,1.33333333333,0,0.75,0.75,0,0.333333333333,0.25,347.833333333,0.625,0,1.11666666667,0,0,0.5,0,0,1.0,0,0,0.25,0,0,0,0,0.5,0,1.0,0,0,0,1.33333333333
"15",0.5,0.5,0.5,0.333333333333,0,0.5625,471.75,0.75,1.0,0.583333333333,0,176.029545455,0,1.0,0,0,0,0,1.0,0.1875,0,0,0,0,1.0,0,0.5,0,0,0.5,0,1.0
"16",1.0,148.205882353,0.666666666667,1.0,204.0,1.33333333333,0,0,0,0,0,2.34090909091,0.5,2.66666666667,0,0,1.0,0,0,1.83333333333,0.5,0,1.0,0,0,0,0.5,0,0.5,135.0,0,0
