"1","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","X","2a","2b"
"1",60.0700280112,117.815789474,2.72549019608,6.7380952381,13.4621848739,169.977777778,6.27549019608,3.89215686275,44.9047619048,133.571428571,375.900980392,230.142156863,1.0,12.8302521008,0.5,6.5,1.2380952381,10.9166666667,0.73431372549,105.5,168.916666667,122.111297852,50.8921568627,2.58333333333
"2",160.416666667,2.16666666667,3.08333333333,3.5,428.083333333,1.0,49.1666666667,0,2.0,6.0,1.16666666667,0.5,0,0.25,0.75,1.66666666667,0,3.75,60.5,2.0,0,2.66666666667,248.333333333,1.5
"3",5.54166666667,1.65789473684,5.08333333333,9.98333333333,78.4166666667,24.5,266.866666667,24.0333333333,0.7,1.0,2.0,0.75,3.125,1.95833333333,1.0,50.2083333333,141.5,4.58333333333,0.5,0.5,0,1.58333333333,0.5,0.75
"4",2.5,1.0,499.583333333,4.0,2.83333333333,1.52777777778,39.0833333333,2.5,1.33333333333,0.222222222222,8.16666666667,0,1.80555555556,1.13888888889,1.33333333333,1.5,1.0,2.0,15.5,0,0.5,34.9722222222,27.3333333333,0.166666666667
"5",2.83333333333,1.0,3.0,1.63333333333,2.33333333333,1.0,1.41666666667,2.33333333333,0.5,304.416666667,3.0,0.75,333.483333333,72.3333333333,0,0.2,0,1.25,3.25,0,0.5,4.18333333333,13.0,1.25
"6",9.5625,146.998120301,0.95,2.76315789474,1.30263157895,175.326190476,2.46851503759,1.55263157895,67.6776315789,0.705357142857,2.0,0.125,0.392857142857,0.5625,0.445488721805,1.0,1.05263157895,1.15789473684,1.5,0,0.552631578947,1.125,1.40535714286,2.22916666667
"7",1.75,28.5,0.5,1.0,5.83333333333,0.833333333333,0.25,0,1.78333333333,0,3.53333333333,0.5,0,0.4,0.45,0,0,2.23333333333,0,11.5,0.125,1.4,0.5,332.033333333
"8",3.33333333333,1.16666666667,6.33333333333,0.833333333333,0,0.5,0.5,16.8333333333,388.166666667,1.5,1.0,10.6666666667,1.83333333333,0.5,0.5,0,0,7.0,0,0,0.5,2.25,7.58333333333,0
"9",1.40476190476,2.2,1.83333333333,0.604761904762,0.333333333333,1.0,2.66666666667,1.5,1.2380952381,3.32142857143,0,4.5,0.333333333333,0.0714285714286,0.2,0.666666666667,1.07142857143,1.0,0.75,0,0.333333333333,188.971428571,0.5,1.33333333333
"10",387.083333333,0,0.333333333333,0.833333333333,1.0,0,0.5,4.83333333333,0,1.33333333333,2.83333333333,0,5.83333333333,1.66666666667,2.0,1.5,0.833333333333,0.333333333333,1.0,0.333333333333,0.625,4.33333333333,3.33333333333,0
"11",1.0,224.333333333,0.5,2.5,1.0,1.83333333333,0,1.0,0.5,1.5,1.0,1.5,0,0.5,0,2.0,0,0.5,1.0,7.0,0,1.0,0,91.8333333333
"12",3.0,0.5,0.333333333333,0,2.25,2.5,0.833333333333,0.833333333333,0,1.0,0.333333333333,0.833333333333,0.5,313.416666667,0.5,0,0,0.5,1.0,0,1.25,0.75,2.0,1.0
"13",2.5,1.0,0,0.5,0,0,1.0,0.833333333333,0.5,6.0,0.666666666667,0.5,1.0,0.333333333333,237.333333333,0.5,0,30.6666666667,0.833333333333,0,0,1.83333333333,0,1.0
"14",0.5,246.055263158,1.25,4.0,0.375,0.2,0.325,14.5,0.5,1.0,0.125,0,1.0,0.2,1.5,0.458333333333,0,0.5,0.125,0,0.5,1.36666666667,0.5,0.125
"15",1.08333333333,0,3.5,254.083333333,0.5,0.75,0.0833333333333,0,0.166666666667,0,0.5,0,0.25,1.83333333333,0.166666666667,0.25,0.75,0.333333333333,0,0,0,0.583333333333,0,1.16666666667
