"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","Y","X"
"1",183.833333333,1.66666666667,559.75,276.75,26.8830808081,7.36363636364,1.49545454545,4.2,79.3,41.0833333333,2.36111111111,2.0,4.92045454545,13.8333333333,2.0,364.783333333,30.5333333333,1.25,1.0303030303,0.222222222222,6.25
"2",284.833333333,179.933333333,2.93333333333,460.811111111,4.04696969697,2.5303030303,8.25,29.65,2.28333333333,2.66666666667,3.19444444444,15.0,69.1333333333,85.3333333333,2.66666666667,1.8,1.73333333333,16.1666666667,72.2303030303,0,2.75
"3",62.5,260.75,1.75,3.05555555556,51.7166666667,363.5,4.4,10.0,2.16666666667,296.595528455,58.5555555556,78.1666666667,3.75,1.74358974359,353.416666667,5.33333333333,99.1666666667,1.29166666667,1.63333333333,0.878048780488,1.77642276423
"4",1.41666666667,1.5,0.5,0.5,108.963636364,294.006493506,0.878787878788,1.0,12.25,0.583333333333,39.6111111111,59.75,23.8787878788,0.75,0,0,2.0,0.5,1.1303030303,0,1.16666666667
"5",8.0,1.33333333333,2.0,1.91666666667,1.75,2.09523809524,3.19090909091,182.109090909,62.0833333333,123.802083333,163.555555556,1.04545454545,93.0075757576,1.58333333333,0,3.11458333333,93.2121212121,158.333333333,0.1,0,0
"6",0.5,0.5,87.5,0.5,327.144444444,18.8333333333,2.5,5.5,0.5,1.07291666667,0.861111111111,0.166666666667,0,1.66666666667,0,0.0104166666667,1.08333333333,0.5,0.95,0.222222222222,0.5
"7",0.566666666667,142.166666667,1.16666666667,2.16666666667,0.393939393939,1.56060606061,1.12878787879,1.7,141.25,0.666666666667,0.5,202.5,39.2121212121,148.5,0.333333333333,0,1.0,20.0,0.893939393939,0,2.66666666667
"8",0.666666666667,1.0,1.25,43.0,0.111111111111,0.5,1.0,0,37.0,214.5,0.5,0,1.25,0,2.0,0,62.5,0.125,0.75,0.222222222222,0.75
"9",64.4166666667,2.33333333333,40.5833333333,61.0,0.35,0.5,0.933333333333,0.5,3.5,0,0.5,0.25,2.5,0.333333333333,189.333333333,5.0,1.33333333333,0.458333333333,0.2,0,0.25
"10",7.0,0.5,22.5,0,40.0,0,1.5,49.0,0.75,0.5,1.16666666667,0,0.5,155.173076923,0,0.5,0,0,0,0,0.5
"11",2.05555555556,2.0,1.6875,0.333333333333,2.06363636364,0.530303030303,0.5,1.25,0.666666666667,1.05555555556,961.8125,0.666666666667,0,1.08333333333,0.833333333333,0.5,0.75,0.625,0.280303030303,0.5,0
"12",342.25,0.69261822376,0,157.037485582,0.476958162944,0.613636363636,0,0,0,0.833333333333,1.75,0.78892733564,0,0,0,0,0.5,0.25,0.030303030303,0,0
"13",0.611111111111,544.658333333,2.29166666667,1.08333333333,0.833333333333,1.1,0.95,6.08333333333,0.583333333333,0,0.933333333333,0.166666666667,20.3888888889,0.5,1.0,1.6,0.5,20.0833333333,2.0,0,0.25
"14",0.166666666667,1.375,1.70833333333,2.33333333333,1.56363636364,1.69696969697,495.064752791,316.5,1.75,1.33333333333,2.0,0.5,2.54545454545,0,1.0,0.7,5.61666666667,0,2.06363636364,0,0
"15",0.833333333333,151.933333333,1.5,0,0.333333333333,1.0,243.431818182,0.666666666667,193.0,0.75,1.0,0,0.924242424242,0.333333333333,0.5,0,0,0.5,34.0,0.909090909091,0
"16",0.5,0,0.333333333333,0.75,0.333333333333,0.142857142857,0.590909090909,0,0,0.5,25.0,0,137.424242424,0.5,79.5,0.2,7.5,0,0,0,0.5
"17",0,0.5,72.6666666667,0.583333333333,218.071969697,1.19696969697,0.5,34.0,1.0,22.75,48.0,0.166666666667,0.625,0,0.333333333333,44.7,1.0,0.25,0.230303030303,0,0.5
"18",0.75,18.0,0.5,0.5,0.030303030303,0.67316017316,120.780701754,0,70.3333333333,0.5,0,170.5,0.75,3.0,0.333333333333,0,1.56666666667,0,0.030303030303,0,0.583333333333
"19",0.558823529412,0,1.5,0,0,136.691176471,0,0.166666666667,227.983333333,0,5.33333333333,0.75,0,68.25,1.75,0,0.333333333333,0.458333333333,0,0,1.25
"20",20.4666666667,1.0,0.5,1.5,0.5,0.5,1.5,0.5,15.5333333333,1.5,0.75,0,138.083333333,3.0,1.0,0,299.5,0,0.5,0,1.5
"21",0.75,0.00346020761246,0,0.810553633218,0.340109573241,0.166666666667,137.616666667,0.866666666667,92.5,0,0.5,0.255190311419,0.125,0.166666666667,0.833333333333,0.666666666667,0.5,0,223.95,0,0.25
"22",1.25,2.0,0.5,0.5,0.530303030303,0.530303030303,73.5,0,0,5.25,1.0,0.25,0,0.25,0,0,0,0,230.03030303,0,0
"23",22.5,2.5,1.16666666667,1.5,2.45,0.142857142857,0,0,0,0.5,0.5,0.5,0.75,0,0.5,0,27.0,177.375,0.5,0,1.75
"24",0,1.0,0.5,1.33333333333,200.75,0.25,168.366666667,1.0,0.5,0,8.0,1.0,0,0,1.0,83.0,112.583333333,0.5,0,0,0
"25",2.5,4.4,0,0.5,0,16.25,0,33.8333333333,1.5,79.5,0.333333333333,0.25,16.0,90.0,0,0,0.25,0,0.2,0,0
"26",0,0,0.5,0.5,0.833333333333,0,0,163.666666667,1.0,0,0,0,0.333333333333,13.5,0.25,0.5,0.916666666667,0,0.5,0,1.5
"X",3.41666666667,3.23888888889,1.6,1.66666666667,4.32009803922,3.66666666667,4.14545454545,2.08333333333,2.2,3.83333333333,5.0,2.63235294118,1.35378787879,2.08333333333,4.25,2.1,2.4,4.55882352941,1.6,4.49346405229,529.331372549
