"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","X"
"1",16.4283524904,10.1216575092,26.6276683087,7.82685185185,7.71273712737,296.387985769,923.660648148,163.248412698,428.848611111,394.936111111,6.5126984127,5.55925925926,395.430626781,7.04007936508,251.901388889,6.25,1.11071428571,2.83174603175,39.6122342424,286.980555556,12.637985769
"2",1058.53827313,39.7842490842,111.453065134,645.771296296,6.20957542909,14.4271392082,3.41481481481,6.97619047619,4.92222222222,3.44444444444,6.48148148148,59.5132275132,3.6537037037,2.83333333333,6.18333333333,748.766666667,2.28333333333,2.75,3.83630831643,0.708333333333,8.23269476373
"3",11.8997810619,5.15036630037,5.65412333516,99.4325396825,5.68750806556,319.459165352,10.3,318.445238095,3.54365079365,109.512312312,178.725132275,2.07142857143,12.3342490842,4.32142857143,12.5,6.40476190476,1.43333333333,214.738095238,381.282822478,3.45899470899,8.51523444627
"4",406.838074713,182.990142211,110.841954023,10.75,4.21851851852,5.2485677796,4.59444444444,3.34285714286,3.68888888889,2.2,4.03703703704,198.654761905,64.1769230769,391.183333333,3.70476190476,3.29166666667,131.888095238,0.933333333333,246.206320766,4.25178571429,66.0826947637
"5",47.0833333333,2.31501831502,1.75,1.88333333333,522.57601626,5.0,3.96666666667,35.5119047619,4.08333333333,17.3333333333,3.58333333333,1.16666666667,19.4166666667,318.704545455,1.66666666667,1.3,0,1.75,2.0619047619,1.91666666667,5.13333333333
"6",12.0,291.276800977,133.055555556,1.13611111111,1.53550135501,28.5436507937,1.9753968254,2.66666666667,0.886111111111,2.94166666667,40.3476190476,0.988095238095,3.0,4.05277777778,295.404761905,43.625,0.696428571429,2.09444444444,4.29166666667,313.922619048,9.61428571429
"7",4.25,182.556837607,7.05555555556,6.63611111111,1.77533875339,2.83888888889,9.56984126984,2.39285714286,0.777777777778,1.65,4.68650793651,180.732142857,54.2,0.705555555556,1.19166666667,9.2,131.233333333,0.511111111111,2.16666666667,1.20833333333,65.2087301587
"8",4.16666666667,106.753369569,370.342857143,4.46296296296,2.71327913279,4.42222222222,4.45367810207,1.40317460317,123.172222222,149.188888889,396.085425685,1.12592592593,3.9537037037,80.0833333333,1.9,6.0,1.06666666667,0,2.17751322751,2.30555555556,8.82199180748
"Un",35.9136904762,18.1064713065,41.6055555556,3.56111111111,3.38184281843,3.36638655462,5.95158730159,2.72142857143,21.2611111111,49.3599099099,64.9677489177,5.95833333333,16.0166666667,71.4565656566,8.20833333333,31.1666666667,0.6,0.0944444444444,63.8089869281,1.72916666667,27.0293650794
"X",2.52222222222,2.20501792115,1.23518518519,1.32222222222,4.30555555556,5.66666666667,0.748387096774,3.35793650794,1.93888888889,1.96111111111,2.16666666667,0.0222222222222,3.7,5.08333333333,4.36111111111,3.5,1.3,4.1,3.0962962963,1.14074074074,263.752150538
