"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","X"
"1",5,409,0,6,592,0,0,0,0,29,3,1,440,23,0,1,17,0,26,0,0
"3",2,116,0,135,0,0,4,280,10,1,236,2,0,2,35,51,0,0,0,0,0
"4",1,158,0,16,0,0,0,0,2,1,0,0,1,313,0,69,0,0,25,0,0
"5",40,239,1,0,1,1,0,0,16,144,0,0,0,2,0,1,53,169,0,1,0
"6",171,3,0,1,39,2,0,54,130,1,1,1,0,0,3,0,128,0,0,223,0
"7",0,0,1,378,0,57,2,11,0,0,0,184,0,37,0,0,23,1,0,0,0
"8",1,37,0,0,102,1,184,1,0,0,6,0,1,0,83,123,0,0,0,1,1
"9",67,0,215,0,225,0,0,0,0,0,0,0,1,0,0,0,61,0,0,0,0
"10",294,0,0,15,1,0,0,1,0,2,0,0,0,1,27,47,121,0,3,78,0
"11",563,0,121,2,0,2,0,243,1,0,0,0,2,0,1,0,0,0,0,0,0
"12",1,0,0,198,0,1,365,0,1,1,4,175,1,1,0,0,0,0,0,0,39
"13",0,23,0,0,0,0,0,0,8,0,0,37,0,0,144,45,0,1,0,0,0
"14",1,0,1,0,0,351,0,0,0,1,0,0,0,0,139,1,0,0,0,0,0
"15",109,0,141,0,1,0,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0
"16",147,0,1,0,0,0,0,0,0,189,0,0,0,1,0,1,0,0,288,0,0
"17",0,0,0,1,0,1,0,0,0,782,0,0,1,0,0,1,0,0,0,0,0
"18",0,0,0,0,0,0,0,0,27,0,0,0,21,1,0,0,0,168,0,0,0
"19",457,0,0,1,0,0,128,60,48,1,0,22,0,0,0,89,1,0,51,2,0
"20",0,0,429,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"21",0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,51,0
"22",0,0,0,6,0,0,176,0,0,0,33,18,0,47,0,0,0,0,7,20,0
"Un",10,1,1,4,3,1,1,0,3,3,1,0,0,0,3,0,1,0,0,1,0
"X",55,1,14,0,3,1,0,3,0,2,0,8,0,2,0,1,2,4,0,3,413
"2a",3,0,44,110,1,225,0,1,51,1,0,0,0,57,0,0,0,1,0,8,0
"2b",0,0,153,1,0,0,0,0,285,0,0,0,39,0,0,2,0,14,0,0,0
