"1","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","Un","X","2a","2b"
"F1",545.0,1.08333333333,0.5,2.0,0.5,2.0,0.5,1.08333333333,0,0,1.5,0.5,0,1.0,0,0,1.0,0,0.25,1.0,0.25,0,0.5,0,0.142857142857
"F2",1.0,0.5,0,0,0.583333333333,0,326.916666667,1.33333333333,0.5,2.5,0.5,0.666666666667,0,0.25,0.25,1.0,0,0.5,0,0,0,1.5,0.25,0,0.333333333333
"D2",45.5,1.0,0,1.0,2.0,0.5,0.5,1.25,462.666666667,0.5,0.5,0,0,0.5,0.666666666667,0.5,0,0.5,0,0,0.5,0.5,1.75,1.0,1.0
"B4",3.5,1.75,0,0.791666666667,0,1.75,0.941666666667,0.883333333333,119.066666667,2.0,641.075,0.666666666667,1.06666666667,1.56666666667,0.75,0.65,0.316666666667,0.5,0.5,0,195.25,5.45833333333,1.71428571429,0.25,2.63333333333
"D3",1.0,0.5,0.5,1.7,0.833333333333,0.5,0,0,0.333333333333,1.0,186.791666667,0.833333333333,0,0,0,0,226.5,0.333333333333,1.33333333333,0,127.5,2.45833333333,1.33333333333,1.0,0
"A1",39.5,2.0,2.5,682.325,2.0,1.0,1.375,1.5,0.5,2.0,0.7,261.0,0,0.5,0,2.16666666667,1.0,1.0,0.5,0,0.666666666667,5.66666666667,3.83333333333,1.5,1.32142857143
"A3",1.0,0.5,2.0,1.0,0.5,0.5,2.5,0.5,1.25,0.833333333333,1.53333333333,1.16666666667,0,0,1.0,0.5,0,0.916666666667,432.0,0,1.5,2.43333333333,2.41666666667,503.4,0.5
"A2",1.55,327.416666667,0,0.5,2.0,512.833333333,0,2.0,2.75,0.166666666667,2.33333333333,0.25,0,0.833333333333,1.0,0,1.41666666667,398.391176471,0.75,0.25,0.75,1.33333333333,0.5,1.0,2.16666666667
"B1",3.91666666667,1.66666666667,583.333333333,1.125,2.0,3.25,194.708333333,2.25,1.5,1.75,1.075,0.5,0.5,0.166666666667,0.833333333333,0.833333333333,0.5,1.66666666667,1.08333333333,0,0,0.125,2.83333333333,1.16666666667,0.916666666667
"B2",3.75,1.0,2.08333333333,1.86666666667,779.166666667,1.0,2.25,0.5,1.0,0.833333333333,2.16666666667,1.0,3.0,1.75,2.33333333333,0.25,1.0,0.5,0.5,0.5,0,0,0.416666666667,0.333333333333,0
"B3",3.35,1.01666666667,1.83333333333,1.125,1.1,0.5,0.708333333333,0.5,1.0,2.6,2.66666666667,1.0,503.833333333,451.833333333,0,1.33333333333,0.333333333333,0.75,0,0,0.5,4.0,2.83333333333,2.5,0.6
"X",3.25,1.91666666667,0.75,2.53333333333,3.33333333333,3.0,1.0,3.66666666667,1.0,2.58333333333,1.75,4.0,1.33333333333,1.25,0.5,1.33333333333,0,1.25,0,0,0,1.5,559.285714286,0.666666666667,2.75
"C2",2.0,562.25,1.5,0.333333333333,2.0,1.33333333333,0,1.25,0,1.5,1.125,0.333333333333,0.5,0,0,0.333333333333,0.5,0.558823529412,0,145.0,0,0.625,1.0,0,0
"D4",0,0.833333333333,0.5,2.33333333333,0,2.08333333333,0.5,578.472222222,0.555555555556,0,1.83333333333,0.666666666667,0,1.16666666667,0,0.5,0.5,0.25,0.5,0,1.08333333333,4.22222222222,2.83333333333,0,0.333333333333
"D1",0.7,1.2,0,1.23333333333,0.333333333333,2.61666666667,0.666666666667,1.0,0.5,926.033333333,0.2,0.5,0,0,0.166666666667,1.0,0.5,1.0,0.5,0,0,11.5,3.16666666667,1.75,1.5
"E1",1.25,0.5,1.75,0,1.16666666667,1.58333333333,0,0.166666666667,1.0,0,1.33333333333,0,1.5,0,0.333333333333,782.166666667,0.25,0,1.0,0,1.0,0,1.16666666667,1.16666666667,0.5
"C1",913.966666667,0.85,1.5,1.0,4.7,1.75,1.25,2.25,2.66666666667,3.35,1.95,0.5,2.75,0.25,0.666666666667,0.833333333333,0.333333333333,2.41666666667,0.5,0,0,3.33333333333,2.33333333333,3.16666666667,487.469047619
"E3",2.0,1.16666666667,0.142857142857,0,0.5,191.276190476,0.333333333333,1.33333333333,0,0.666666666667,1.0,0,0,0,340.5,0.2,1.0,0.5,1.0,0,0.285714285714,2.42857142857,1.5,0,0
"E2",1.34677419355,0,1.89784946237,2.5,0,0.725806451613,0.282258064516,0,0.5,0.0322580645161,3.0,0.5,0.25,0.25,284.833333333,1.07692307692,0.25,487.281947891,0,0,0,0.189516129032,1.5,0.333333333333,0
