"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","X"
"1",4,417,0,6,571,0,1,0,0,25,1,0,439,23,3,1,16,1,33,1,0
"3",2,120,0,131,1,0,3,294,8,1,232,1,0,2,34,49,0,0,0,0,0
"4",1,154,1,17,0,0,0,1,0,0,0,0,0,312,0,70,0,0,25,0,0
"5",38,244,0,0,0,0,0,0,16,148,1,1,0,2,0,1,49,172,0,0,1
"6",179,1,0,1,40,0,1,50,130,0,1,1,0,0,3,0,125,1,0,265,0
"7",0,0,0,381,6,54,0,10,1,0,0,173,0,42,0,0,22,0,0,0,0
"8",1,38,0,0,103,1,193,0,0,0,6,0,1,0,67,114,0,0,0,0,1
"9",64,0,222,1,242,0,0,1,1,2,0,1,0,0,0,0,61,0,1,0,0
"10",289,1,0,19,0,1,0,0,1,1,1,0,0,0,27,35,127,1,4,79,0
"11",541,1,108,2,0,2,0,256,1,0,0,0,0,0,1,0,0,0,0,0,0
"12",1,0,1,206,0,0,373,1,1,2,4,168,1,0,1,0,0,0,0,0,40
"13",0,16,1,0,1,0,0,0,6,0,1,35,0,0,120,39,0,1,0,0,0
"14",0,0,1,1,0,347,0,0,0,0,0,0,0,0,141,0,0,0,0,0,1
"15",120,0,148,1,0,1,1,203,1,1,0,0,0,0,0,0,0,0,2,0,0
"16",150,0,1,0,0,1,0,0,0,183,0,0,0,1,0,2,0,0,304,0,0
"17",1,0,0,0,0,0,1,0,0,900,0,0,0,0,0,2,0,0,0,0,0
"18",0,0,0,1,0,0,0,0,26,1,1,0,21,2,0,0,0,172,0,0,0
"19",473,1,0,1,0,0,125,63,48,2,0,25,1,1,0,96,0,0,52,2,0
"20",0,0,441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21",0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,53,0
"22",1,0,0,11,0,0,168,0,0,1,46,17,0,47,0,0,0,0,7,18,0
"2A",3,1,40,113,0,224,1,1,59,1,0,1,0,56,0,0,0,0,0,7,0
"2B",1,0,157,1,0,0,0,0,290,0,2,0,40,0,0,1,0,13,0,0,0
"Y",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"X",43,0,15,0,2,0,0,1,0,2,0,1,0,0,0,1,1,4,0,2,343
