"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","Y","X"
"1",4,3,4,6,1,213,15,1,148,5,3,4,1,3,3,5,3,91,747,0,0,0,2,1
"2",289,40,0,1,161,1,1,0,34,148,1,2,1,11,15,95,14,15,0,1,5,6,0,2
"3",2,3,3,159,111,2,1,1,1,1,2,4,2,2,151,1,1,0,0,0,0,0,0,1
"4",55,1,2,1,266,1,0,0,1,161,2,2,0,0,1,2,15,1,1,2,0,1,0,1
"5",196,1,3,0,1,0,1,1,1,1,259,2,0,2,0,250,224,2,0,0,0,2,2,2
"6",196,2,2,0,2,1,253,2,1,0,4,4,0,1,0,409,17,0,1,0,1,1,0,1
"7",422,2,2,0,2,1,1,2,1,0,1,1,1,0,0,2,4,146,1,0,0,0,0,6
"8",6,1,0,2,0,1,6,3,2,1,2,2,1,502,1,0,4,2,0,0,0,0,0,3
"9",2,2,0,0,1,3,5,0,255,1,2,0,1,0,25,2,793,0,2,0,0,1,2,0
"10",2,216,1,0,1,1,1,0,1,0,1,180,0,0,1,1,3,0,2,0,2,211,0,1
"11",2,3,0,1,174,2,4,2,277,0,3,0,0,3,0,2,2,1,1,0,0,1,0,0
"12",3,1,1,1,1,543,2,0,1,0,3,1,0,1,1,1,3,0,2,1,0,2,0,0
"13",5,0,0,128,1,0,1,203,1,0,2,1,1,0,5,2,17,0,1,0,2,3,0,1
"14",69,3,3,0,0,0,269,0,2,1,2,8,0,0,0,0,2,1,1,1,0,0,0,1
"15",221,1,0,77,1,1,3,2,0,0,0,101,0,43,4,7,1,0,0,0,0,0,0,0
"16",6,0,2,125,2,3,178,144,1,1,3,5,0,0,0,1,0,0,1,2,0,2,0,2
"17",181,357,1,2,2,5,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,2
"18",0,2,1,1,0,6,93,1,1,0,525,0,0,1,1,0,1,0,2,0,0,0,0,0
"19",2,96,2,56,1,2,2,1,1,2,0,0,0,0,1,0,2,0,1,1,0,0,0,5
"20",0,0,364,1,1,0,1,0,0,0,3,0,1,0,0,1,2,0,533,2,0,1,0,2
"21",0,3,1,21,3,1,0,6,0,0,398,1,0,0,0,1,15,1,0,0,0,1,0,2
"22",0,0,2,0,0,1,1,2,2,0,1,1,181,0,1,1,17,0,1,0,0,0,0,0
"23",4,2,268,0,0,3,3,0,0,0,0,4,0,0,1,0,3,1,1,19,0,0,10,0
"24",1,0,0,0,0,2,0,0,1,0,2,0,0,1,1,0,2,0,1,478,0,0,0,0
"25",3,144,0,20,0,2,0,97,6,8,1,2,101,3,5,0,14,3,1,1,2,1,0,1
"26",0,9,0,0,2,0,0,0,0,24,0,208,1,3,1,0,3,0,0,1,0,172,0,1
"27",1,0,3,0,0,2,0,3,3,0,0,454,0,0,2,1,3,0,0,0,0,15,0,7
"28",1,1,0,1,0,0,1,1,0,334,1,2,0,0,0,0,0,0,0,0,0,0,2,2
"29",1,1,1,1,0,1,1,161,0,0,0,2,0,1,1,0,0,0,1,0,0,0,0,0
"30",2,2,0,1,2,0,0,2,0,0,1,1,0,5,351,0,15,0,2,1,0,1,0,0
"31",1,1,10,0,1,0,0,0,0,1,0,3,1,0,0,1,0,3,0,0,223,0,0,0
"32",1,0,1,171,5,0,0,0,0,1,3,2,1,1,0,0,1,1,1,0,2,0,0,2
"33",1,0,202,0,1,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1
"34",1,0,144,0,52,0,2,0,0,2,1,2,0,1,0,0,0,0,0,2,0,0,1,2
"35",4,0,0,0,1,187,0,1,0,1,1,3,0,1,0,3,2,0,4,0,2,0,10,1
"36",1,144,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
"37",0,189,0,0,1,1,1,3,0,1,1,0,0,1,0,0,15,0,0,0,0,0,0,0
"38",202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0
"X",9,7,2,3,5,0,2,7,4,1,4,11,3,2,1,1,4,1,8,1,0,7,51,743
