"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","X"
"1",32,525,59,14,1041,11,1,4,4,84,16,10,516,240,30,7,27,5,38,3,36
"2",10,4,233,147,10,260,3,4,445,2,5,2,44,67,2,1,1,21,5,20,5
"3",7,134,3,163,1,4,9,349,10,4,311,3,4,8,40,61,1,2,2,3,7
"4",57,189,1,22,4,5,0,2,3,2,2,1,2,431,4,80,3,3,33,0,4
"5",51,289,3,3,3,1,4,1,25,183,2,1,1,5,2,4,63,247,0,1,7
"6",207,5,5,18,46,2,2,65,153,1,1,1,3,2,4,1,193,1,1,356,4
"7",45,28,5,481,7,86,2,11,5,3,0,317,2,48,1,2,23,0,2,0,7
"8",18,43,5,1,115,3,229,0,0,3,6,0,1,1,96,164,1,1,0,2,3
"9",82,1,283,10,375,4,2,2,4,1,0,7,0,2,0,2,85,2,0,0,2
"10",375,1,3,22,1,4,1,1,6,3,1,0,2,2,33,66,183,0,4,86,2
"11",825,27,280,4,3,4,2,310,3,2,4,0,3,4,20,1,0,1,1,2,2
"12",12,3,2,313,3,8,454,4,11,3,7,219,8,1,4,3,2,0,1,2,51
"13",5,25,5,3,1,1,1,0,10,2,0,40,0,3,163,54,0,3,1,0,3
"14",4,3,6,4,1,423,2,0,0,3,1,0,1,2,195,0,1,2,1,1,4
"15",137,1,200,0,2,1,1,230,1,1,0,1,1,0,7,1,5,0,3,3,2
"16",213,4,7,0,1,6,1,5,1,264,0,6,2,2,1,3,7,0,356,2,3
"17",3,16,6,4,4,5,4,1,2,1170,1,1,2,2,1,5,2,4,0,1,6
"18",0,2,5,0,2,2,0,0,31,3,0,0,25,1,0,0,0,189,0,1,3
"19",1023,65,10,3,2,33,205,114,64,8,2,53,3,3,2,122,4,1,61,2,8
"20",5,17,520,1,1,0,0,3,1,0,0,2,5,3,0,2,3,0,0,2,0
"21",0,1,1,0,1,0,0,2,0,0,139,0,1,0,0,1,1,0,0,80,0
"22",4,1,1,19,1,3,232,1,0,3,63,19,0,55,1,1,0,0,8,34,2
"Y",0,0,0,4,0,0,0,0,16,2,0,0,2,0,0,0,10,3,0,0,39
"X",137,28,22,11,8,5,11,7,6,7,1,16,1,26,26,9,4,23,1,4,605
