"1","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","X","2a","2b"
"1",78,142,10,14,65,224,27,13,53,195,425,257,4,20,3,8,3,4,5,115,187,164,71,4
"2",23,185,9,9,94,271,301,28,93,6,3,4,6,7,4,59,157,5,4,1,1,7,8,7
"3",158,3,6,5,491,2,52,1,2,3,3,1,1,1,2,2,0,1,67,3,0,6,278,3
"4",5,7,573,9,8,7,48,5,8,9,3,7,10,6,5,5,4,3,21,0,2,260,32,4
"5",7,1,9,10,2,2,10,7,1,363,6,2,420,81,1,2,0,6,2,0,1,14,7,3
"6",5,3,8,2,0,2,1,3,482,1,2,2,11,1,1,0,0,1,0,0,1,6,6,0
"7",3,32,2,3,2,3,1,0,7,1,6,1,0,2,3,0,0,4,1,14,0,3,1,378
"8",432,0,1,2,1,2,1,7,0,3,2,0,7,3,2,2,2,1,1,1,2,3,5,0
"9",4,263,1,1,2,4,0,2,1,0,0,2,0,1,0,2,0,1,1,8,0,3,0,107
"10",3,1,1,0,5,5,2,2,0,0,1,3,4,376,1,0,0,0,0,0,4,2,6,1
"11",5,2,1,1,1,0,6,1,2,2,1,1,2,1,274,1,1,31,3,0,0,3,0,0
"12",4,274,4,1,2,2,2,16,0,0,3,1,0,1,2,3,0,0,1,0,1,4,3,1
"13",3,0,5,315,1,3,1,0,2,0,1,0,1,2,2,1,2,2,0,0,0,2,0,3
"14",1,6,5,36,0,73,5,3,3,3,2,0,1,0,247,2,0,4,1,0,0,7,3,1
"15",5,0,2,3,2,4,0,1,0,1,175,1,0,0,0,1,2,1,2,0,148,3,5,4
"16",18,0,0,4,43,12,0,0,0,0,4,0,1,1,0,0,0,4,0,0,0,0,1,0
"17",5,2,4,2,2,2,1,246,3,1,2,0,1,23,1,4,1,2,0,0,2,3,0,1
"18",3,1,0,255,3,2,0,2,0,1,5,0,0,3,2,36,0,0,0,0,0,6,0,1
"19",5,2,0,146,4,68,0,3,0,18,2,0,2,2,4,83,2,0,2,1,3,4,2,3
"20",0,1,5,0,2,0,2,1,0,0,0,0,1,4,0,0,1,1,292,0,2,1,1,1
"21",218,3,1,0,2,2,0,1,1,3,1,0,1,0,2,1,0,0,0,0,0,3,0,2
"22",1,2,2,2,2,3,70,1,3,2,1,1,0,0,0,0,0,0,6,1,0,1,30,0
"23",201,1,1,1,4,2,0,0,0,1,0,0,2,0,1,0,11,0,0,0,0,2,0,1
"24",2,1,0,0,0,0,0,0,0,151,0,2,0,0,0,0,0,1,0,1,1,1,0,0
"25",130,4,0,1,3,2,1,1,1,0,0,0,0,1,0,0,0,1,2,0,0,3,0,1
"26",154,2,0,3,62,0,2,1,0,1,3,0,0,0,0,3,0,0,1,0,1,2,0,0
"27",3,1,1,202,1,3,0,1,3,3,3,1,3,2,1,0,0,0,0,0,0,1,1,3
"28",2,1,1,3,0,2,9,1,0,1,2,1,2,3,1,3,1,197,0,1,2,3,3,0
"W",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
"Z",10,9,11,111,7,4,16,270,5,7,0,0,1,1,2,181,49,6,8,0,2,6,22,1
