"F1","F2","D2","B4","D3","A1","A3","A2","B1","B2","B3","X","C2","D4","D1","E1","C1","E3","E2"
"1",222.833333333,1.0,0.341145833333,5.22222222222,4.68055555556,3.79947916667,4.3,5.14441287879,6.18888888889,5.125,3.38229166667,9.79354482323,636.75,0.625,1.6328125,1.11111111111,674.95,0.833333333333,0.913888888889
"2",1.625,1.75,0.190104166667,2.72916666667,5.0625,7.98177083333,15.9333333333,5.98816287879,109.683333333,2.5,5.30381944444,4.28972537879,3.075,385.208333333,1.3484375,2.45833333333,652.527777778,0.666666666667,2.52083333333
"3",3.59343434343,1.35353535354,2.5202020202,887.930934343,1.3226010101,4.61379176379,508.443434343,6.0928030303,2.52676767677,4.03686868687,4.94633838384,1.90467171717,2.5,220.75,2.90353535354,1.95454545455,5.90353535354,1.36843434343,2.11426767677
"4",0.3125,0,0.833333333333,0.326388888889,0.638888888889,1.0,1.5,532.929383117,0.930555555556,1.39583333333,0.979166666667,3.69823232323,0.5,1.07142857143,0.75,2.44444444444,2.75,0.833333333333,0.847222222222
"5",1.66666666667,0,0.515625,1.84722222222,0.763888888889,449.182291667,1.93333333333,435.578869048,4.07222222222,1.75,0.03125,1.37673611111,0.166666666667,1.04761904762,0.348958333333,0.347222222222,0,0.5,1.96388888889
"6",0.5,0.166666666667,1.015625,0.25,0.833333333333,1.68229166667,0.5,2.36458333333,433.0,3.33333333333,0.53125,1.578125,1.16666666667,0,0.348958333333,0.611111111111,1.58333333333,0.5,1.83333333333
"7",1.0,0,0.333333333333,1.33333333333,0.125,58.9583333333,2.6,1.67424242424,2.14166666667,3.43333333333,632.833333333,3.67424242424,0.9,0.5,0.625,0.333333333333,1.93333333333,0,2.5
"8",0.571428571429,1.0,0.7578125,2.00694444444,0.00694444444444,1.17447916667,1.25,1.015625,1.00694444444,346.25,0.015625,2.52170138889,0.916666666667,0.25,0.0078125,0.5,1.66666666667,0.625,0.078373015873
"9",2.33333333333,330.916666667,0.0078125,0.00694444444444,0.00694444444444,0.841145833333,3.33333333333,0.015625,1.50694444444,16.2666666667,0.515625,1.77170138889,1.0,0,0.0078125,0.5,3.35,0.708333333333,1.20694444444
"10",0.5,0,0.0078125,0.506944444444,0.131944444444,267.59755609,0,0.515625,0.131944444444,0.5,1.515625,1.87586805556,0.5,0.75,0.5078125,0.666666666667,1.16666666667,0.5,0.506944444444
"11",0,0.5,0.5,1.66666666667,0.625,2.16666666667,0.666666666667,0.357954545455,1.4375,0.416666666667,1.17361111111,3.60795454545,2.33333333333,0.75,1.66666666667,924.013888889,2.31111111111,0.125,1.0
"12",335.5,0.5,0.0078125,0.798611111111,0.0486111111111,0.5078125,0.166666666667,0.394412878788,0.881944444444,0,0.265625,0.817155934343,2.54166666667,0,0.0078125,0.5,117.465686275,0,0.00694444444444
"13",0,0,1.0,126.756944444,0.965277777778,1.5,446.0,2.16666666667,2.34027777778,3.25,0.944444444444,0.930555555556,0.5,1.5,1.0,1.94444444444,1.61111111111,1.2,1.50694444444
"14",0.142857142857,0,0.833333333333,0.833333333333,1.45833333333,1.16666666667,1.25,2.96212121212,1.54166666667,2.75,1.33333333333,1.80795454545,1.83333333333,0.5,1.75,1.16666666667,1.2,0.5,822.05952381
"15",0.988095238095,1.16666666667,0.5078125,0.85,0.625,1.7328125,0.433333333333,0.765625,1.51666666667,0.5,0.682291666667,0.7578125,1.0,0,612.916145833,0,2.0,0,1.2380952381
"16",2.02083333333,0,0.5,0.269444444444,0.00694444444444,239.666666667,0.5,0.238095238095,1.23611111111,0.5625,0,2.63055555556,0.333333333333,1.52976190476,0,0.5,1.0,0,0.00694444444444
"17",0.666666666667,0,1.2578125,1.96527777778,331.465277778,0.341145833333,1.0,1.31107954545,101.381944444,1.0,1.59895833333,0.829655934343,0.125,1.0,0.2078125,0.5,0.25,0,0.00694444444444
"18",1.05476190476,0,0,1.66666666667,0,0.5,0.2,0.450216450216,0.45,1.35,366.7,2.37878787879,0.0833333333333,0.0714285714286,1.0,0,2.1,0,1.47142857143
"19",0,0.5,0,0.25,0.5,0,0,341.0,0,0.25,1.75,2.0,86.9,0,0,0.333333333333,0.5,0.458333333333,0.666666666667
"20",0,0.833333333333,0.674479166667,0.25,0.25,1.5078125,1.0,0.515625,0.75,459.583333333,0.265625,1.0078125,0.5,0.166666666667,0.2578125,0,3.08333333333,0.5,0.5
"21",0.363095238095,0,0.0078125,2.17361111111,1.50694444444,1.5078125,1.35,0.515625,1.60694444444,0.5,0.015625,0.750868055556,1.0,0.125,437.2078125,0,1.78431372549,0.2,0.078373015873
"22",1.0,0.5,293.25,0.00694444444444,0.00694444444444,0,1.5,0.962121212121,0.923611111111,0.5,0.5,0.0593434343434,0,0,2.5,0,0.916666666667,0,1.50694444444
"23",1.5,1.0,0,0.5,229.291666667,1.0,1.0,0.404761904762,0,0.5,0.333333333333,1.0,0,0.571428571429,2.0,1.0,1.36666666667,0.125,0
"24",0,0.5,0,0.75,0.833333333333,0.166666666667,1.16666666667,1.41666666667,1.16666666667,1.5,0,0,0,0.75,0.583333333333,0.5,1.33333333333,560.45,1.0
"25",1.5,0,227.583333333,0.5,0,1.16666666667,1.0,2.33333333333,0.0833333333333,0,0.25,0.333333333333,0.666666666667,0,5.1,0.333333333333,0.5,0,0
"26",0,0,0,0.506944444444,0.00694444444444,0,0.833333333333,1.08333333333,154.090277778,0.5,0.75,0.0138888888889,11.25,0,1.16666666667,0,1.5,0,0.506944444444
