"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","X"
"1",0,1,1,335,0,0,361,0,1,2,0,0,1,0,431,0,1,99,3,0,0
"2",30,0,1,0,0,359,1,0,0,1,1,0,1,456,0,2,0,0,348,0,0
"3",2,0,133,3,0,0,0,0,1,0,2,0,437,0,16,3,0,0,2,270,1
"4",505,0,0,1,0,0,0,281,3,1,1,0,0,0,0,0,1,0,0,0,0
"5",1,0,0,0,0,1,0,0,0,162,540,0,2,0,0,1,0,0,0,0,0
"6",519,0,1,2,0,4,1,0,2,1,1,0,0,0,2,2,0,84,395,196,0
"7",1,4,1,403,0,3,486,0,0,1,1,0,0,0,1,1,0,0,1,2,0
"8",32,1,0,0,446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"9",179,1,145,0,1,1,0,0,0,0,0,0,0,429,1,0,0,0,1,0,0
"10",119,1,0,0,0,0,0,1,115,1,1,0,1,0,57,0,0,0,0,7,0
"11",1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,226,0,0,0,0
"12",1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,709,0,0,0,0,1
"13",2,769,121,0,0,3,1,0,1,1,36,0,0,1,0,0,0,0,0,0,2
"14",49,0,0,0,18,2,0,79,433,123,171,1,2,0,12,1,0,0,2,0,0
"15",1,0,0,0,33,0,2,55,0,0,0,402,53,0,0,0,0,0,0,0,1
"16",0,0,0,0,0,247,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"17",0,0,0,0,3,0,0,42,0,370,1,0,0,0,0,0,0,0,1,0,0
"18",0,0,276,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,491
