"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","Y","X"
"1",51.3333333333,47.4166666667,107.333333333,0.75,1.25,1.7,10.6666666667,0.5,0.833333333333,0,136.583333333,56.25,236.0,0,11.25,1.5,3.33333333333,0,0.5,0,80.1666666667,0.5,5.76153846154,111.238461538
"2",10.0171428571,4.83333333333,136.840909091,2.54,54.5,86.4941847042,204.666666667,272.883333333,25.5,74.4102564103,0,1.5,0.5,1.0,2.0,1.5,4.0,132.055555556,1.66,0.5,0,2.0,1.36363636364,0.75
"3",143.083333333,235.972222222,0.5,0.333333333333,0,459.7,0,31.5,0.166666666667,0,2.0,0,0,0,1.5,0.5,2.25,0,0.5,60.95,1.0,0.25,0,0.5
"4",0,22.5,0.5,486.416666667,1.0,1.0,0.25,38.0,0,0,0,0,0,0,0,1.0,1.25,0,0,13.8333333333,0,1.625,0,0
"5",0.25,1.55555555556,0,0.916666666667,0,1.23611111111,1.0,1.83333333333,1.0,0,297.738888889,0.5,0,333.25,68.9642857143,0,1.0,0.125,1.0,0.5,0,0.0588235294118,0,0.916666666667
"6",1.0,2.5,0.0666666666667,2.0,0,1.0,1.5,0,1.0,390.8,1.0,0.25,0,0,0,0,2.0,0,0,0,0,0,0,1.0
"7",0.5,340.194444444,28.0434782609,1.0,0,1.0,0.5,0,0,1.05555555556,0.5,2.0,0,0,0,0,0,0,1.0,0,14.5,0,0,0
"8",304.333333333,0,0,0,0,1.0,0.5,0,2.09090909091,1.0,0,0.5,0,0,1.0,0,0.5,0,0,1.0,0,0.0588235294118,0,1.0
"9",2.5,97.3859649123,227.316666667,0,0,0,1.8,0,0,0,0,0,0.333333333333,0,0,0,2.0,0,0,1.0,7.0,0,0,0.25
"10",0,3.0,0,0,0,0,0,1.0,0,0,0,0.5,0,0,304.75,0,0,0,0.5,0,0,0.5,0,0.75
"11",1.0,0,2.0,0,0,0.5,0,0.75,0,0,0,0.5,0,2.0,0,245.75,0,0.333333333333,31.1,0.833333333333,0,0,0,0.25
"12",2.5,0,247.410144928,1.0,0,0,0,0,16.0,0,0,1.0,0,0,0,0.833333333333,0,0,0,0,0,0,1.0,3.16666666667
"13",0,1.0,0,1.0,229.75,0.666666666667,0,0,0,0.75,0,0,0.25,0,0.5,0,1.33333333333,0.5,0,0,0,0,0,0.5
"14",0,2.0,1.66666666667,0,0,0,67.0,1.5,0,2.0,0.25,0,0,1.0,0,204.666666667,29.3333333333,0,1.0,0,0,0,0,2.5
"15",0,1.33333333333,0.5,0,0,0,0.333333333333,0,0,0,1.0,165.333333333,0,0.5,0,0,0.666666666667,0,0,0.2,0,105.966666667,0,0
"1A",2.22023809524,2.0462962963,0.633333333333,0,0,4.0119047619,150.211111111,0,0.388888888889,35.9074074074,0,310.142857143,0,0.0740740740741,1.11111111111,0.666666666667,1.03703703704,0.111111111111,2.0,0,0.0787037037037,166.470860566,0,4.05555555556
"24",0,0,0,0,0,0.0512820512821,0,0,0,0,126.833333333,0.333333333333,1.0,0,0,0,0,0,1.0,0,0,0.5,0,0
"18",1.41666666667,0,1.5,0,0,0,1.0,0,0,0,0.5,0,0,0,0,0,224.607142857,0,0,0,0,0,0,0.5
"1B",0,0,0,0,0,0,0,0,0,0,10.5,0,0,0,1.0,0,0,0,1.0,0,14.0,0,0,0
"20",0,0,0,0,0,0.5,0,1.0,0.5,0,0.25,0,1.0,0,2.5,0,0,0.25,0.5,246.0,0,0,0,0
"21",134.0,0,0.5,0,0,0,0,0,0.333333333333,0,0,0,0,0.5,0,0.5,1.0,0,0,0,0,0,0,0
"22",0,21.5,0,0,0,1.0,9.5,45.5,0,0,0,0,0,0,0,0,0,0,0,5.0,0,1.0,0,0
"23",162.5,0,0,0.333333333333,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0.833333333333,0,0,0,0,0,0.833333333333
"LG2",0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25",51.1666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26",89.0,0,0.5,0,0,46.358974359,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,1.0,0,0
"27",1.01142857143,0,0,0,0,1.00285714286,0.25,0,1.0,0,0,1.0,0.5,2.0,0,0,139.583333333,0,0,0,0,0.125,0,0.5
"28",0,2.0,0,0,0.5,0,0,0,0,0,0,0,0,1.0,0.833333333333,0,1.0,0,161.5,0,0,0,0,0.5
"Un",131.046017316,64.4195906433,71.0297101449,45.16,29.3333333333,18.1432933733,38.9333333333,40.3666666667,22.7259407259,50.9841880342,57.4,99.0,17.75,32.0555555556,34.1717865468,18.5,56.3095238095,20.3611111111,68.04,33.05,11.8472222222,22.6568627451,0.916083916084,37.9692447807
"Z",3.00571428571,3.75555555556,1.5,10.3333333333,264.0,0.501428571429,0,9.5,236.252380952,0,3.0,1.0,0,0.5,1.5,1.0,1.5,27.3333333333,2.0,1.0,0,0.125,0,1.14754098361
"4A",0.75,1.83333333333,3.25,1.5,2.5,1.2,1.66666666667,3.0,2.0,0.5,2.83333333333,0,3.0,1.0,0,1.0,1.5,1.0,1.0,0,0.5,1.0,1.6,206.932786885
"17",1.0,0,1.0,0,0.333333333333,1.83333333333,0,0.333333333333,223.519230769,0,0,0.5,0,0,0.480769230769,0,0,0,0.5,0,0,0.5,0,0
"19",0.261363636364,0,0,0,0.5,0.333333333333,58.9166666667,0,0.333333333333,0,0.583333333333,0,0,0,0.0113636363636,1.0,181.333333333,0,0,0,0.5,0.25,0,1.0
