"1","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","2A","2B","Y","X"
"F1",546,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"F2",0,0,0,0,0,0,323,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"D2",50,0,0,1,1,0,0,0,438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B4",0,1,0,0,1,1,0,0,123,0,642,0,1,2,0,0,0,0,0,0,184,1,0,0,0
"D3",0,0,0,1,0,0,0,0,2,0,178,1,0,0,0,0,231,0,0,0,134,1,1,0,0
"A1",36,0,1,660,0,1,0,1,1,0,0,220,0,0,1,1,1,0,0,0,1,0,2,0,3
"A3",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,433,0,1,498,1,0,0
"A2",0,332,1,0,0,509,0,1,1,0,1,0,0,3,0,0,1,412,0,0,0,0,1,0,0
"B1",2,1,572,1,0,0,169,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
"B2",1,0,1,0,807,0,0,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0
"B3",0,0,1,0,0,0,0,0,0,1,0,0,496,474,0,0,0,0,0,0,0,3,0,0,0
"X",1,0,0,3,0,2,0,1,0,2,1,0,1,0,0,1,0,1,0,0,0,0,0,4,447
"C2",0,550,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,149,0,0,0,0,0
"D4",0,0,0,0,0,0,0,583,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"D1",0,1,1,0,0,0,0,1,0,895,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0
"E1",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,883,0,0,0,0,0,0,1,0,1
"C1",894,1,0,0,2,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,481,0,2
"E3",0,1,0,0,0,175,0,3,0,0,1,0,0,0,331,0,0,0,1,0,0,1,1,0,0
"E2",0,0,0,1,1,0,0,0,0,0,1,0,0,0,301,0,0,485,0,0,0,0,0,0,0
