"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","X"
"1",7,3,6,2,0,0,1,5,10,0,1,6,1138,9,6,296,3,5,1,0,1,11
"3",4,2,7,2,1,0,1,5,332,2,3,3,4,532,1,2,1,2,1,0,0,3
"4",4,184,0,1,4,1,2,0,6,0,2,3,3,2,490,0,2,0,0,2,0,4
"5",4,5,357,2,1,1,3,8,4,1,245,2,9,8,2,3,1,2,0,1,2,3
"6",1,1,1,0,0,0,1,2,2,1,1,767,1,1,3,0,0,1,0,1,1,3
"7",1,3,3,4,0,44,201,2,4,210,1,1,40,2,5,2,3,2,2,0,0,9
"8",6,79,270,2,0,0,5,0,3,0,2,1,2,4,10,1,2,1,0,0,0,2
"9",440,3,1,1,1,1,3,0,6,1,1,2,5,1,0,0,1,0,0,0,0,3
"10",2,2,2,2,0,0,6,2,2,1,0,3,1,1,1,117,0,417,1,0,0,3
"11",675,6,2,3,0,0,1,3,1,1,0,4,4,1,2,2,0,1,1,0,0,4
"12",3,3,2,365,1,2,2,255,1,2,3,5,0,2,0,1,2,2,3,0,90,5
"13",5,1,2,0,0,0,1,122,0,0,0,0,0,1,0,2,0,0,0,0,0,4
"14",5,2,2,3,0,0,3,3,1,1,1,2,7,0,2,1,252,1,3,176,1,4
"15",0,2,19,0,1,0,1,4,1,2,4,1,0,2,0,0,295,0,0,0,0,2
"16",3,2,4,4,227,158,3,1,2,2,0,2,1,2,3,3,0,0,2,0,0,2
"17",2,2,2,0,2,1,1,0,2,0,0,1,2,1,2,2,1,16,781,0,0,4
"18",1,1,1,0,0,0,1,1,222,1,1,0,0,1,2,1,0,3,0,1,0,0
"19",4,1,2,3,73,0,2,0,1,0,1,3,4,2,1,1,2,1,3,0,1,6
"20",1,0,0,249,0,0,0,1,2,1,0,3,0,4,0,0,0,0,0,0,0,0
"21",0,2,0,0,0,0,0,0,0,1,0,0,0,62,0,0,0,0,0,0,0,0
"22",2,1,1,51,0,0,1,4,0,0,1,1,4,1,0,0,1,0,0,0,50,3
"2A",5,485,1,3,1,0,1,1,2,0,1,2,1,1,0,1,2,1,0,0,2,1
"2B",3,2,6,0,0,0,450,3,1,0,0,1,1,1,3,1,1,1,1,0,0,1
"Y",0,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,1,0,0,9
"X",7,1,4,0,0,1,3,4,2,0,1,3,6,6,3,1,2,4,3,1,0,449
