"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","X"
"1",41,493,23,16,792,13,5,6,6,68,17,7,486,102,17,11,23,3,30,1,22
"3",12,132,6,170,5,4,10,321,14,4,285,8,5,8,40,59,1,3,3,3,8
"4",13,178,1,20,6,6,0,1,6,3,2,1,4,420,3,78,3,6,36,1,6
"5",55,279,2,6,4,3,6,3,26,169,4,2,2,7,4,3,62,211,3,4,6
"6",197,9,3,13,51,5,2,66,143,5,2,2,2,2,5,1,177,1,2,265,7
"7",36,20,8,459,9,77,5,17,9,5,0,270,2,48,4,5,27,3,2,0,9
"8",12,47,5,1,113,4,211,2,4,0,6,1,2,1,96,141,1,1,1,4,5
"9",80,5,248,12,307,4,3,3,3,4,3,7,1,2,1,4,78,1,2,0,4
"10",359,3,6,23,3,5,3,11,2,6,3,1,1,5,31,58,147,1,3,86,4
"11",720,14,140,4,6,6,3,277,4,7,3,1,4,3,6,2,0,2,1,3,4
"12",16,5,2,315,2,6,406,3,12,5,5,205,5,2,4,3,2,0,1,3,51
"13",3,24,5,1,1,1,2,1,11,2,2,42,0,4,155,53,0,3,2,1,2
"14",8,4,6,5,4,613,2,0,2,2,0,0,2,4,248,2,1,4,1,2,3
"15",119,2,184,2,4,63,2,219,2,2,0,0,1,1,4,2,3,0,0,4,3
"16",172,2,6,1,1,5,1,5,0,214,0,5,2,1,1,3,0,0,309,2,2
"17",4,9,7,4,4,8,4,1,1,947,1,1,1,2,1,5,2,4,0,0,6
"18",1,2,4,1,2,0,0,1,33,1,1,0,25,2,0,1,0,181,0,2,2
"19",771,38,5,6,4,19,181,92,60,9,2,48,3,1,2,103,5,0,53,3,7
"20",5,20,476,7,3,4,2,6,4,0,1,2,6,5,1,2,4,1,2,2,3
"21",0,1,0,0,1,0,0,2,1,0,124,0,1,0,0,0,0,0,0,65,0
"22",5,1,2,13,2,5,209,0,0,4,47,20,0,53,0,0,0,1,8,29,1
"Un",42,10,21,29,4,86,3,10,4,11,1,5,0,1,6,1,6,0,0,3,2
"X",119,32,28,16,11,7,11,10,7,9,3,17,2,28,26,11,5,17,1,5,560
"2a",6,20,118,197,6,243,4,3,64,3,1,2,1,62,1,0,12,4,5,11,1
"2b",4,2,172,4,8,3,2,5,323,1,0,0,41,0,0,2,3,19,0,1,3
