"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","X"
"1",157.714285714,149.333333333,30.2333333333,36.0,0.2,0,116.928571429,8.0,26.0,0.780303030303,3.5,315.880952381,5.59523809524,51.8666666667,1.83333333333,133.333333333,62.9912280702,3.38095238095,1.0,129.0,0.333333333333,24.316997038
"2",167.4,19.9416666667,146.116666667,104.941666667,4.20833333333,2.0,24.5666666667,19.2083333333,226.116666667,1.73409090909,138.68452381,63.5052380952,17.6166666667,8.5,5.41666666667,2.36666666667,25.7833333333,2.66666666667,62.0833333333,0.5,0.291666666667,34.9312770563
"3",82.6349206349,36.1111111111,3.91666666667,2.5,1.61111111111,1.11111111111,46.4285714286,110.5,1.44444444444,0.727272727273,1.16666666667,2.34920634921,32.7896825397,302.944444444,2.33333333333,1.33333333333,12.5,115.547619048,3.27777777778,0,1.0,88.6926406926
"4",15.2554945055,12.7435897436,229.326923077,72.5769230769,0.166666666667,1.0,6.09523809524,1.61538461538,75.8269230769,2.05303030303,19.5384615385,88.8431135531,307.967032967,4.19230769231,3.53846153846,62.0384615385,5.53846153846,4.75274725275,1.66666666667,0.5,1.0,5.24891774892
"5",8.56166056166,92.0641025641,1.55555555556,177.777777778,5.33333333333,0,107.71978022,135.75,2.83333333333,5.4595959596,1.07692307692,5.41025641026,3.18803418803,5.57692307692,212.472222222,21.6666666667,1.75,0.410256410256,2.5,0,1.0,5.91522366522
"6",18.8928571429,16.0,3.58333333333,1.80952380952,0,1.5,8.5,0.583333333333,22.5,143.967532468,0.642857142857,1.55952380952,28.3333333333,41.25,20.5,55.8333333333,0.833333333333,0.5,224.55952381,0,0,4.42316017316
"LGb",0,1.0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,19.0,0
"LGc",0,0,0,0,32.5,0,0,0,0,0,0,0,0,0.5,1.0,0,2.0,0,0.5,1.0,0,0
"LGa",19.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LGf",0,0,0,0.5,7.0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0
"LGh",0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0
