"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","X"
"1",15,6,8,220,9,4,10,12,3,6,15,7,7,9,137,4,7,95,627,8,12
"2",278,3,3,6,4,165,5,3,149,24,8,10,9,5,16,6,8,8,1,99,4
"3",52,5,2,8,118,115,138,5,2,2,8,2,2,4,4,2,2,1,3,2,4
"4",62,7,0,4,1,268,15,3,161,5,4,2,3,5,4,7,1,1,1,5,3
"5",203,4,5,0,5,8,3,3,1,9,6,0,4,250,5,207,2,1,8,238,9
"6",201,6,197,3,4,1,1,4,1,15,8,2,7,5,4,10,1,0,4,371,6
"7",429,6,3,3,2,5,6,5,3,0,2,2,3,2,2,7,2,146,1,2,12
"8",11,5,4,7,5,3,496,7,3,5,7,3,4,2,7,3,3,3,2,2,8
"9",9,3,4,9,4,7,30,5,4,2,3,5,3,6,244,720,4,3,3,5,12
"10",8,5,4,7,6,8,8,7,2,214,176,5,198,5,1,4,2,1,1,2,8
"11",10,2,6,5,4,163,8,6,3,4,2,4,0,6,268,2,2,2,6,2,8
"12",6,8,4,493,5,8,9,4,4,6,5,4,3,8,3,6,0,4,4,2,7
"13",5,4,1,2,124,3,17,192,1,11,7,4,1,1,2,9,2,3,2,3,6
"14",38,9,242,7,6,2,9,1,3,1,6,8,2,6,7,4,4,2,4,0,7
"15",211,5,3,4,82,4,39,4,1,2,106,3,1,0,1,4,0,1,2,8,8
"16",10,2,161,5,44,4,2,115,1,0,4,0,2,4,0,0,1,0,1,1,6
"17",170,4,1,8,6,6,4,6,2,3,4,1,351,2,1,1,2,2,4,2,8
"18",7,3,94,8,3,1,1,6,2,1,2,1,2,472,2,1,0,2,2,3,7
"19",2,2,3,2,62,3,6,2,2,1,2,33,69,2,1,3,0,0,1,1,7
"20",7,307,3,2,5,7,5,2,1,7,47,3,1,8,0,1,2,1,446,3,7
"21",2,3,0,3,5,7,3,3,2,1,1,3,3,358,0,6,1,2,1,1,9
"22",1,3,1,1,3,1,3,4,1,1,2,2,1,1,4,10,176,0,1,1,4
"23",5,263,3,5,4,4,1,0,1,17,2,0,2,3,2,5,0,1,2,0,3
"24",3,4,0,2,3,4,4,3,2,460,2,3,2,1,3,1,0,0,0,1,2
"25",6,2,0,4,22,6,6,95,5,3,2,120,8,2,3,5,101,1,2,4,4
"26",4,4,1,2,4,2,3,2,24,306,192,4,5,1,0,4,1,1,1,1,4
"27",5,6,0,5,6,3,7,6,3,16,438,6,5,7,2,4,1,1,1,0,15
"28",3,1,1,4,1,0,2,3,324,1,4,1,1,2,0,0,0,0,2,1,8
"29",2,4,2,2,7,1,2,161,0,2,3,5,1,1,1,1,0,1,2,0,3
"30",4,0,0,2,2,2,344,1,1,2,1,1,2,2,1,6,2,3,1,0,1
"31",3,12,183,1,1,2,2,5,2,1,4,5,0,1,0,0,1,2,0,1,3
"32",4,2,2,2,172,5,1,3,4,2,5,2,1,4,0,2,1,3,1,0,3
"33",3,200,1,7,2,2,13,2,0,0,2,2,1,3,1,1,1,0,0,0,6
"34",2,136,4,4,2,51,2,5,3,3,4,1,0,2,0,0,2,0,0,1,4
"35",4,2,1,175,3,4,1,2,4,0,4,1,0,1,0,4,0,2,2,3,2
"36",1,0,2,1,1,1,1,0,0,0,0,145,0,2,1,1,1,0,1,0,0
"37",1,3,0,3,1,2,3,3,1,1,0,196,2,1,0,7,0,1,2,4,5
"38",196,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,1
"X",17,7,6,5,14,15,14,12,4,12,15,6,9,8,5,6,5,4,12,4,688
