"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","Y","X"
"1",76.6428571429,36.5,50.3676470588,2.64285714286,74.4444444444,299.976190476,122.5,56.0,69.4761904762,191.012195122,6.70168067227,28.3823529412,12.1806722689,148.43452381,197.888888889,210.916666667,26.0,3.97549019608,1.64285714286,3.37804878049,103.200325659
"2",67.9047619048,50.7,34.0,82.5,61.0,102.833333333,1.83333333333,4.83333333333,136.333333333,1.33333333333,37.0,31.0,150.261904762,22.5833333333,170.166666667,6.0,38.8333333333,120.833333333,1.83333333333,0,1.0
"3",131.2,76.0,0.333333333333,41.8333333333,31.5,5.04761904762,2.33333333333,47.0,55.8,201.0,56.6666666667,89.3333333333,17.5,37.0,0,0.5,216.0,0,2.83333333333,0,1.5
"4",4.5,17.5476190476,145.166666667,2.5,285.166666667,49.5,5.0,135.333333333,2.0,1.83333333333,1.83333333333,1.5,1.5,2.66666666667,2.5,3.0,1.33333333333,2.0,0.833333333333,0.761904761905,234.023809524
"5",0.5,192.662162162,1.56666666667,1.0,0.5,0.5,161.333333333,1.6,0.5,1.0,0.5,338.119047619,1.0,33.5,0,0.166666666667,1.33333333333,0,61.3378378378,0,1.38095238095
"6",0,0.5,2.5,1.0,1.5,13.0,63.5625,0.5,0,69.5,0,0.5,0,80.1666666667,0,0,0,0,210.4375,0,0
"7",222.666666667,150.666666667,0.666666666667,0.5,1.16666666667,0.5,1.5,0.666666666667,4.5,15.5,1.0,0.5,0.166666666667,0,1.0,25.6666666667,0.333333333333,4.0,0,0,0
"8",126.833333333,1.5,119.5,151.5,22.0,7.5,3.0,0,1.0,1.0,1.0,6.5,0.5,0,0,0,0,0,1.5,0,1.0
"9",92.5,1.0,116.25,1.0,1.0,1.25,1.0,0.166666666667,47.5,9.16666666667,2.0,0,0.5,1.0,0,93.5,0.5,9.0,0,0,1.16666666667
"10",0,45.6666666667,0.833333333333,0,1.0,1.5,109.666666667,0,192.666666667,0.666666666667,0,0,0.333333333333,0,0.333333333333,1.0,1.33333333333,0.5,0.5,0,0.833333333333
"11",0,1.0,0,0,0.5,1.0,32.0454545455,267.5,1.0,0,0,0,1.0,2.5,0,0,0.454545454545,0.5,0.5,0,1.5
"12",1.0,0,1.66666666667,0,2.33333333333,125.0,0,0.166666666667,79.8333333333,0.333333333333,0,0.5,17.0,62.2916666667,0.666666666667,0,0,0.333333333333,0,0,3.5
"13",0,0,1.33333333333,0,0.5,1.0,0.5,0.5,0.5,0,125.666666667,0,51.6666666667,0,0,0,6.5,91.0,0,0,0.333333333333
"14",0,1.0,0,1.0,73.5,1.0,70.6,0,1.0,0.5,39.3333333333,0.333333333333,0,2.16666666667,0.166666666667,67.0,87.7333333333,0.5,0,0,2.0
"15",0,0.5,0,0.333333333333,193.333333333,0.5,0.833333333333,0.5,0.5,22.5,41.5,0,0.5,0,0,46.0,0.5,0,0,0,0.5
"16",0.0322580645161,0.6875,1.0,0.833333333333,1.03225806452,0.8125,0.125,0,0.0625,0,4.0,0,0.0947580645161,1.5,0,0,9.40322580645,0,0,0,0
"17",2.25,216.869047619,0.833333333333,24.5,0.5,0.642857142857,1.64285714286,0.5,0.642857142857,1.5,0,0,0.5,0,0.392857142857,1.0,1.97619047619,0.25,0,0,0.5
"18",0.888888888889,0,0.75,1.16666666667,1.5,0,0,0,0,0.888888888889,255.805555556,0,0,0,0.333333333333,0,0.5,0,0,0,0.5
"19",0,1.0,0,1.0,62.0,0,2.98333333333,0.5,2.0,0,208.95,0.5,0.816666666667,1.29166666667,0,0,0,0,0,0,1.0
"20",1.0,282.285714286,1.21428571429,0,0,0,0.5,0,0,0.5,0,0,0.5,0,0.5,0.5,0.833333333333,0,0.5,0,0
"21",0,0,0.5,210.0,0,0,0,1.0,0,0,1.0,0,0,1.0,0,1.5,0,0.5,0,0,0.5
"22",1.0,8.0,0,0.333333333333,0,25.5,0,42.0,0,0,2.33333333333,0,0.5,23.5,0.5,0,1.0,0.333333333333,0.5,0,0
"23",0,0,0.416666666667,193.45,0.333333333333,0,0,0.2,0,1.5,0,1.0,0.2,0.25,0,0,1.9,0,0,0,0.25
"24",0,0,0,0,0.333333333333,0.5,1.0,0,148.666666667,0.333333333333,0,0,0,1.0,0,0.5,0,0,0,0,0
"25",12.0,0.2,98.5,0.5,0,1.0,0,0.5,0,0,0,0,0.5,0.5,0,0.5,0,0,0,0,0
"26",87.0,0.5,59.5,0,0,2.0,0,0,0,1.5,0.5,0,0,0,0,0,61.5,0,0,0,1.0
"27",0,0,0.9375,0.333333333333,0,0,1.0,0,1.0,0,182.729166667,0.5,0,2.0,1.0,0,0,2.0,0,0,0.5
"28",1.0,0,0,0,0,0.5,1.5,62.5,1.5,93.1666666667,2.0,0.7,0.5,1.5,0.9,0,37.0666666667,0.5,0,0,0.833333333333
"W",0,0,0,1.0,0,0.5,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0
"Z",8.0,1.1,1.0,154.166666667,11.0,2.45238095238,3.16666666667,12.5,3.16666666667,0.5,2.0,0,207.166666667,1.29166666667,47.4444444444,0,10.0,99.3333333333,58.5,0,1.0
