"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","Y","X"
"1",1747.0,0.5,0,0.333333333333,2.0,0,0,1.0,0,0,0,0.5,1.33333333333,0,0,0,0,0,0,0,1.0,0,0,1.0
"3",1.5,0,962.768181818,0,0.5,0.5,1.0,0,0.5,0,1.0,0,0,0,0,0.5,0,0,0.75,0.5,0,0,0.181818181818,0
"4",0,0,0,656.583333333,0,1.0,0,1.0,0,0.25,2.0,0,0,0.5,0,0,0,0,0,0,0,0,0,0
"5",1.0,0,0.75,1.0,752.5,0,0,0,0,1.0,0,1.0,0.333333333333,0,0,0,0,0,1.75,0,0,0,0,1.0
"6",1.14285714286,0,0,0,0,903.714285714,0,0.5,1.0,0,0,0.142857142857,0,0,0,0,0,0,1.0,0,1.5,0,0,1.0
"7",8.0,0,0.5,0,1.0,0,772.0,0,0,1.0,0,0,1.0,0,0,0.666666666667,0,0,0,0,0,0,0,0
"8",1.5,0,0,2.5,0.5,0,0,566.5,0.5,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0
"9",1.0,1.5,0,0,0,0,1.0,0,661.5,0,1.0,0,0,0,0,2.0,0,0.5,1.0,0.5,0,0,0,0
"10",1.0,0,0,0.25,1.0,0,1.5,0,0,629.25,1.0,0.5,0.5,0,0,0,0,0,0,0,0,1.0,0,0
"11",1.125,0.125,0.125,0,0.0625,0,0.0625,1.0625,0,0,1022.0,1.0,0.333333333333,0.125,0.0625,0.125,0.5625,0,0,1.0625,0,0,0,0
"12",0,1.5,0,1.0,0,0,0,0,0,0,0,907.25,0,0,0,0.25,1.0,0,0,0,0,0,0,0
"13",0,1.16666666667,1.0,0,0,0,0,0.5,1.0,0,1.0,0,244.333333333,0,0,0,0,0,0,0,0,0,0,0
"14",0,0,0,0,0,0,0,0,0,0,0,2.0,0,552.166666667,0,0,0,0,0,0.5,0,0.333333333333,0,0
"15",1.0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,512.0,1.0,0,0,3.0,0,0,0,0,0
"16",0,0.5,0,0,1.0,0,0,0,0,0,0,0.25,0,0,0,706.583333333,0,0,1.0,0,0,0,0,0
"17",0,0,0,0.333333333333,0,0.5,0,0.5,1.0,0,0,0,0,0,0,1.0,1011.16666667,0,0,1.0,0,0,0.333333333333,0
"18",0,1.0,1.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,246.5,0,0,0,0,0,0
"19",0.5,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.5,1192.5,0,0,0,0,0
"20",0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,488.5,0,0,0,0
"21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,184.0,0,0,0
"22",0,0.25,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0.5,0,358.25,0,0
"2A",0,545.0,0,0,0,0,0,0,3.0,0,0.5,1.0,0,0,1.0,0.5,0,0,0,0,0,0,0,0
"2B",0,554.25,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1.5,0.5,0,0.25,0,0
"Y",0,0.5,0.0727272727273,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0.166666666667,0,0,0,0,0,17.5022727273,4.55833333333
"X",0,1.0,0,0.5,1.0,0.5,0,0,0.5,1.0,0,0,0,0,0,0,1.5,0,0,0,0,0,2.24166666667,580.258333333
