"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","X"
"1",192,78,10,229,4,5,150,379,15,11,3,46,68,185,5,40,22,6,5,0,9,104
"2",17,292,0,59,1,0,4,2,8,1,2,461,28,10,8,158,0,3,1,2,2,11
"3",29,1,266,3,2,1,12,0,151,7,29,53,2,6,5,2,5,4,6,1,0,5
"4",10,234,9,30,1,1,5,1,2,1,4,7,6,5,326,2,11,1,1,0,0,37
"5",226,19,4,4,0,0,2,2,2,1,0,6,1,1,1,1,195,4,3,180,0,10
"6",3,3,4,7,1,1,6,5,68,159,2,7,29,79,3,60,3,2,4,0,0,4
"7",1,1,3,3,1,0,347,2,1,1,1,7,2,37,3,2,1,2,0,0,0,1
"8",3,9,1,0,0,0,1,4,0,0,0,2,2,1,6,1,1,407,1,0,0,2
"9",11,3,2,0,1,1,3,1,2,0,0,4,1,7,2,3,1,1,1,0,0,176
"10",9,6,1,3,0,2,0,0,0,0,0,1,372,1,1,34,1,0,1,0,0,6
"11",4,1,6,2,2,2,59,2,1,0,0,0,1,250,0,1,1,0,4,0,0,3
"12",2,1,2,1,0,2,3,1,1,2,3,7,2,2,0,1,183,0,0,0,1,3
"13",12,1,2,4,195,0,4,0,0,2,0,1,2,2,5,0,1,0,0,0,0,5
"14",23,2,5,1,0,1,0,0,238,1,2,1,11,4,3,1,2,3,0,1,0,4
"15",3,3,257,2,1,0,1,4,0,1,0,3,0,2,3,0,2,0,1,0,0,5
"16",3,1,2,0,0,114,1,1,4,2,0,1,0,2,2,2,0,2,4,0,0,2
"17",1,54,3,1,1,0,1,2,0,0,1,2,3,2,0,1,1,0,0,0,120,1
"18",1,0,0,0,0,0,1,0,0,0,3,3,1,0,0,0,0,0,2,0,0,1
"19",10,4,1,0,1,0,2,0,3,0,0,4,5,0,0,0,1,2,0,0,0,1
"20",1,0,1,0,1,0,0,0,1,0,1,1,0,2,0,1,1,0,107,0,0,1
"21",4,4,0,1,0,15,1,1,2,0,0,1,3,1,3,1,2,0,186,0,0,2
"22",40,2,2,114,0,1,0,1,3,1,0,5,0,3,1,0,4,0,0,0,0,0
"23",0,1,0,1,1,0,1,0,1,0,1,0,102,3,1,3,0,1,1,0,0,4
"24",0,36,1,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
"25",1,2,2,1,0,0,0,2,2,0,0,3,107,1,1,0,0,2,0,0,0,2
"26",100,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
"27",0,0,0,0,0,0,0,0,1,0,0,1,45,0,0,0,0,1,0,0,1,1
"28",2,1,0,1,1,1,1,0,1,0,0,57,49,0,1,79,0,1,1,0,0,2
"29",2,0,2,1,1,0,0,1,1,0,0,0,2,0,0,2,1,0,170,0,0,1
"30",3,2,1,3,0,0,0,1,1,0,1,0,1,2,1,0,2,0,2,0,0,2
"W",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
"Z",225,8,37,6,3,1,4,2,51,0,170,4,7,4,4,9,6,1,0,1,0,10
