"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","Y","X"
"1",0,1,0,0,0,64,473,0,0,0,0,3,2,3,235,0,209,310,0,0,171,0,0,1
"2",361,1,18,2,0,430,200,1,2,0,0,0,85,14,0,0,0,2,0,1,1,1,0,1
"3",353,3,3,0,1,2,0,0,584,2,2,0,0,477,0,0,0,0,2,0,0,0,0,3
"4",0,2,1,2,1,1,0,501,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"5",1,379,0,0,2,0,0,2,1,0,0,2,1,1,0,0,0,2,33,0,1,397,0,0
"6",1,0,420,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"7",2,54,0,1,0,2,0,0,0,573,1,0,0,1,0,0,0,0,0,0,0,0,0,1
"8",0,0,0,325,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"9",0,0,0,14,1,1,1,0,0,1,0,1,0,1,1,331,0,0,0,0,0,0,0,0
"10",138,0,1,0,114,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"11",2,1,0,0,825,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,5
"12",0,1,0,2,0,0,144,0,0,1,0,0,0,0,0,0,0,117,210,0,0,0,0,0
"13",0,0,0,0,418,0,123,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"14",1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,2,0,0,0,296,0,436,0,0
"15",0,0,1,1,0,0,0,0,0,0,543,0,0,0,0,2,0,0,0,0,0,0,0,0
"16",0,233,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"17",112,1,101,1,1,1,0,0,175,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"18",0,0,0,0,1,113,0,0,1,198,1,0,0,1,0,0,0,13,0,0,0,0,10,0
"19",0,0,0,0,0,0,0,7,0,0,0,0,0,1,332,0,69,0,0,0,0,0,0,0
"20",1,2,0,413,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"21",0,2,0,0,1,0,0,0,1,0,409,0,0,1,0,0,0,0,0,0,0,0,0,0
"22",0,0,0,0,0,0,0,0,0,0,1,285,0,0,0,0,0,0,0,0,0,1,0,0
"23",0,0,0,0,1,1,1,0,0,0,2,0,210,0,0,0,0,0,0,0,0,0,0,0
"24",0,177,0,1,1,0,1,0,2,0,1,327,0,2,0,0,6,0,1,0,0,6,0,0
"25",0,0,0,0,0,1,0,0,0,0,1,167,0,0,2,0,0,0,46,0,0,0,0,0
"26",0,0,40,0,0,0,0,0,0,0,0,0,116,0,0,0,10,0,0,0,0,0,0,0
"X",0,1,1,0,1,0,1,2,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,517
