"1","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","X","2a","2b"
"1",81,148,8,15,59,201,20,9,55,167,429,256,8,21,1,11,4,15,5,119,191,157,70,5
"2",179,7,6,5,493,3,57,0,3,7,3,1,0,1,2,3,0,5,67,3,0,7,277,3
"3",11,7,10,15,88,26,294,27,2,1,3,2,5,5,1,57,155,7,2,1,0,4,1,3
"4",4,2,562,8,7,5,42,4,3,2,10,0,9,5,4,3,2,2,20,0,1,43,30,1
"5",6,2,6,10,5,3,4,5,1,345,6,2,395,80,0,2,0,5,5,0,1,13,20,3
"6",12,170,3,9,4,199,9,3,79,3,4,2,2,2,3,1,2,4,2,0,2,4,5,5
"7",3,34,1,2,7,2,1,0,9,0,6,1,0,2,2,0,0,7,0,12,1,3,1,375
"8",6,3,10,2,0,1,1,19,460,2,2,12,4,1,1,0,0,7,0,0,1,6,11,0
"9",3,4,4,3,1,2,4,2,4,6,0,6,1,1,1,2,2,2,2,0,1,204,1,2
"10",415,0,1,2,1,0,1,7,0,2,4,0,9,3,2,3,2,1,1,1,2,6,7,0
"11",2,246,1,4,2,4,0,2,1,2,1,2,0,1,0,2,0,1,1,7,0,2,0,99
"12",4,1,1,0,5,4,2,2,0,1,1,2,1,360,1,0,0,1,1,0,4,2,3,1
"13",3,1,0,1,0,0,6,2,1,18,2,1,1,1,254,1,0,33,2,0,0,3,0,1
"14",6,272,3,5,2,1,2,16,1,1,1,0,1,1,3,2,0,1,1,0,1,4,1,1
"15",3,0,7,280,1,2,1,0,2,0,1,0,1,4,2,1,2,1,0,0,0,2,0,3
"16",3,6,5,36,1,74,6,2,3,4,2,0,1,0,235,3,1,4,1,0,0,6,3,1
"17",3,0,2,3,1,2,0,0,0,1,186,1,0,0,0,1,2,1,2,0,123,2,5,4
"18",1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
"19",5,2,4,2,3,2,1,223,5,1,2,0,1,23,1,4,1,3,0,0,2,3,0,1
"20",0,1,0,237,3,2,0,2,0,6,4,0,0,1,1,20,0,0,0,0,0,4,0,1
"21",6,3,0,137,4,74,0,3,0,12,1,0,2,2,3,77,3,0,1,0,3,4,1,5
"22",0,1,5,0,3,0,4,1,0,10,0,0,1,4,0,0,2,1,282,0,3,1,1,1
"23",201,3,1,0,2,2,0,1,1,3,1,0,1,0,2,1,0,0,0,0,0,2,0,2
"24",0,0,0,4,0,0,66,0,0,2,0,0,0,0,0,0,0,0,9,0,0,1,12,0
"25",175,1,1,0,2,1,1,0,0,1,1,0,0,0,0,0,11,0,0,0,0,2,0,1
"26",2,1,0,0,0,0,0,0,0,141,0,2,0,0,0,0,0,1,0,1,0,1,0,0
"27",47,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"28",139,2,0,1,49,0,2,1,0,1,1,0,0,0,1,3,0,0,0,0,1,2,0,1
"29",3,1,0,184,1,4,0,1,2,2,3,1,2,1,1,0,0,0,0,0,0,1,2,3
"30",2,1,1,4,0,1,9,1,0,1,2,1,2,4,0,2,1,165,0,0,2,3,2,0
"Z",7,4,14,90,3,5,12,218,7,3,1,0,27,4,15,163,45,5,4,0,1,9,2,1
