"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","Y","X"
"1",143,324,53,2,33,344,2,15,1,2,278,3,43,200,45,0,2,18,3,40,9,0,0,21
"2",17,38,257,4,354,63,2,5,169,1,4,149,5,22,2,8,222,11,104,1,0,0,0,59
"3",32,114,272,11,1,1,3,3,0,159,84,0,172,0,12,2,1,0,2,1,112,1,1,117
"4",390,5,2,19,67,101,3,224,9,2,1,1,0,5,6,1,1,88,3,171,2,2,0,3
"5",2,3,2,320,0,3,135,18,2,27,6,279,0,1,1,10,2,1,4,0,0,157,0,0
"6",8,16,70,17,12,0,206,9,19,78,1,0,0,1,2,0,234,5,35,0,0,2,0,2
"LGb",0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,1,0,0
"LGc",0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,46,0,0,0,0,0,0,0,0
"LGa",0,2,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0
"LGf",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0
"LGh",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LGg",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
