"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","Y","X"
"1",438,1,431,627,68,7,0,34,0,0,28,0,18,1,0,4,0,0,0,0,0
"2",1,0,115,1,2,96,0,1,304,0,2,0,0,86,2,246,11,1,1,0,0
"3",1,1,2,1,293,283,2,1,11,35,42,58,17,1,1,97,18,0,0,0,0
"4",33,1,2,42,0,2,2,0,51,200,0,0,131,3,1,0,345,0,0,0,0
"5",1,1,160,0,279,18,1,105,3,0,2,0,0,0,0,0,0,0,0,0,0
"6",8,0,0,0,1,1,0,0,0,1,148,0,263,0,79,1,18,179,0,0,0
"7",0,148,0,0,1,1,113,0,205,0,0,359,0,148,0,0,1,0,0,0,0
"8",48,0,39,57,0,0,0,123,0,0,1,0,2,91,181,5,0,0,0,0,0
"9",0,82,0,2,0,11,77,4,0,80,1,0,19,83,0,0,0,21,228,0,1
"10",0,463,0,0,23,11,0,6,0,17,47,0,0,0,173,51,0,1,0,0,1
"11",0,1,1,0,192,261,1,0,0,269,0,0,0,0,173,4,2,0,0,0,0
"12",298,161,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"13",107,41,0,0,49,120,3,1,0,10,53,89,0,2,0,2,95,14,0,0,0
"14",0,147,0,0,0,1,317,0,270,0,0,0,0,0,0,1,0,0,255,0,1
"15",0,226,0,241,0,0,0,0,1,0,1,0,61,0,0,0,2,0,73,0,1
"16",0,0,0,0,0,0,1,1,0,1,951,0,0,0,0,0,0,1,0,0,0
"17",9,0,22,0,39,0,0,50,0,0,0,0,0,156,0,0,0,0,1,0,0
"18",20,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,26,180,0,0,1
"19",1,0,0,0,0,0,490,167,65,120,2,1,2,0,1,1,79,1,0,0,1
"20",0,0,0,0,0,1,132,312,0,0,3,0,0,1,0,85,118,0,0,0,0
"X",0,0,2,1,0,0,3,0,0,0,2,0,1,0,0,1,0,1,0,0,480
