"1","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","Un","X","2a","2b"
"1",1600,1,48,0,2,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,3,0,1,0
"2",1,829,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"3",0,0,0,0,3,662,0,0,1,1,1,1,1,0,0,0,0,1,0,152,0,0,0,1,0
"4",0,2,0,1,793,1,2,1,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0
"5",1,0,567,0,0,0,0,2,1,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0
"6",0,3,0,691,1,3,0,1,0,2,1,0,0,0,0,0,0,1,0,0,0,5,0,0,0
"7",1,1,0,1,2,0,0,1,0,0,0,0,507,451,0,0,0,0,1,0,0,5,2,0,0
"8",0,0,1,0,0,1,544,0,1,1,1,1,0,0,0,1,1,0,0,0,1,2,0,0,0
"9",2,0,2,2,0,0,0,0,606,0,0,0,0,1,0,1,0,0,0,0,0,2,1,1,1
"10",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437,0,322,8,2,0,0
"11",1,44,0,0,0,4,0,2,1,0,824,0,1,1,0,0,0,3,1,0,0,1,0,0,0
"12",2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,450
"13",0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,4,0,506,60
"14",0,1,0,0,0,0,0,0,0,926,0,0,1,0,0,1,0,0,0,0,0,12,1,2,0
"15",0,1,0,1,0,1,0,591,0,1,0,0,0,2,0,3,0,1,0,0,0,4,1,0,0
"16",3,0,0,1,0,0,0,0,0,1,2,0,0,0,0,787,0,0,0,0,0,0,1,1,0
"17",2,1,0,0,0,0,0,0,0,0,0,267,2,0,0,1,0,0,0,0,0,0,1,0,0
"18",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,228,0,0,0,0,0,0,0,0
"19",2,1,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,945,0,0,0,0,0,1,1
"20",0,0,0,0,0,0,0,0,0,1,0,0,2,0,627,0,0,0,0,0,0,0,0,0,0
"X",2,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,628,0,1
