"F1","F2","D2","B4","D3","A1","A3","A2","B1","B2","B3","X","C2","D4","D1","E1","C1","E3","E2"
"1",30.9621212121,4.51590909091,2.54545454545,597.374242424,8.25757575758,240.141919192,50.7446969697,185.41697995,2.46515151515,10.6931818182,11.3371212121,122.913961039,230.864393939,2.5,142.66969697,6.42045454545,35.7095959596,1.66666666667,6.25
"2",114.416666667,1.0,46.5,0.0666666666667,0,1.56666666667,330.666666667,4.0,46.3,438.233333333,1.06666666667,3.76666666667,2.26666666667,0.133333333333,5.0,2.06666666667,2.01666666667,0,1.43333333333
"3",2.5,266.95,0,2.5,149.366666667,55.3333333333,2.0,24.3578947368,4.5,77.9166666667,3.5,1.25,0.5,23.45,0.5,7.33333333333,2.03333333333,0.5,5.0
"4",0,0,1.0,8.86666666667,0.5,5.2,43.5,2.5,535.785714286,2.83333333333,1.12857142857,36.2357142857,2.5,1.2,1.66666666667,1.0,0.25,1.0,0.833333333333
"5",0,0.2,0,1.2,0.2,0.7,17.625,0,1.625,3.775,419.416666667,2.95,0.5,0.791666666667,311.6,0.333333333333,0,0.5,0.25
"6",0.0153846153846,1.00769230769,0.107692307692,68.1076923077,2.18974358974,9.9952991453,1.07692307692,214.301417004,1.17435897436,0.984188034188,0.205128205128,1.17435897436,126.53974359,1.53076923077,1.6641025641,2.42564102564,2.25128205128,0.0769230769231,0.276923076923
"7",1.1,0.2,0.5,3.2,0.7,0.9,0.75,3.33333333333,0.833333333333,5.0,1.2,0.9,40.8,0,0.5,0.2,343.133333333,0,0.75
"8",0.5,0.5,404.5,0,0.5,10.5,6.5,5.5,6.5,0.5,1.0,0,0,18.5,2.0,0,1.0,0,0
"9",1.16666666667,2.0,0.7,1.29761904762,1.83333333333,5.0,0.5,0.5,2.2,1.08333333333,0.75,183.235714286,3.0,2.5,3.5,0,1.2,0.366666666667,0
"10",123.75,0,0,2.0,0,0,4.0,0.5,0,1.0,6.5,4.25,0.5,1.5,1.0,0.5,284.916666667,2.0,0
"11",0,0,0,2.11111111111,1.0,2.0,1.11111111111,2.15277777778,1.5,0,0,2.0,228.847222222,0,2.5,1.5,90.6666666667,1.5,1.61111111111
"12",2.0,0,0,1.33333333333,0.333333333333,0.833333333333,0.5,1.33333333333,0.333333333333,1.58333333333,318.75,1.66666666667,0,0.333333333333,1.0,0,1.33333333333,1.0,0
"13",1.0,0,0.333333333333,0.5,0.5,1.0,0.5,0.5,0.833333333333,0.5,1.0,0.5,0,0,5.5,0,1.0,0,280.833333333
"14",1.5,0,0.5,0,0,3.5,0.666666666667,249.771929825,1.0,0,1.5,3.66666666667,1.0,17.0,1.0,0,0.5,0.5,0
"15",0.833333333333,0,0.333333333333,0,0,257.0,0,0.5,3.5,0.666666666667,1.33333333333,1.33333333333,0,0.333333333333,0.333333333333,0.333333333333,0,0,0.5
"16",0.666666666667,1.11111111111,2.0,0,1.5,0,0.5,2.16666666667,1.11111111111,0,0.111111111111,1.11111111111,1.0,0,0.611111111111,32.5,0,283.111111111,1.0
"17",1.0,0,0.5,1.25,278.916666667,0,0.5,0.5,0.583333333333,0.5,0,0,1.25,1.0,0,0,0,0,0.5
"18",0,0,0.5,0,0,3.5,0,1.66666666667,0,1.0,0,0,0,0,0,0.333333333333,1.0,0,0
"19",3.21428571429,0.0714285714286,3.0,0.320512820513,0.0769230769231,0.142857142857,0.542857142857,0.571428571429,0.873626373626,2.57692307692,0.0714285714286,1.66666666667,1.73076923077,210.415018315,0.576923076923,0,1.64835164835,1.5,1.0
"20",1.0,0,0.5,0.5,0,0.5,0,0.5,1.0,0,0.333333333333,0,1.0,0.5,4.33333333333,236.5,0.333333333333,0.5,0
"21",1.0,0.5,0,0,0,0.8,0,0.438596491228,0.25,0.1,0,1.91666666667,0,2.0,2.0,182.916666667,3.0,64.85,0.5
"22",0,1.5,0,1.0,1.33333333333,0,263.333333333,0.833333333333,1.33333333333,3.5,2.53571428571,0,0,1.0,0.964285714286,1.0,0,0,0
"23",0,0.5,1.0,0,0,0.5,0,0,0.5,0,0.5,0.75,2.0,0,0.5,1.0,159.75,0.5,1.0
"24",0,0,0,0,0,0.5,20.0,0,62.5,0.5,0,0,0,0,0,0.666666666667,0,0,0
"25",0,0.333333333333,0,0,0.5,0,0.5,0,0.833333333333,1.5,0,1.83333333333,0,0,0,0,169.083333333,0,0
"26",0,0,0,0,0,1.0,0.5,0,0,0,0,0,0.5,0,136.0,0,1.0,0,1.0
"27",9.0,0,0,0,0,0,0,2.0,0,0.5,0,0,0,0,0,0,33.5,0,0
"28",75.5,0,0,1.5,1.0,0,0,0.5,0,49.1666666667,0,0.5,1.0,0,0.5,0,43.5,1.0,0.333333333333
"29",0.333333333333,0,0,1.83333333333,0,0.5,0.833333333333,2.5,0,0,1.5,1.33333333333,1.0,0,0.5,147.833333333,0.5,0,0.333333333333
"30",0,0,0,1.0,0,2.5,1.0,152.666666667,0,0,2.5,1.0,0,0,0,1.0,0,0,0.5
"W",0.1,0,0,0,0,0,0,0,0,0,0,0.2,0,0.333333333333,0,0,0.1,0,0.1
"Z",1.5,0.7,0.5,0.583333333333,33.6666666667,218.75,2.5,2.04385964912,18.4166666667,2.5,5.25,3.5,0,191.25,0.333333333333,0,1.0,1.0,1.75
