"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","X"
"1",65,1,225,9,223,0,142,0,9,4,43,18,0,45,86,46,59,0,7,14,0
"2",40,242,0,0,1,1,0,2,19,148,1,179,0,2,0,1,54,160,0,1,0
"3",0,158,0,19,1,1,2,1,0,1,0,1,0,314,0,66,0,1,24,0,0
"4",170,1,1,1,42,0,0,53,131,0,0,1,2,0,4,0,109,0,0,238,0
"5",2,21,426,0,0,0,1,0,0,826,0,35,0,0,56,5,1,0,0,0,0
"6",119,1,155,0,0,1,1,5,295,0,1,0,39,1,0,1,1,12,0,1,0
"7",0,205,0,4,582,1,0,0,1,1,0,2,0,23,1,0,118,0,4,0,0
"8",0,0,1,377,0,55,0,10,0,1,0,0,0,41,0,1,23,0,0,1,1
"9",1,0,2,162,2,0,363,1,2,2,4,167,0,0,0,1,0,0,1,0,38
"10",1,0,137,1,0,338,1,151,1,0,0,0,1,0,144,0,0,1,0,0,2
"11",594,0,158,2,0,2,2,251,1,0,0,1,1,0,0,0,0,0,0,0,0
"12",431,1,1,12,1,0,2,1,0,187,0,0,0,1,29,51,0,0,0,77,1
"13",0,0,1,0,1,0,0,0,26,1,0,1,20,1,84,123,0,167,0,0,0
"14",4,0,41,110,2,229,0,1,59,0,1,1,0,53,0,1,0,0,0,8,0
"15",1,19,0,134,0,0,1,150,0,1,202,0,0,0,20,41,0,0,0,0,0
"16",3,38,2,0,103,1,195,2,0,0,6,0,1,0,0,0,0,1,0,0,1
"17",0,102,0,0,0,1,0,140,9,0,14,5,0,1,11,9,0,0,0,0,1
"18",1,192,0,0,2,0,1,13,0,0,0,0,223,0,0,0,1,0,1,0,0
"19",2,1,1,1,0,0,1,0,1,29,3,0,216,0,3,0,14,0,29,0,0
"20",2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,297,0,1
"21",1,0,0,0,0,0,2,0,0,0,108,0,0,0,0,1,0,0,0,51,0
"22",441,1,0,2,0,0,124,65,52,1,0,23,0,0,0,75,0,0,51,1,0
"Y",0,1,0,0,0,0,0,11,0,1,0,2,0,0,0,0,0,0,0,0,0
"X",49,0,14,0,1,2,0,2,2,3,0,3,0,0,0,0,1,5,0,2,399
