"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","X"
"1",4,429,0,6,640,0,0,0,0,31,3,1,460,23,3,1,18,0,33,0,0
"2",3,0,206,121,0,236,0,1,375,1,2,0,42,57,0,1,0,14,0,8,0
"3",2,122,0,142,0,0,3,311,8,1,249,1,0,2,36,52,0,0,0,0,0
"4",1,165,0,19,0,0,0,1,0,0,0,0,0,332,0,72,0,0,26,0,0
"5",42,251,0,0,0,0,0,0,16,157,1,0,0,2,0,2,56,198,0,0,0
"6",185,1,0,0,41,0,0,53,142,0,0,0,0,0,3,0,134,0,0,273,0
"7",0,0,1,394,0,61,0,10,1,0,0,205,0,43,0,0,21,0,0,0,0
"8",1,40,0,0,108,1,204,0,0,0,6,0,1,0,86,127,0,0,0,0,1
"9",69,0,246,0,244,0,0,0,1,0,0,0,0,0,0,0,64,1,0,0,0
"10",308,0,0,18,0,0,0,0,0,1,0,0,0,0,29,56,129,0,4,80,0
"11",621,0,166,2,0,2,0,268,1,0,0,0,1,0,1,0,0,0,0,0,0
"12",1,0,0,214,0,1,398,1,1,0,4,188,1,0,0,0,0,0,0,0,40
"13",0,23,0,0,0,0,0,0,7,0,0,36,0,0,153,47,0,1,0,0,0
"14",0,0,1,0,0,362,0,0,0,0,0,0,0,0,144,0,0,0,0,0,1
"15",126,0,151,0,0,0,0,208,0,0,0,0,0,0,1,0,1,0,0,0,0
"16",162,0,1,0,0,0,0,0,0,205,0,0,0,1,0,1,0,0,316,0,0
"17",1,0,0,0,0,0,1,0,0,948,0,0,0,0,0,1,0,0,0,0,0
"18",0,0,0,0,0,0,0,0,27,0,0,0,22,1,0,0,0,177,0,0,1
"19",517,1,0,1,0,0,146,71,53,2,0,27,0,1,0,100,1,0,56,1,0
"20",0,0,458,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"21",0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,55,0
"22",0,0,0,11,0,0,192,0,0,1,52,19,0,48,1,1,0,0,7,21,0
"Y",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"X",54,1,14,0,2,1,0,3,1,2,0,8,0,2,0,0,1,6,0,3,417
