"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","Y","X"
"1",1742,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"3",1,0,961,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"4",0,0,0,655,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"5",0,0,0,1,752,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"6",1,0,0,0,0,901,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
"7",6,0,0,0,1,0,771,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"8",1,0,0,2,0,0,0,566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9",1,1,0,0,0,0,1,0,659,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0
"10",1,0,0,0,1,0,1,0,0,627,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"11",1,0,0,0,0,0,0,1,0,0,1021,1,0,0,0,0,0,0,0,1,0,0,0,0
"12",0,1,0,1,0,0,0,0,0,0,0,906,0,0,0,0,1,0,0,0,0,0,0,0
"13",0,0,1,0,0,0,0,0,1,0,1,0,243,0,0,0,0,0,0,0,0,0,0,0
"14",0,0,0,0,0,0,0,0,0,0,0,2,0,551,0,0,0,0,0,0,0,0,0,0
"15",1,0,0,0,0,0,0,0,0,0,0,0,0,0,512,1,0,0,3,0,0,0,0,0
"16",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,705,0,0,1,0,0,0,0,0
"17",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1009,0,0,1,0,0,0,0
"18",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,245,0,0,0,0,0,0
"19",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1190,0,0,0,0,0
"20",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,486,0,0,0,0
"21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,0,0,0
"22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358,0,0
"2A",0,543,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"2B",0,553,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"Y",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3
"X",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,578
