"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","X"
"1",52,514,43,20,845,22,8,15,8,51,21,12,515,185,23,11,29,13,44,7,34
"2",14,139,14,124,7,10,13,337,15,6,307,9,4,15,45,63,2,4,3,5,13
"3",30,21,14,433,13,70,6,25,9,3,129,212,6,41,8,2,26,1,5,63,10
"4",214,20,13,27,57,13,12,62,154,9,5,3,5,7,11,5,184,7,4,331,10
"5",18,194,13,36,21,9,6,8,6,6,4,3,3,352,8,83,6,8,35,3,14
"6",52,290,10,19,11,17,8,16,28,176,5,9,8,16,9,14,64,201,5,6,22
"7",156,9,223,14,9,451,9,231,8,5,4,6,7,13,189,7,9,9,8,5,14
"8",39,59,15,15,122,12,215,8,3,8,9,7,4,4,99,144,4,3,5,4,7
"9",373,11,12,36,11,10,3,2,7,5,5,2,3,8,37,63,172,0,6,92,2
"10",21,19,499,32,9,15,233,9,1,6,71,33,6,62,7,7,11,3,14,23,13
"11",25,14,8,367,9,18,458,6,15,9,8,209,11,8,9,7,5,6,6,6,66
"12",13,15,192,10,15,5,8,4,331,6,5,9,2,0,1,3,6,7,2,5,11
"13",17,40,151,274,7,255,8,4,89,6,5,3,46,66,8,4,33,23,6,15,7
"14",775,35,223,27,8,11,6,320,8,9,9,4,6,11,19,7,2,4,5,4,6
"15",91,4,275,7,358,6,5,4,6,12,0,5,2,1,4,3,80,3,4,3,4
"16",9,14,6,4,12,7,5,4,5,1023,3,1,6,6,5,6,3,3,0,1,6
"17",9,29,9,6,6,8,2,0,12,3,4,43,1,3,160,53,0,7,5,2,3
"18",9,10,8,3,5,3,2,2,33,3,1,1,26,6,2,4,2,190,2,1,4
"19",822,66,10,12,7,34,175,88,62,19,5,42,3,15,6,107,7,1,57,3,13
"20",202,7,7,2,2,9,3,2,4,265,0,5,4,3,2,3,4,2,347,3,4
"X",140,38,34,23,27,20,33,14,21,18,8,13,16,24,24,16,9,26,5,11,589
