"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","X"
"1",1106.90820871,89.4710063824,283.911164945,21.2524224806,5.04386713883,5.41274326197,11.0896024565,1.60173520173,3.81615217894,40.4796527192,6.34062409062,2.50220945647,4.45441891295,301.36199187,400.27616688,3.62219158847,1.64816891295,2.61122617325,2.74504300357,2.83775224628,0.811927443498,383.752777778,2.92329503609,308.342833547,261.452209456,0.0460855796141,71.4371688061,2.03275602771,0.5,1.00883782589,1.04387612314,9.87318069479
"2",52.6684553983,134.663931156,1.81319558087,0.78892118863,748.301226704,56.6266279135,3.78000040852,5.05456303657,2.73215600867,237.691518868,767.660118592,1.50198851083,106.763500831,16.8182346109,3.27877376962,4.63806181031,1.69772702165,4.17088755229,35.8224289471,327.709532577,8.73931050859,1.21944444444,2.05596553248,0.512107102953,0.668655177493,14.4456436883,1.27637875473,0.613528291584,1.5,139.257954043,110.210321844,8.3801933454
"3",7.51557889813,5.11033806762,6.0607703672,2.53116925065,1.921616462,3.21804941727,219.607811365,489.094212669,334.301203628,5.86038107379,4.89040314497,2.25198851083,4.06945321213,145.515843411,5.25905832247,1.54684595142,1.34772702165,2.53309898426,2.74438016663,96.6150881328,286.656188656,1.59666666667,8.30596553248,2.67572498913,3.26865517749,0.920643688319,0.599549486436,0.602727573112,0.53125,1.15081118616,0.11657184416,7.52714456492
"4",4.17394574625,407.765672577,5.73333510845,2.6613372093,3.3674912671,4.20215027432,452.144030792,1.50436542095,1.07540559308,251.096319791,2.59177282836,0.251325673884,1.79788944301,4.97845528455,3.47643183557,38.4471110895,130.379734681,261.182388656,145.861090843,6.25265134777,2.34009086589,1.59222222222,0.553977021653,2.09309850224,1.16799234055,107.535984681,1.00132567388,0.0252690448757,0.75,0.755302695537,0.00132567388422,66.8482115528
"5",7.36962434108,188.453640328,346.468123764,0.807170542636,1.29450497411,1.29605159364,116.007463329,3.19412114528,1.83797319193,0.479477288618,1.80967670083,237.997758741,1.91975990573,2.35990127758,18.3445566537,0.141444420975,0.00309323906319,0.85657030696,1.5127699399,1.3364265724,0.623267031894,17.5177777778,0.00463985859479,0.011223320364,1.1682132862,0.00309323906319,75.710896213,2.02672719633,0.333333333333,0.00618647812638,0.0015466195316,5.59704965709
"6",3.32786112809,1.78370780936,1.56798190566,67.132751938,2.0270948133,1.06241665746,2.56720111577,2.18402103115,1.50596553248,2.5536285896,41.2540210312,1.50198851083,405.846834165,38.993844367,1.70600954198,329.597989748,0.503977021653,2.35102782545,0.507998052804,0.00397702165267,0.621177464912,1.01333333333,175.755965532,0.506009541978,127.001988511,0.337310354986,0.276378754729,1.3470948133,0.5,0.00795404330535,0.00198851082634,7.38302435586
"7",11.8010363386,2.61839094932,0.906228881346,0.859334625323,9.7697569758,130.979415983,0.769164061195,1.51326334326,1.64683416451,2.36813399069,11.2543744544,0.00132567388422,2.20265134777,0.714576074332,55.5057001283,59.5438212427,127.185984681,52.3272725186,109.832025802,2.50265134777,0.0343899343851,1.38388888889,0.503977021653,0.00570012825625,0.00132567388422,11.7443180144,1.43221998283,0.0108680869126,0,0.0053026955369,0.542992340551,67.8989084169
"8",3.75312475483,1.97229484931,1.30508258349,374.592086563,1.0322755377,283.17255326,1.65452911617,0.0184718584702,1.75265134777,1.39665722836,5.00291630291,74.0008837826,1.88271994613,2.06170150987,3.0038000855,105.969832424,1.00176756518,0.0173388095882,1.50468386809,1.50176756518,0.145283797912,3.05722222222,1.41931801444,0.837133418838,0.500883782589,0.910100898512,1.02527402649,263.933386649,125.833333333,0.503535130358,0.542550449256,6.58320084934
"Un",27.457197298,28.3469387328,1.70943079114,35.2525839793,11.0223411649,69.5238653073,5.81087658022,17.8347914848,0.987039959599,48.0197494047,28.7514581515,69.8792297701,4.04255044926,2.57045159527,15.2685667094,6.1080365799,0.500883782589,3.1297934358,10.252341934,1.66755044926,6.57111243427,3.5,7.33465900722,0.701900042752,1.20044189129,4.25088378259,0.671173598612,31.8378173554,0.5,0.501767565179,0.000441891294741,24.2407075675
"X",1.46666666667,1.25,3.25,1.58333333333,0.666666666667,1.25,2.83333333333,3.16666666667,2.38571428571,2.08333333333,3.0,2.5,0.666666666667,3.03333333333,1.7,1.83333333333,1.0,1.5,0.333333333333,1.0,0.526315789474,0.5,2.0,0.166666666667,0.5,0,1.41666666667,2.0,0.5,0,0,272.233333333
