"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","X"
"1",44,92,73,0,1,0,8,0,1,0,50,2,38,113,1,2,206,0,1,1,84
"2",8,118,181,76,1,51,3,230,62,1,0,1,2,0,22,3,0,119,1,2,2
"3",123,0,0,429,2,0,2,31,1,54,0,0,215,2,1,2,0,0,0,0,0
"4",23,0,0,0,394,0,0,34,1,12,0,0,20,0,0,1,0,0,0,1,1
"5",0,0,0,3,0,0,335,1,0,0,2,0,0,268,1,1,0,0,0,0,1
"6",1,1,1,1,0,0,0,0,329,0,0,0,2,1,1,2,0,0,0,0,0
"7",1,25,16,1,1,0,0,0,0,0,2,260,39,1,0,0,0,0,1,0,0
"8",264,0,0,2,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1
"9",2,190,8,1,0,0,0,0,0,1,0,72,15,0,1,2,2,0,0,0,0
"10",0,0,0,0,0,0,257,0,0,0,0,1,2,0,0,0,0,0,0,0,0
"11",2,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,26,231,0
"12",2,184,0,0,0,0,0,0,0,0,30,0,0,0,16,0,0,0,0,0,2
"13",0,0,0,1,0,196,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"14",0,1,57,0,0,0,1,1,2,0,0,0,1,1,1,27,0,0,1,191,2
"15",0,0,0,0,0,0,0,0,0,87,143,0,1,2,0,0,0,0,0,0,0
"1A",2,1,131,4,0,1,0,0,31,139,274,0,1,0,0,1,0,0,0,0,2
"24",0,0,0,0,0,0,0,0,0,0,0,0,0,111,1,0,1,0,1,0,0
"18",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,203,0,0,0,0,0
"1B",0,0,12,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0
"20",0,0,0,0,0,0,2,1,0,221,0,0,0,0,0,0,0,0,0,0,0
"21",110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"22",0,0,6,1,0,0,0,44,0,4,0,0,19,0,0,1,0,0,0,0,0
"23",146,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"LG2",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"25",47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26",84,0,0,41,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"27",2,0,0,1,0,0,6,0,0,1,1,0,0,0,1,129,0,0,0,0,1
"28",0,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,140,0,0
"Un",62,9,4,9,2,5,9,12,0,11,53,0,20,23,1,24,0,7,56,8,11
"Z",13,1,0,0,0,241,1,10,0,1,1,1,3,3,219,1,0,24,2,1,0
"4A",1,2,0,0,0,1,0,2,0,0,0,1,0,2,2,1,1,2,0,1,169
"17",0,1,1,2,1,0,0,0,0,1,0,0,0,0,191,0,0,0,0,0,0
"19",0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,1,1
