"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","Y","X"
"F1",0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,327,213,0,0,0,0,0
"F2",1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,328,0,0,0,0,0,0,0,0
"D2",0,0,0,0,0,0,0,0,1,0,0,448,0,0,1,0,0,0,46,1,0,0,0,0
"B4",156,0,3,0,1,2,117,0,584,1,1,0,0,0,0,0,1,0,2,0,0,0,0,1
"D3",124,1,1,0,1,2,0,0,178,0,0,0,220,0,0,0,0,0,0,0,0,1,0,0
"A1",142,666,2,0,114,2,0,1,0,0,2,0,2,0,0,0,0,1,34,0,0,0,0,1
"A3",1,2,0,1,421,1,1,1,1,0,0,0,0,494,0,0,0,0,0,0,0,0,0,0
"A2",2,2,2,1,1,3,0,509,1,0,1,3,0,0,332,0,0,1,1,0,1,377,0,0
"B1",2,1,575,1,0,1,1,0,0,0,1,0,193,0,1,0,0,0,0,1,0,0,0,1
"B2",2,1,0,760,0,2,0,2,0,2,0,2,1,0,0,0,0,0,0,0,0,2,0,0
"B3",1,0,0,0,1,114,0,0,1,781,2,0,0,2,0,1,0,13,0,0,0,1,11,2
"X",0,0,1,0,1,0,0,3,0,1,2,0,0,0,0,1,0,0,0,0,0,0,2,512
"C2",0,0,0,0,0,0,0,0,1,0,0,0,0,1,236,0,293,0,0,0,164,0,0,0
"D4",579,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"D1",0,1,1,1,1,1,0,0,0,0,992,0,0,1,0,2,0,0,0,0,0,0,0,0
"E1",3,0,0,0,817,0,0,0,1,0,0,2,1,0,0,0,0,0,0,1,0,0,0,4
"C1",0,1,1,0,0,479,784,1,1,0,1,0,0,1,0,0,0,96,0,0,0,0,0,1
"E3",0,180,0,0,2,0,2,0,1,0,0,325,0,2,0,0,5,0,1,0,0,6,1,0
"E2",1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,289,0,440,1,0
