"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","Y","X"
"1",4,6,1,0,2,459,9,0,789,4,26,4,1,124,395,2,2,120,9,1,0,0,0,3
"2",103,3,3,0,488,0,7,1,1,0,686,2,0,8,1,0,32,0,605,0,0,1,0,0
"3",3,604,3,2,5,3,237,2,27,5,1,1,0,1,0,330,18,0,2,0,0,0,0,1
"4",680,0,1,0,1,8,0,372,1,4,1,4,1,0,0,0,1,0,0,0,0,0,0,0
"5",2,0,0,9,0,0,1,0,1,2,1,721,0,0,0,2,2,1,0,1,0,208,0,0
"6",801,0,0,1,2,1,8,0,2,1,1,3,0,1,1,281,0,112,634,2,0,0,0,2
"7",39,0,5,2,3,590,2,2,2,0,0,3,0,432,181,1,3,2,11,1,1,2,10,2
"8",3,1,1,644,3,0,14,0,1,1,3,1,1,0,0,1,1,0,32,0,0,0,0,3
"9",216,4,3,1,0,2,225,1,1,2,615,1,0,0,0,0,1,1,1,0,0,3,0,0
"10",142,11,0,0,0,0,3,1,87,155,1,2,0,3,3,10,1,3,3,0,1,1,0,2
"11",0,2,2,1,0,0,1,1,0,2,0,0,320,0,0,0,1,0,0,0,1,0,0,0
"12",0,0,0,0,0,1,2,1,0,0,2,1,0,0,0,0,1006,2,0,0,0,0,2,3
"13",5,1,1071,0,4,0,1,2,0,1,1,1,0,0,0,1,1,0,2,1,200,0,11,1
"14",54,9,2,22,3,0,1,123,16,532,0,215,2,2,0,0,2,0,7,2,0,160,0,2
"15",1,614,1,62,1,7,4,76,5,21,2,2,0,0,3,0,1,0,1,0,0,1,0,1
"16",1,0,0,2,313,0,3,1,0,0,1,0,0,2,0,0,1,1,1,0,0,0,0,0
"17",1,32,1,3,0,1,0,62,24,8,1,0,1,8,12,0,0,12,2,477,4,4,0,0
"18",2,0,0,0,1,0,370,0,3,4,1,2,0,0,0,0,9,0,0,1,0,1,0,0
"Y",0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,41,7
"X",2,0,2,0,6,0,5,0,0,1,1,2,3,0,0,0,0,0,3,0,0,1,46,727
