"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","X"
"1",7.84494047619,45.30625,13.1645833333,5.17083333333,37.86875,3.10833333333,25.58125,1.53244047619,5.71666666667,286.402083333,1.83958333333,8.0875,4.72619047619,69.0219298246,94.3,53.9166666667,30.2105263158,54.5590277778,0.945833333333,8.81578947368,104.53125,143.2,1.17083333333,0.03125,85.8375,6.525,211.35952381,0.75,1.25119047619,0.275,122.066666667,1.78125,106.5,1.19166666667,3.88956766917,1.025,0.0833333333333,3.05,130.560912698
"2",181.916666667,0.093023255814,0.273255813953,47.0465116279,1.74651162791,0.25,85.2965116279,1.27325581395,1.60658914729,83.773255814,0.0232558139535,254.676356589,1.02325581395,0.046511627907,1.04651162791,6.0,178.939922481,4.02325581395,1.02325581395,3.0,2.33333333333,0.046511627907,11.523255814,51.8,36.2965116279,0,0.333333333333,1.35658914729,0,1.04651162791,0.546511627907,0.333333333333,0.546511627907,0.523255813953,0.0232558139535,0.0232558139535,3.0,31.5,3.18992248062
"3",57.8333333333,2.33333333333,2.91666666667,13.125,1.41666666667,0.5,94.5,3.04166666667,7.0,2.0,23.25,0.666666666667,130.833333333,4.5,0.333333333333,10.0,0.625,11.5,0,0.157894736842,0.625,0.583333333333,0.5,0.5,0,0,1.53333333333,0,133.775,1.0,0,2.08333333333,0.125,38.5,80.9166666667,0,0.5,0,2.9
"4",3.625,2.61111111111,129.916666667,1.45833333333,1.08333333333,1.11111111111,0.25,0.833333333333,0,0.25,0,0.833333333333,87.8333333333,1.25,67.6111111111,73.75,28.2083333333,0.5,47.0,2.625,1.0,0,0.722222222222,17.0,17.6111111111,0,6.23611111111,0.5,0.583333333333,1.0,0,127.777777778,1.0,0,0,0,0.5,0,35.3194444444
"5",2.34848484848,0.6,2.42424242424,0.433333333333,0.583333333333,2.69090909091,0,342.915909091,0,1.25,2.53333333333,0.866666666667,0.190909090909,0.75,0.333333333333,1.0,13.0,212.833333333,0,0,90.6666666667,0.890909090909,0.590909090909,2.95,0.6,0.45,0.0909090909091,0.166666666667,1.5,73.6,0,1.0,0,1.2,0.7,0,0.1,0.1,2.30681818182
"6",1.65,68.0,0.5,0.75,1.38333333333,0.25,1.0,0.5,3.5,1.91666666667,1.41666666667,0,0.266666666667,135.166666667,0,27.75,0,23.5,0,28.6052631579,0.5,0.5,120.833333333,1.0,0.25,1.06666666667,0.5,0.0666666666667,1.0,0,0,0,0,0,0.316666666667,0,1.16666666667,0,1.0
"7",0.666666666667,0.5,0.25,0,0,0,1.0,0,0,1.0,0.5,5.0,0,0.5,0.333333333333,0,0,1.0,68.1666666667,0.5,0.5,0,4.5,0.333333333333,21.0,0.666666666667,2.75,0.5,0,0.5,12.5,0,24.0,0,0,110.25,142.083333333,0,1.125
"8",0,0,2.5,120.5,0,0,0,1.1,11.0,4.0,6.5,0,0.1,0.5,0.5,0.833333333333,2.5,0.5,0.833333333333,7.0,2.1,9.5,0,0,0,16.1,0,262.533333333,0,0.1,0.6,4.6,0,0,0,0,0,0.5,0.6
"9",0.444444444444,1.0,0,0,0.7,0,1.0,0.2,0,0.7,0,0,3.0,0,0,1.0,0.5,0,0.5,1.0,3.0,0.5,1.0,0,3.83333333333,0.5,0.777777777778,0,0,0,0.7,0.5,1.0,0,0.7,0,1.0,1.0,183.277777778
"10",2.5,0,0,0,60.0,131.0,93.25,5.0,0.5,1.5,1.0,1.0,1.0,0,81.0,0,9.0,0,0,0,1.0,0,1.0,1.5,0,0,1.0,0,0.5,1.0,0,0,0,0,0,0,0,28.3333333333,4.45833333333
