"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","X"
"1",1.61111111111,2.0,1.41666666667,0,0.5,0.5,1.0,0.833333333333,0.111111111111,0.3,0.166666666667,0,0.2,0.933333333333,0,0.166666666667,0.833333333333,1.08333333333,0.266666666667,0.833333333333,0,0.5,151.083333333,0.5,2.0,0.75,0.5,0.111111111111,0.1,0.25,167.816666667,0.7,184.766666667,140.333333333,3.41666666667,0,0.333333333333,0.5,1.75
"2",1.33333333333,210.75,6.66666666667,0.694444444444,0.5,1.25,0.833333333333,1.5,1.16666666667,0.972222222222,0.666666666667,1.66666666667,1.66666666667,2.5,1.66666666667,0,1.16666666667,0.5,89.1666666667,1.16666666667,0.5,0,1.75,0.25,46.25,0.916666666667,2.0,0.5,0.5,1.0,0.333333333333,0,0,0.5,0,135.5,182.833333333,0,5.0
"3",2.0,0.833333333333,0.75,1.83333333333,75.5,186.5,127.0,0.5,1.25,1.0,1.0,1.83333333333,1.5,1.5,195.166666667,0.5,162.666666667,0.624242424242,0.5,0.5,0.25,1.25,0.333333333333,0.25,70.0,0.5,0,0,1.0,0,0.5,0.333333333333,0,0.5,1.58333333333,0.25,0.5,108.0,4.5
"4",0.833333333333,0,0.666666666667,1.0,0.5,0,1.0,0.5,1.66666666667,0.5,1.5,0,0,248.916666667,0,167.166666667,1.5,87.0,0.833333333333,1.5,1.08333333333,0,0.583333333333,0,0,0,0.5,0.166666666667,0,0.5,0,0,0,0,0.125,1.0,0,0,1.47619047619
"5",0.517857142857,2.10416666667,2.66666666667,1.25,0.5,0.75,0,1.47619047619,1.125,357.533333333,0,1.75,0.142857142857,1.25,95.95,0.95,0.5,0.45,0,0.333333333333,0.625,0.25,1.5,0.25,0.9375,1.16666666667,425.08452381,1.0,1.47619047619,0.791666666667,0.5,1.125,0.5,1.5,0.842857142857,0,0,0.5,3.22619047619
"6",1.33333333333,1.0,149.166666667,0.5,1.0,0,0.5,0,0.5,0.5,1.0,0.333333333333,115.0,0,7.0,0,0.833333333333,0.590909090909,8.0,1.0,0,0,0,0.5,0,0,0,0,0.5,0.5,0,161.333333333,0,0,0.0625,0,0,0,0.833333333333
"7",2.0,71.0166666667,61.1666666667,120.933333333,0.75,0.6,0.5,5.33333333333,0.5,2.76785714286,155.583333333,1.75,0.6,33.3333333333,0.291666666667,7.5,0.75,1.17424242424,0.833333333333,449.333333333,0.433333333333,0.6,0,0,2.35,0,0,0,0.333333333333,1.43333333333,0.666666666667,1.33333333333,0,0.125,0.625,0.125,0.35,0.433333333333,2.0
"8",135.7,0.333333333333,0,0.5,0.25,0.833333333333,0,0.45,1.45,0,257.7,0.5,0.333333333333,0.333333333333,1.0,0,7.33333333333,0.333333333333,0,1.0,0.25,1.33333333333,0.333333333333,0,105.083333333,0,0.7,0.833333333333,0,0,0.333333333333,0,0,0,0,0,0,0,3.0
"9",193.791666667,0,0.625,0.5,0.75,0,0.25,0.5,0.333333333333,0.666666666667,0.166666666667,170.833333333,0.5,2.0,0.5,0,0.958333333333,2.25,0.5,0,0.416666666667,0,1.08333333333,0.25,0.125,0,0.333333333333,0.5,0,0,0,0.5,0,0.5,0,0.5,0,0,0.924242424242
"10",1.83333333333,0.583333333333,41.0,9.66666666667,1.41666666667,1.0,0.5,313.2,0,0.166666666667,11.8666666667,1.03333333333,0,0.25,41.75,1.0,0.75,0.757575757576,0,0.5,1.04166666667,0,0.0833333333333,0,1.66666666667,0.7,0.291666666667,0.5,1.0,274.0,0.166666666667,1.0,0.333333333333,0.833333333333,0.2,0,0.583333333333,0,1.07142857143
