"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","X"
"1",137,48,3,204,1,0,138,334,1,7,2,7,53,151,0,34,11,2,3,0,6,75
"2",5,250,0,52,0,0,0,0,3,0,0,389,17,0,0,139,0,1,1,0,0,2
"3",23,0,237,0,2,1,6,0,131,6,25,46,2,1,0,0,1,2,6,0,0,0
"4",1,200,1,24,0,1,0,0,1,0,0,2,1,0,264,0,2,0,1,0,0,25
"5",185,13,1,3,0,0,0,0,0,0,0,1,0,0,0,0,175,1,0,154,0,3
"6",0,1,1,1,0,0,4,0,55,140,0,1,23,68,1,52,0,0,1,0,0,0
"7",0,0,1,2,1,0,314,0,0,0,1,5,1,34,1,1,1,0,0,0,0,0
"8",2,5,0,0,0,0,0,3,0,0,0,0,0,0,3,1,1,322,0,0,0,0
"9",3,1,1,0,0,0,1,1,1,0,0,0,0,2,1,1,0,1,0,0,0,159
"10",5,3,0,3,0,1,0,0,0,0,0,1,337,0,0,32,1,0,0,0,0,4
"11",0,0,0,2,1,2,52,0,0,0,0,0,0,222,0,1,0,0,2,0,0,0
"12",1,0,1,1,0,1,2,0,0,0,1,1,1,0,0,0,164,0,0,0,0,0
"13",3,0,0,0,179,0,3,0,0,1,0,0,2,0,3,0,1,0,0,0,0,3
"14",18,0,3,0,0,0,0,0,208,0,0,0,0,0,0,1,1,0,0,0,0,0
"15",0,2,225,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
"16",2,0,2,0,0,102,1,1,1,1,0,1,0,1,0,1,0,2,1,0,0,1
"17",0,2,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,109,0
"18",0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0
"19",7,1,1,0,1,0,0,0,0,0,0,2,3,0,0,0,0,2,0,0,0,1
"20",0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,91,0,0,1
"21",1,0,0,1,0,13,0,0,0,0,0,0,1,0,0,0,1,0,174,0,0,1
"22",2,1,1,96,0,1,0,1,0,0,0,3,0,0,0,0,2,0,0,0,0,0
"23",0,0,0,0,0,0,0,0,0,0,0,0,82,1,0,1,0,0,1,0,0,2
"24",0,34,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
"25",1,1,0,0,0,0,0,0,0,0,0,1,92,0,0,0,0,0,0,0,0,0
"26",95,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"27",0,0,0,0,0,0,0,0,1,0,0,0,41,0,0,0,0,0,0,0,0,0
"28",0,0,0,0,0,1,1,0,0,0,0,46,43,0,0,70,0,0,0,0,0,0
"29",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,146,0,0,1
"30",1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,2,0,1,0,0,2
"W",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Z",172,4,30,0,1,0,1,1,33,0,136,1,1,0,2,2,4,0,0,0,0,3
