"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","X"
"1",137,75,17,155,15,14,10,82,81,18,213,54,43,17,166,62,6,16,8,46,131
"2",76,72,15,158,150,35,165,158,44,23,9,6,26,26,16,14,264,113,7,66,6
"3",206,6,90,8,47,182,2,66,126,2,4,1,106,68,24,12,18,3,39,94,11
"4",4,166,19,42,8,1,2,2,4,3,6,2,3,317,5,113,5,4,29,0,6
"5",259,8,202,5,7,424,8,1,6,1,1,0,4,5,43,4,0,1,2,1,9
"6",340,3,3,19,3,2,1,1,0,4,0,0,1,9,32,66,1,0,0,83,2
"7",3,1,156,5,3,2,2,14,192,1,28,0,47,1,0,3,1,8,0,18,1
"8",4,121,3,4,161,0,2,2,1,3,2,1,56,24,1,1,3,0,0,0,1
"9",2,123,4,11,5,3,2,56,103,3,106,3,1,1,2,0,2,10,0,9,5
"10",110,1,60,1,2,3,2,195,2,1,1,0,3,1,5,2,1,0,0,6,4
"11",40,3,6,2,1,3,0,2,0,0,0,0,1,3,3,10,1,1,260,0,1
"12",6,4,1,135,2,4,1,88,3,2,1,4,3,4,25,52,21,2,2,2,6
"13",2,9,0,4,0,1,3,1,2,141,1,1,1,3,1,1,52,108,2,1,5
"14",75,1,1,2,0,4,2,2,3,199,1,79,2,1,2,1,0,1,2,1,7
"15",7,2,2,5,2,3,2,1,0,3,46,202,0,38,3,0,1,0,1,23,1
"1A",14,12,4,320,1,33,387,2,5,19,4,0,2,2,3,5,143,0,7,1,20
"24",2,1,0,0,1,0,1,150,0,0,3,0,0,0,1,0,0,0,0,2,0
"18",1,1,1,1,2,2,0,0,0,278,1,3,2,0,0,1,1,1,0,0,4
"1B",17,0,1,1,2,0,0,1,0,0,14,0,0,1,1,0,0,0,0,0,0
"20",5,13,291,1,1,0,0,3,2,0,0,0,4,2,1,0,2,0,0,2,0
"21",0,4,9,2,165,4,0,2,0,4,0,0,0,2,2,2,0,0,0,0,0
"22",1,0,10,20,0,0,1,0,0,0,0,0,0,11,17,32,0,0,0,1,3
"23",3,5,2,1,180,2,1,0,2,0,1,1,1,0,1,1,0,0,1,0,3
"LG2",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25",0,54,1,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,1
"26",1,50,1,0,1,5,2,1,10,2,1,0,54,0,1,1,0,1,0,41,1
"27",24,8,8,2,1,28,2,2,1,162,1,0,3,1,3,1,3,1,0,42,2
"28",7,2,2,1,0,3,103,4,30,2,2,6,0,0,2,39,0,2,0,1,2
"Un",1701,160,169,235,187,138,161,140,77,168,68,86,62,84,54,88,210,42,33,2762,139
"Z",84,230,7,7,175,3,6,3,23,6,0,2,3,16,1,14,64,84,2,21,14
"4A",25,2,14,6,3,8,5,5,7,5,9,5,3,6,6,5,5,8,3,4,210
"17",10,5,237,5,34,12,4,3,2,6,4,1,2,2,2,0,3,4,3,5,4
"19",8,5,1,3,4,1,3,1,3,225,1,65,1,2,2,0,1,2,0,0,0
