"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","X"
"F1",570,5,4,0,2,7,0,0,2,1,3,3,2,1,4,1,2,0,0,1,3
"F2",2,1,1,3,0,1,1,335,0,0,1,0,0,2,2,2,1,1,0,0,5
"D2",52,4,2,3,3,1,1,3,506,1,2,1,3,1,2,1,1,1,1,1,1
"B4",11,4,3,6,3,2,8,0,134,214,722,1,5,9,3,4,1,0,3,4,9
"D3",3,4,2,2,2,2,2,1,2,187,213,2,2,1,0,1,1,242,1,0,5
"A1",52,5,3,8,6,731,4,1,3,5,7,5,8,3,9,6,274,2,3,2,7
"A3",1,6,4,3,3,3,6,5,4,488,7,2,564,2,2,1,0,0,2,1,4
"A2",10,309,572,9,6,7,3,3,4,4,44,5,4,4,3,1,2,2,480,3,8
"B1",47,5,4,3,600,8,6,210,5,1,5,4,1,3,4,4,1,2,2,4,6
"B2",5,4,3,917,7,2,6,3,4,3,8,3,2,3,4,1,1,4,1,4,3
"B3",8,3,10,2,5,2,1049,6,5,0,6,4,3,6,3,3,4,3,6,0,9
"X",10,3,5,6,9,9,9,3,4,2,4,4,2,4,7,3,1,3,2,1,608
"C2",5,589,165,7,5,1,3,1,2,0,7,2,1,6,2,3,2,0,3,1,6
"D4",4,2,4,2,1,6,14,0,2,3,2,1,1,1,647,1,0,1,1,0,4
"D1",3,3,4,4,3,5,0,2,3,3,5,4,1,1036,2,3,0,0,2,1,6
"E1",2,3,1,3,3,1,1,1,1,1,4,0,0,2,3,1002,1,0,1,1,4
"C1",985,5,15,6,1,6,3,1,8,0,4,472,71,4,5,2,2,1,2,3,5
"E3",1,1,203,2,2,1,0,1,2,2,1,0,2,2,2,2,0,0,1,345,2
"E2",5,2,9,1,3,5,0,4,0,0,2,1,1,0,2,2,2,1,609,326,2
