"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","X"
"1",335.539705882,7.88970588235,1.58928571429,42.525,0.0147058823529,1.33333333333,4.25,91.8480392157,5.75,2.1,1.01470588235,4.54803921569,4.51470588235,1.91666666667,2.33333333333,1.75,3.33333333333,1.04761904762,3.75,1.375,44.0147058824,5.95714285714
"2",3.58354341737,4.91806722689,341.475,3.69166666667,0.757352941176,37.3333333333,3.11111111111,2.00735294118,2.68333333333,1.18333333333,229.857352941,1.87640056022,4.58632119514,3.21785714286,2.83333333333,1.125,1.20833333333,1.0,0.416666666667,0.125,1.10735294118,2.90952380952
"3",3.3295751634,175.590686275,2.75,3.15833333333,0.674019607843,0.583333333333,2.80555555556,1.00735294118,3.40833333333,0.0583333333333,1.17679738562,2.54068627451,6.23513071895,0.819444444444,335.208333333,1.58333333333,3.68333333333,0.583333333333,0.791666666667,1.25,0.174019607843,2.78452380952
"4",3.175,2.75,1.91666666667,1.69166666667,0.625,0,2.91666666667,1.16666666667,2.64166666667,1.09166666667,1.75833333333,692.241666667,3.14722222222,1.0,2.33333333333,0.833333333333,1.08333333333,1.5,1.16666666667,0.625,0.5,2.84166666667
"5",4.06305555556,2.22222222222,2.1875,240.701666667,1.59722222222,0.555555555556,1.44444444444,62.52,3.73888888889,0.795,0.258333333333,2.93055555556,2.23166666667,3.24722222222,1.35333333333,2.06166666667,0.891666666667,2.0,645.651388889,0,0,2.50416666667
"6",3.13235294118,3.34068627451,4.44444444444,1.87222222222,0.507352941176,0.5,426.041666667,2.13235294118,3.47222222222,0.0416666666667,1.29901960784,5.38235294118,3.61846405229,1.69444444444,1.0,1.19444444444,32.2083333333,0.472222222222,1.15833333333,0.5,0.174019607843,1.04166666667
"7",6.13235294118,4.42401960784,3.15178571429,2.95,0.132352941176,0.75,2.29166666667,0.90318627451,1.68333333333,1.18333333333,0.757352941176,2.59068627451,625.022630719,3.16666666667,1.83333333333,94.2083333333,0.75,1.86011904762,1.75,0.5,1.50735294118,5.73095238095
"8",3.25833333333,1.25,1.79761904762,1.45,0,0.5,187.361111111,1.58333333333,1.68333333333,208.025,0.758333333333,2.03333333333,44.1916666667,1.11111111111,0.277777777778,0.361111111111,1.55833333333,0.047619047619,0.583333333333,0.25,0.5,6.40595238095
"9",2.25692810458,1.59803921569,2.71111111111,331.496111111,0.764705882353,1.66666666667,2.13888888889,205.084705882,1.09444444444,1.35333333333,1.01470588235,4.09803921569,1.7991503268,1.97222222222,1.52,1.88111111111,3.34722222222,1.94444444444,2.03333333333,0,85.781372549,1.16666666667
"10",3.90318627451,3.34068627451,6.0744047619,0.683333333333,0.257352941176,0.5,1.91666666667,1.00735294118,0.916666666667,0.5,3.00735294118,1.67401960784,1.89901960784,2.02777777778,0.416666666667,0.944444444444,471.683333333,1.34523809524,2.39583333333,165.0,0.00735294117647,3.68551587302
