"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","X"
"1",178,87,20,436,20,47,406,88,91,28,256,55,42,24,185,61,83,20,14,46,148
"2",211,26,89,10,44,214,6,65,105,2,4,2,120,68,43,16,20,3,34,103,10
"3",40,77,10,11,138,7,155,5,35,8,6,3,22,21,1,5,130,117,2,5,8
"4",9,165,27,48,8,4,10,3,6,5,5,1,5,305,15,120,8,9,28,3,35
"5",271,7,233,16,7,421,6,1,5,1,1,0,6,6,35,1,0,1,2,4,11
"6",5,0,7,141,4,27,8,142,12,23,2,2,2,9,16,15,111,4,6,2,0
"7",6,2,155,2,4,2,2,9,209,1,26,0,42,0,0,2,2,7,0,15,1
"8",329,5,21,17,3,2,7,0,4,1,0,0,1,10,34,67,1,0,1,75,1
"9",21,2,8,4,3,2,5,5,5,2,6,6,2,6,5,6,5,3,1,3,177
"10",7,123,5,11,157,31,3,2,2,2,1,1,128,25,2,1,2,1,0,0,4
"11",3,121,5,6,2,2,0,56,96,4,99,3,0,1,3,0,2,10,0,8,7
"12",112,2,56,2,2,3,2,203,2,0,0,2,4,1,4,1,3,0,3,16,4
"13",72,4,5,2,3,3,0,1,1,0,0,0,1,2,3,10,1,0,261,0,1
"14",7,11,1,128,2,4,1,85,2,1,1,2,3,10,26,51,24,6,2,1,6
"15",2,7,1,4,0,1,3,2,2,145,1,1,1,2,2,2,51,92,2,0,4
"16",77,1,1,1,0,3,2,2,3,210,1,75,3,1,2,0,0,2,2,1,8
"17",7,2,4,5,2,3,2,1,0,6,49,209,0,33,2,0,1,0,1,22,1
"18",0,0,0,0,1,0,0,4,0,7,0,0,0,0,1,0,0,0,0,1,0
"19",13,7,212,5,30,9,3,3,3,4,4,1,2,2,2,0,3,3,2,6,4
"20",1,1,3,2,2,2,1,6,0,274,0,3,2,1,0,2,1,2,0,0,5
"21",9,3,1,3,3,0,3,4,4,213,0,71,0,0,3,2,1,1,1,0,0
"22",5,9,345,1,1,0,2,3,6,0,0,0,3,2,0,0,3,0,0,2,0
"23",2,3,7,1,206,3,1,1,0,4,3,0,0,1,2,1,0,0,2,0,1
"24",0,0,11,12,0,0,0,0,0,1,0,2,0,0,24,42,0,0,0,0,1
"25",3,8,0,0,181,2,0,0,2,0,0,1,1,3,2,0,0,0,0,2,2
"26",2,1,1,3,1,0,1,143,0,0,4,0,0,0,1,0,0,0,1,0,0
"27",0,46,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0
"28",2,59,1,1,1,3,1,1,14,0,1,0,85,0,0,0,0,0,0,39,4
"29",6,13,6,4,1,3,2,4,1,183,1,1,2,2,1,3,3,1,0,1,3
"30",5,3,1,1,0,2,87,6,32,2,2,9,0,0,2,51,0,2,0,2,2
"Z",80,213,7,10,141,105,7,2,14,6,0,5,7,28,12,15,50,88,3,3,13
