"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","Y","X"
"1",1795,1,0,1,2,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,2
"3",2,0,977,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,2,1,0,0,10,0
"4",0,0,0,664,0,1,0,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0
"5",3,0,2,1,762,0,0,0,0,1,0,1,1,0,0,0,0,0,3,0,0,0,0,1
"6",4,0,0,0,0,948,0,1,1,0,0,3,0,0,0,0,0,0,1,0,2,0,0,1
"7",10,0,1,0,2,0,823,0,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0
"8",2,0,0,3,1,0,0,580,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"9",1,2,0,0,0,0,1,0,680,0,1,0,0,0,0,2,0,1,2,1,0,0,0,0
"10",1,0,0,1,1,0,2,0,0,645,1,1,1,0,0,0,0,0,0,0,0,1,0,0
"11",3,2,2,0,1,0,1,2,0,0,1044,1,1,2,1,2,2,0,0,2,0,0,0,0
"12",0,2,0,1,0,0,0,0,0,0,0,920,0,0,0,1,1,0,0,0,0,0,0,0
"13",0,3,1,0,0,0,0,1,1,0,1,0,255,0,0,0,0,0,0,0,0,0,0,0
"14",0,0,0,0,0,0,0,0,0,0,0,2,0,568,0,0,0,0,0,1,0,1,0,0
"15",1,0,0,0,0,0,1,0,0,0,0,1,0,0,550,1,0,0,3,0,0,0,0,0
"16",0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,747,0,0,1,0,0,0,0,0
"17",0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,2,1044,0,0,1,0,0,2,0
"18",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0
"19",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1239,0,0,0,0,0
"20",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,497,0,0,0,0
"21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,194,0,0,0
"22",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,370,0,0
"2A",0,563,0,0,0,0,0,0,8,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
"2B",0,564,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,1,0,0
"Y",0,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,275,13
"X",0,1,0,1,1,1,0,0,1,2,0,0,0,0,0,0,2,0,0,0,0,0,13,662
