"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","Y","X"
"1",1,2,1,1,1,1,804,1,2,1,0,1,1,0,0,1,0,453,295,0,0,1,0,1
"3",0,1,0,0,0,0,1,0,0,0,0,0,0,1,587,0,285,0,0,0,20,0,0,0
"4",1,0,591,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
"5",0,666,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0
"6",1,0,0,777,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
"7",1,171,0,0,0,0,9,510,1,2,0,0,0,1,0,0,7,0,1,0,0,0,0,0
"8",0,0,1,0,0,0,2,0,0,0,0,0,186,0,0,346,0,0,0,0,0,0,0,0
"9",578,1,0,0,0,0,1,0,1,1,0,1,0,1,2,1,0,2,0,0,0,1,0,0
"10",0,0,0,1,1,1,126,1,0,0,0,438,0,0,1,0,0,0,0,0,0,2,0,0
"11",0,2,2,1,1,0,0,0,0,0,911,0,0,0,0,1,0,0,0,0,0,0,0,0
"12",0,0,3,1,1,1,0,1,757,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"13",141,0,1,0,89,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"14",1,1,0,0,1,1,0,1,2,494,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"15",0,0,0,0,1,124,0,0,1,297,1,0,0,0,0,0,0,13,0,1,0,1,11,0
"16",0,0,0,0,0,0,1,0,2,1,1,321,0,1,0,0,0,0,0,301,1,7,0,0
"17",3,1,0,0,837,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3
"18",0,1,0,0,0,0,0,0,0,0,0,0,225,1,1,0,0,0,0,0,0,0,0,0
"19",3,2,1,2,1,1,0,1,1,0,3,4,0,1,0,2,1,1,0,0,1,881,0,0
"20",0,0,0,0,436,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,0,0
"22",265,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2A",2,2,0,1,1,2,1,0,1,0,0,0,0,496,0,0,0,0,0,0,0,0,0,0
"2B",0,0,1,0,1,503,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
"Y",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3
"X",1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,492
