"1","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","X","2a","2b"
"1",1659,1,2,1,0,1,1,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,1,0
"3",0,906,0,0,1,0,0,1,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0
"4",1,0,639,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"5",1,0,0,469,0,0,0,0,1,0,0,0,0,1,0,258,0,2,0,0,0,3,1,0
"6",1,1,0,1,822,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"7",2,0,0,2,1,723,0,0,1,1,3,0,0,1,0,1,0,0,0,0,0,0,0,0
"8",2,0,1,0,1,0,579,0,0,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0
"9",1,0,0,0,0,0,0,620,1,0,0,0,2,0,0,0,0,1,0,0,0,3,1,0
"10",0,1,0,1,1,0,0,1,617,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"11",1,0,0,1,0,2,1,1,1,989,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"12",0,0,0,1,0,0,1,1,0,0,865,0,0,0,0,1,0,1,0,0,1,0,0,2
"13",0,0,0,0,1,0,0,0,0,0,0,278,0,0,0,0,0,0,1,0,0,0,0,0
"14",1,0,1,0,0,0,0,1,0,1,0,0,523,2,1,0,0,0,0,1,0,2,0,1
"15",0,0,0,0,0,0,0,0,0,0,0,0,0,478,0,1,0,1,0,0,0,0,0,0
"16",1,1,0,0,0,0,0,0,0,0,1,0,0,1,667,0,0,0,0,0,1,1,0,1
"17",0,0,0,631,0,0,0,0,0,0,0,0,0,2,0,218,0,0,0,0,0,0,0,0
"18",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,233,0,0,0,1,0,0,0
"19",0,1,1,1,0,1,0,0,1,1,1,0,0,0,3,1,0,1008,0,0,0,0,0,0
"20",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,457,0,0,0,0,0
"21",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,166,0,0,0,0
"22",0,0,0,1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,328,1,0,0
"Un",3,1,2,6,0,0,2,5,2,13,0,0,2,4,3,2,0,0,1,3,7,2,4,0
"X",1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,2,0,0,0,0,0,660,0,0
"2a",1,1,0,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,2,517,1
"2b",0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,2,0,514
