"1","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","2A","2B","Y","X"
"1",51.1666666667,104.833333333,1.5,3.58333333333,1.7,12.5,0.5,0.5,2.0,123.166666667,53.5,194.5,1.0,10.5,1.5,4.83333333333,0,0.5,0,78.1666666667,0.5,44.1666666667,0,7.0,86.25
"2",10.5160714286,133.116666667,2.25,51.5,83.0331349206,197.666666667,259.133333333,25.5,72.9102564103,0,1.25,1.0,0,1.5,2.0,4.0,129.305555556,2.7,0.5,0.5,2.25,2.75,1.0,2.21666666667,0.583333333333
"3",136.833333333,0.5,1.33333333333,0,437.7,0,18.0,0,0.666666666667,2.0,0,0.5,0,1.5,0.5,2.0,1.0,1.0,58.95,1.0,0.25,223.138888889,0.5,0,1.0
"4",1.33333333333,0.5,470.25,1.5,1.25,0.25,30.5,0,0.333333333333,0.5,1.0,0,0,0,1.0,1.58333333333,0,0,12.5,0,0.625,20.5,0,0,0.75
"5",0.25,0.5,2.75,0,1.5,0,1.5,1.0,0.5,253.85,0.5,0.5,323.822916667,66.9642857143,0,1.0,0,0.5,1.0,0,0,1.55555555556,0,0.5,0.59375
"6",1.0,0.0666666666667,2.0,1.0,1.0,1.5,0,1.0,357.133333333,1.0,0,0,0,0,0,2.0,0,0,0,0,0,2.5,0,0,1.0
"7",1.66666666667,26.7101449275,1.0,0,1.0,1.0,0,0,1.66666666667,0.5,2.0,0,0,0,0.333333333333,0,0,1.0,0,14.5,0,0,328.5,0.25,1.33333333333
"8",292.583333333,0,0,0,1.0,0.75,0,2.09090909091,1.0,0,0.5,0,0,1.0,0.5,0.5,0,0,1.0,0,0,0,0,0,1.5
"9",2.5,212.883333333,0,1.0,0,2.15,0,0,0,0,0,1.0,0,0,0,2.0,0,0,1.0,7.0,0,0.0526315789474,90.3333333333,0,0
"10",0,0,0,0,0.333333333333,0,1.0,0.5,0,0,0,0,0,299.833333333,0,0,0,0.5,0,0,0.333333333333,2.0,1.0,0,0.5
"11",1.0,1.5,0,0,0.5,0,0.75,0.5,0.5,0,0.5,0,2.0,0,240.25,0,0.333333333333,30.6,0.833333333333,0,0.5,0,0,0,0.25
"12",2.0,231.410144928,0.75,0,0.25,0,0,15.0,1.0,0,1.0,0,0,0,0.833333333333,0,1.0,0,0,0,0.5,0,0,0.5,1.66666666667
"13",0,0,0.5,211.75,0.666666666667,1.0,0,0,1.75,0,0,0.25,0.5,0.5,0,0.833333333333,0.5,0,0,0,0,1.0,0,0,1.5
"14",0,3.0,0.5,0,0,49.5,1.25,1.5,2.0,0.25,0,0,1.0,0.5,190.083333333,27.3333333333,0,1.0,0,0,0,2.0,0,0,2.5
"15",0.5,0.5,0,1.0,0.5,0.333333333333,0,0,0.5,1.5,146.5,0,1.0,0,0,0,0.5,0,0.5,0,99.6666666667,2.33333333333,0,0,0
"1A",2.640625,0.6,0,0,4.609375,147.744444444,0.5,0.235294117647,35.9509803922,0,300.666666667,0,1.16993464052,2.0,0.617647058824,1.0,0.117647058824,1.5,0,0.0588235294118,147.375,3.67647058824,0.117647058824,0,5.02777777778
"24",0,0,0,0,0.0512820512821,0,0,1.0,0,123.333333333,0.333333333333,1.0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
"18",1.0,1.83333333333,0.5,0,0.5,0.5,0,0,0,0,0.833333333333,0,0,1.0,0,214.607142857,0.25,0,0,0,0,0,0,0,1.0
"1B",0,0,0,0.5,0,0,0,0,0,10.5,0,0,0,1.0,0,0,0,0.5,0,13.0,0,0,0,0,0
"20",0,0,0,0,0,0,1.5,0.5,0,0,0,1.0,0.5,2.5,0,0,0.25,0.5,234.107142857,0,0.642857142857,0,0,0,0
"21",111.75,0.5,0,0,0,4.5,0,0.333333333333,0,0,0,0,0.75,0,0.5,1.0,0,0.5,0,0,0,0,0,0,0
"22",0,0,0,0,1.0,8.5,44.0,0,0,0,0,0,0,0,0,0.5,0,0,5.0,0,1.0,22.5,0,0,0
"23",147.833333333,1.0,0,0,2.5,0.5,1.0,0,0,0,0,0,0.5,0,0,0,0.666666666667,0,0.5,0,0,0,0,0,1.0
"LG2",0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25",49.1666666667,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26",86.0,0.5,0,0,46.358974359,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,1.0,0,0,0,0
"27",1.01071428571,0,0,0,1.00357142857,0.25,0,1.0,0,0,1.0,0.5,2.0,0,0,137.083333333,0,0.5,0,0,0.125,0,1.0,0,0.5
"28",0,0,0,0.5,0,0,0,0,0,0.5,0,0,1.0,1.83333333333,0,2.0,0,151.0,0,0,0,2.0,0.5,0,0.5
"Un",125.170035173,71.1630434783,38.8333333333,27.8333333333,16.7377098596,36.8833333333,37.6166666667,21.9879599567,51.8730769231,52.4,93.75,16.25,32.8020833333,32.659767316,16.3333333333,54.0595238095,20.3611111111,66.2,32.4666666667,11.0833333333,20.0833333333,33.9473684211,28.3333333333,1.08333333333,33.0175887978
"Z",3.00535714286,2.0,7.33333333333,252.5,0.00178571428571,0,9.0,227.785714286,0,3.33333333333,1.0,1.0,0.5,1.5,1.0,1.5,29.1666666667,1.5,1.0,0,0.625,2.55555555556,1.0,0,0.647540983607
"4A",1.0,2.33333333333,1.5,1.0,1.53333333333,0.5,3.5,1.5,0.5,2.83333333333,0,2.0,1.66666666667,0.25,1.0,1.5,1.0,0.5,0,0.25,1.33333333333,0.333333333333,0,1.0,182.532786885
"17",0.5,1.5,0.5,0.5,3.5,0,0,209.53125,0,0,0.5,0,0,0.46875,0,0,0,0,0,0,0.5,0,0,0,0
"19",1.31136363636,0,0,0.75,0.933333333333,54.4166666667,0,0.333333333333,0,0.6,1.0,0.5,0,0.0113636363636,1.0,167.333333333,0,0,0,0.5,0.333333333333,0,0,0,1.0
