"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","Y","X"
"1",1725.27857143,1.0,0,0,0.5,0.142857142857,0,0,0,1.0,0,0.0285714285714,0.5,0,0,0,0.5,0,0.5,0,0,0.5,0,0.5
"3",1.33333333333,0,939.090909091,0,0,1.0,0,0,0.833333333333,0,0,1.0,0,0,0.5,0,0,0,1.0,0,0,0,0.909090909091,0.5
"4",1.0,1.5,0,656.5,0.5,1.0,0,0,0,0,0,0,0,0,0,1.0,1.25,0,0,0,0,0,0,0
"5",0.5,0,0,0,744.0,0.5,0,0,1.0,1.0,1.5,0.5,0.5,0.5,0,1.0,0,0,1.0,0,0,0,0,0
"6",0.335714285714,0,0.5,0,0,847.428571429,0,0,0,0,0,0.0857142857143,0,0,0,0,0.5,0,0.5,0,1.5,0,0,0.5
"7",1.0,0.5,0,0,1.0,0.25,756.5,0,0.333333333333,0,1.5,2.0,0,0,0,0.5,1.5,0,1.0,0,0,1.0,0,0
"8",0,0.5,0,0.5,2.0,1.0,0,579.25,0,0,1.0,0.75,0.166666666667,0,0,0,0,0,0,0,0,0,0,1.0
"9",1.58333333333,1.53333333333,0,0.5,0.5,0,0,0,637.8,0,0,0,0,0,0,1.5,0.333333333333,0,0.5,0.5,0,0,0,1.25
"10",0,0,0.833333333333,0.333333333333,1.0,0.5,0,0.5,0.5,628.916666667,0.5,0.5,0,0,0,0,0.5,0.25,1.5,0,0,0,0,0
"11",0,1.5,0,0,0,0,0,0.5,0,0.5,1016.5,0,0,1.0,0,0,0,0,0,0,0,0,0,0
"12",0.528571428571,0,0,0,0,0.142857142857,0,0.5,0.5,0,0,887.861904762,1.0,0,1.0,0,0,0,1.5,0,0,0,0,0
"13",0,0,0,0.5,0,0.5,0,0.166666666667,0,0,0,0.333333333333,282.166666667,0,0.5,0,0,0,0,1.0,0.5,0,0,0
"14",0,1.0,0,0,0,0.5,0,0,0,0,0,0,0,530.833333333,0.666666666667,1.0,0.333333333333,0,0,0,0,0,0,0
"15",0.833333333333,0,0,0,0,0,0,0.833333333333,1.0,0.5,0,0,0,0,476.333333333,0,0,0,1.0,0,0,0,0,0
"16",0,0,0.5,0,0.5,0,0,0,0,0,0,0.5,0,0,0,673.333333333,0,0,0,0,0,0,0,0
"17",0,0,0,0,0,0.25,0,0.25,0,0.5,0,1.0,0,0,0,0,859.916666667,0.25,0.5,0,0,0,0.666666666667,0
"18",0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233.0,0.5,0,0,0,0,0
"19",0,0.5,1.0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,1099.33333333,0,0,0,0,0
"20",0.25,0.5,0,0,0,0,0,0,0,0,0.5,0,1.0,0,0,0,0,0,0,470.0,0,0.5,0,0
"21",0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,172.5,0,0,0
"22",0,0.5,0,0,0,0,1.0,0,0.333333333333,0,0,0,0,0.5,0,0,0,0,0,0.75,0,341.083333333,0,0
"Un",2.0,6.0,0.5,0.5,3.5,0,1.5,3.0,4.5,3.41666666667,13.5,0.333333333333,0,3.0,2.1,2.5,1.5,0.45,1.0,1.0,1.2,6.66666666667,0,1.0
"X",0.583333333333,0.5,0.5,0.5,0.5,0,0,0,0.833333333333,0,2.0,0,0.5,0,0,0,1.0,1.0,2.0,0.5,0,0.5,6.27307692308,662.476923077
"2a",0.5,538.5,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
"2b",0.583333333333,535.0,0,0,0,0,0,1.16666666667,1.66666666667,0.5,1.5,0,0.166666666667,0.666666666667,0.5,0.333333333333,0,0,1.0,0,0,0.333333333333,0,0
