"1","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","2A","2B","Y","X"
"1",64,124,4,7,4,22,1,1,3,154,78,223,1,13,2,11,0,1,0,101,1,60,0,14,104
"2",21,170,4,56,100,218,297,28,90,0,3,1,0,3,4,7,152,7,1,1,3,4,1,10,2
"3",146,1,2,0,484,0,18,0,2,2,0,1,0,2,1,2,1,2,70,2,2,246,1,0,2
"4",7,1,555,3,2,1,32,0,1,1,1,0,0,0,3,3,0,0,17,0,2,23,0,0,3
"5",1,1,5,0,3,0,6,1,1,290,1,1,409,80,0,4,0,1,2,0,0,5,0,1,4
"6",1,1,6,1,1,2,0,1,441,1,0,0,0,0,0,2,0,0,0,0,0,3,0,0,2
"7",4,35,1,0,1,2,0,0,4,1,2,0,0,0,1,0,0,2,0,16,0,0,388,1,2
"8",343,0,0,0,1,2,0,4,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,2
"9",4,246,0,1,0,6,0,0,0,0,0,1,0,0,0,2,0,0,1,8,0,1,106,0,0
"10",0,0,0,0,1,0,1,1,0,0,0,0,0,350,0,0,0,1,0,0,1,3,1,0,1
"11",1,2,0,0,1,0,6,1,1,0,1,0,2,0,258,0,1,37,2,0,1,0,0,0,1
"12",6,265,2,0,1,0,0,15,1,0,1,0,0,0,2,0,1,0,0,0,2,0,0,2,3
"13",0,0,2,261,2,1,0,0,3,0,0,1,1,1,0,2,1,0,0,0,0,1,0,0,2
"14",0,5,1,0,0,60,2,2,2,1,0,0,1,1,206,29,0,1,0,0,0,2,0,0,3
"15",1,1,0,1,1,2,0,0,1,2,166,0,3,0,0,0,1,0,1,0,114,3,0,0,0
"1A",21,3,0,0,144,175,1,4,50,0,338,0,3,4,3,1,2,2,0,1,168,8,2,0,14
"24",0,0,0,0,2,0,0,1,0,145,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"18",2,5,1,0,1,1,0,0,0,0,2,0,0,1,0,266,1,0,0,0,0,0,0,0,2
"1B",0,0,0,1,0,0,0,0,0,15,0,0,0,1,0,0,0,1,0,14,0,0,0,0,0
"20",0,0,0,0,0,0,2,1,0,0,0,2,1,3,0,0,1,1,283,0,4,0,0,0,0
"21",139,1,0,0,0,5,0,1,0,0,0,0,2,0,1,1,0,1,0,0,0,0,0,0,0
"22",0,0,0,0,1,9,47,0,0,0,0,0,0,0,0,1,0,0,6,0,1,24,0,0,0
"23",161,1,0,0,3,1,1,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,2
"LG2",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25",58,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26",93,1,0,0,52,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"27",7,0,0,0,3,1,0,1,0,0,1,1,2,0,0,163,0,1,0,0,1,0,1,0,1
"28",0,0,0,1,0,0,0,0,0,1,0,0,1,3,0,3,0,165,0,0,0,2,1,0,1
"Un",660,214,82,55,225,82,67,57,156,91,180,38,75,129,28,106,41,99,66,28,39,73,63,8,116
"Z",6,4,8,275,1,0,10,265,0,4,1,1,2,2,1,2,35,2,1,0,2,5,1,0,10
"4A",1,4,3,1,4,2,4,2,1,5,0,4,3,1,2,2,1,1,0,1,2,1,0,3,214
"17",1,2,1,1,4,0,0,243,0,0,1,0,0,15,0,0,0,0,0,0,1,0,0,0,0
"19",5,0,0,2,4,65,0,1,0,6,2,1,0,1,1,198,0,0,0,1,1,0,0,0,1
