"1","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","X","2a","2b"
"1",1695,5,47,4,4,5,6,4,4,2,0,0,2,2,3,5,3,2,1,1,3,6,2,4
"2",6,895,7,5,3,1,2,3,5,1,2,0,3,2,1,2,1,1,1,0,3,4,2,1
"3",14,7,4,4,2,749,1,6,6,4,6,0,3,3,10,6,2,2,0,160,1,2,2,4
"4",6,6,2,5,878,5,3,0,0,2,10,2,2,0,1,1,2,3,2,2,1,1,2,2
"5",4,1,600,5,5,0,2,3,4,4,4,2,2,4,3,0,1,4,1,1,1,5,4,1
"6",7,1,5,483,4,6,4,2,2,2,5,2,0,0,2,263,0,6,1,0,1,1,0,2
"7",6,3,5,0,4,2,2,2,1,3,5,2,542,517,0,1,0,2,0,0,3,5,2,1
"8",6,2,6,2,1,2,570,0,4,4,2,0,1,2,0,0,2,0,1,1,0,3,1,0
"9",9,7,4,6,5,1,0,1,666,2,1,4,4,3,1,4,1,1,1,0,0,7,6,2
"10",2,0,4,6,4,2,1,1,1,1,3,0,0,2,4,2,1,0,483,0,372,2,0,3
"11",7,46,3,6,7,0,4,2,2,2,903,0,2,4,1,2,0,2,0,0,1,1,4,2
"12",4,4,2,1,3,3,1,2,4,2,5,1,0,1,2,0,0,1,0,2,0,2,3,475
"13",4,3,2,4,3,1,1,0,4,3,2,1,0,0,2,0,0,1,1,2,1,3,550,81
"14",7,5,1,3,3,2,4,5,5,1024,3,0,1,2,0,1,1,0,1,0,0,1,3,3
"15",2,2,4,5,2,6,3,648,3,1,0,2,1,4,2,2,1,0,1,0,2,6,2,1
"16",3,3,3,784,2,7,0,3,2,2,5,0,1,1,2,223,0,1,1,0,0,1,0,6
"17",0,3,1,2,0,0,1,0,1,1,1,274,0,0,2,0,0,1,0,0,1,0,0,1
"18",2,0,0,0,1,0,1,0,2,1,1,0,1,0,0,3,253,2,0,0,0,2,2,1
"19",1,2,1,4,2,3,0,0,0,1,0,1,1,4,6,1,3,1074,2,1,3,1,1,1
"20",2,8,4,3,1,1,3,1,0,4,5,0,1,1,683,2,2,1,0,1,1,2,1,1
"X",5,3,2,5,2,2,3,1,3,3,4,0,5,0,4,3,0,2,1,0,0,657,1,0
