"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","Y","X"
"1",87,37,66,4,82,379,145,60,84,210,12,45,83,168,225,241,32,8,7,78,134
"2",72,61,41,89,67,130,3,6,156,3,43,31,198,25,180,9,43,131,3,0,2
"3",143,83,1,44,33,10,5,49,66,219,64,93,18,40,0,1,246,0,4,0,3
"4",8,22,155,4,316,53,8,139,3,3,3,4,3,15,3,6,2,2,2,4,277
"5",1,253,4,6,1,1,175,12,1,2,1,471,2,35,0,1,3,0,102,0,9
"6",0,1,5,1,4,14,68,1,0,74,0,1,0,107,0,0,0,0,288,0,0
"7",251,163,2,1,2,1,4,2,6,17,1,1,1,0,1,27,1,4,0,0,0
"8",137,2,135,186,23,13,3,0,1,1,1,7,1,0,0,0,0,0,2,0,1
"9",104,1,123,2,1,3,1,1,55,11,2,0,1,1,0,101,1,9,0,0,3
"10",0,53,2,0,3,2,116,0,210,2,0,0,1,0,1,1,5,1,1,0,2
"11",0,2,0,0,1,1,44,292,1,0,0,0,1,4,0,0,10,1,1,0,2
"12",2,0,4,0,7,129,0,1,83,1,0,1,17,69,2,0,0,2,0,0,5
"13",0,0,3,0,1,2,1,1,1,0,136,0,54,0,0,0,7,164,0,0,1
"14",0,1,0,1,75,2,74,0,1,1,41,2,0,3,1,70,96,1,0,0,4
"15",0,1,0,1,205,1,2,1,1,32,46,0,3,0,0,47,1,0,0,0,1
"16",6,22,4,2,7,5,4,0,2,0,5,0,8,2,0,0,183,0,0,0,0
"17",4,230,2,40,1,2,3,1,2,2,0,0,1,0,2,1,4,1,0,0,1
"18",3,0,3,3,2,0,0,0,0,16,324,0,0,0,1,0,1,0,0,0,1
"19",0,1,0,1,67,0,16,1,4,0,217,1,3,3,0,0,0,0,0,0,1
"20",2,299,6,0,0,0,1,0,0,1,0,0,1,0,1,1,2,0,1,0,0
"21",0,0,1,225,0,0,0,2,0,0,1,0,0,1,0,2,0,1,0,0,1
"22",1,9,0,1,0,27,0,43,0,0,3,0,1,28,1,0,2,1,1,0,0
"23",0,0,3,198,4,0,0,1,0,3,0,3,1,1,0,0,4,0,0,0,1
"24",0,0,0,0,1,1,1,0,155,1,0,0,0,1,0,1,0,0,0,0,0
"25",15,2,119,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0
"26",89,1,71,0,0,3,0,0,0,2,1,0,0,0,0,0,66,0,0,0,2
"27",0,0,15,1,0,0,1,0,3,0,202,1,0,4,1,0,0,3,0,0,1
"28",1,0,0,0,0,1,2,65,2,97,4,2,1,2,3,0,45,1,0,0,5
"W",0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"Z",11,7,2,204,11,22,5,13,5,1,2,0,225,8,50,0,12,102,61,0,2
