"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","Y","X"
"1",10,9,7,12,7,10,889,6,8,6,4,10,6,4,5,1,4,489,316,1,1,5,0,8
"3",1,9,2,4,3,6,5,1,3,4,8,4,4,2,622,0,306,0,3,3,25,1,0,3
"4",9,5,640,5,2,1,0,1,2,3,3,1,3,0,3,1,0,0,1,3,0,1,0,5
"5",5,713,5,5,2,1,5,3,6,4,4,2,5,2,2,0,3,3,1,1,1,2,0,1
"6",6,3,4,854,8,8,5,4,8,2,4,1,0,4,2,0,1,2,0,1,1,2,0,7
"7",6,211,3,3,7,5,14,543,3,3,4,4,3,4,2,2,15,1,2,1,1,1,0,1
"8",2,1,1,1,1,2,4,0,1,2,1,4,200,0,0,362,1,1,2,1,0,0,0,1
"9",648,7,7,2,8,3,6,1,3,6,5,7,2,3,2,3,2,5,0,1,2,2,1,6
"10",9,5,4,8,3,4,137,2,4,3,3,475,3,3,2,2,2,1,0,0,5,3,0,2
"11",9,11,2,7,9,2,6,6,1,5,985,4,5,2,6,3,1,4,4,0,1,7,0,2
"12",9,4,5,7,7,6,2,5,813,3,2,0,4,5,2,0,1,0,2,1,1,1,0,5
"13",155,2,1,2,98,5,0,2,0,2,1,0,2,3,1,2,0,1,0,0,0,1,0,0
"14",7,2,3,0,5,2,3,5,4,531,1,2,3,2,5,4,2,4,1,1,0,3,0,5
"15",5,1,2,3,2,139,1,1,4,341,1,1,2,3,2,1,0,17,1,5,2,5,22,3
"16",5,4,3,2,6,3,2,1,6,2,4,359,14,5,6,2,5,2,1,331,2,9,0,2
"17",9,2,4,5,919,2,4,5,3,8,0,4,2,3,0,2,2,3,1,1,0,2,0,6
"18",4,5,1,1,1,1,0,1,0,2,1,3,243,3,4,1,2,0,0,0,1,1,0,0
"19",14,11,3,8,14,4,2,2,3,4,7,6,11,13,1,9,2,6,3,1,1,980,0,0
"20",5,0,1,0,474,3,2,1,3,1,0,0,2,1,2,0,1,1,2,0,0,2,0,1
"21",1,1,2,0,0,1,1,0,3,1,1,1,0,1,0,1,1,0,0,0,166,0,0,0
"22",296,2,1,1,4,1,5,3,1,2,3,1,0,7,0,3,1,0,1,0,0,3,0,2
"2A",8,3,2,1,5,5,3,0,4,1,2,1,2,544,2,0,2,3,2,0,1,2,0,3
"2B",6,0,3,3,2,537,0,1,2,2,6,1,0,4,1,2,2,0,0,0,1,1,0,2
"Y",1,0,1,0,6,2,0,0,0,0,0,0,0,0,0,2,4,0,0,1,0,0,21,27
"X",6,5,4,5,3,6,6,4,1,2,3,2,2,1,3,1,2,0,0,2,1,1,2,618
