"1","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","X","2a","2b"
"1",26,528,5,4,8,2,6,3,5,6,1,0,2,2,2,4,1,6,4,164,1,4,2,0
"2",230,10,4,4,7,7,6,8,6,4,6,1,3,12,4,0,1,27,1,1,0,9,2,480
"3",944,8,2,4,4,5,5,3,4,6,2,3,1,2,2,3,0,4,2,1,1,9,4,78
"4",1,7,5,3,1,585,3,1,3,2,3,0,2,4,4,3,1,0,1,0,1,6,4,5
"5",9,14,2,7,11,3,7,8,4,0,755,1,2,7,2,1,4,4,0,2,228,5,3,6
"6",7,1,507,3,3,4,4,0,4,2,5,0,3,2,1,0,2,2,1,0,0,0,2,0
"7",68,31,19,435,3,20,9,8,1,40,11,9,21,9,8,13,2,636,0,3,4,3,5,2
"8",4,3,27,6,0,3,113,549,4,2,1,1,3,4,2,1,0,1,1,1,1,7,9,0
"9",1,5,1,1,418,4,3,0,1,6,3,0,1,1,1,0,0,1,4,1,2,5,2,2
"10",6,9,3,34,1,2,3,5,5,4,6,2,396,285,1,34,2,5,0,0,2,8,3,4
"11",6,6,6,4,4,4,3,249,3,6,0,1,3,24,3,3,2,2,1,1,1,6,538,3
"12",4,1,2,2,1,1,1,0,1,1,1,275,0,0,2,0,0,0,0,0,1,3,1,0
"13",4,1,17,1,4,0,7,22,175,4,4,5,1,7,6,1,15,0,481,6,3,3,5,7
"14",11,5,5,2,1,2,372,0,2,1,1,1,0,2,0,2,1,7,0,1,3,1,0,1
"15",7,3,2,3,7,5,4,2,5,709,4,0,1,1,0,1,0,4,1,0,1,10,2,3
"16",718,1,3,4,3,0,0,2,1,4,3,1,1,1,3,0,1,1,0,0,0,1,0,3
"17",4,3,115,6,10,3,0,1,0,2,200,3,0,1,1,0,1,1,2,0,197,4,5,6
"18",6,4,4,10,2,10,1,4,3,4,6,2,0,4,334,2,2,711,2,3,2,3,0,0
"19",4,5,1,818,20,6,2,5,3,4,5,1,2,3,4,247,0,2,1,0,2,5,5,6
"20",4,5,1,34,1,1,1,0,1,3,1,3,0,0,0,221,1,1,1,0,0,0,1,1
"21",5,4,3,0,1,5,4,1,2,6,3,4,198,227,2,3,1,14,0,0,2,4,3,0
"22",1,462,1,3,2,9,2,4,2,0,2,2,0,2,2,2,3,1,3,1,1,3,4,2
"23",7,2,1,2,616,0,1,0,2,0,4,0,2,1,1,1,0,1,0,0,0,2,0,1
"24",1,2,0,4,0,0,1,0,1,0,0,0,1,1,0,2,230,2,0,0,0,2,2,0
"25",7,8,4,6,3,232,5,4,2,6,3,0,2,2,403,5,3,3,1,0,1,4,1,1
"26",3,4,0,2,1,1,1,4,324,1,1,3,1,1,2,0,3,3,1,1,1,5,4,2
"27",3,10,44,1,0,0,123,2,1,2,3,0,0,0,1,0,0,0,1,0,0,1,2,0
"28",72,3,1,2,1,1,0,2,200,5,0,0,2,1,0,0,0,22,0,0,0,1,0,1
"29",55,4,4,2,1,0,3,4,3,508,5,3,3,1,0,3,0,0,0,1,2,4,4,1
"X",11,5,4,10,0,6,2,4,4,16,13,2,1,2,8,9,0,16,10,0,10,752,1,1
