"1","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","2A","2B","Y","X"
"1",914,523,5,3,6,10,5,2,1,5,7,4,4,0,3,1,1,5,2,201,3,3,69,5,14
"2",220,8,27,4,2,8,80,413,3,2,5,2,4,10,2,6,5,2,1,2,2,20,474,0,5
"3",9,5,5,10,6,5,5,221,5,2,704,1,7,19,7,4,3,4,2,1,198,523,5,0,4
"4",1,0,0,3,2,563,0,3,2,2,1,1,2,2,1,2,2,2,1,0,1,1,2,0,2
"5",47,4,7,399,1,5,0,2,1,2,3,0,0,5,2,9,0,532,3,1,1,3,0,0,0
"6",2,0,493,1,5,2,1,0,4,0,2,0,0,1,0,3,0,5,1,0,0,0,1,0,5
"7",2,2,2,59,5,3,1,1,2,1,1,1,357,283,2,0,1,3,3,1,1,3,1,0,2
"8",3,1,3,1,367,2,2,0,2,1,1,0,0,1,2,1,0,1,2,0,1,0,2,0,1
"9",9,2,2,2,14,1,342,0,0,0,0,2,1,0,1,2,0,3,3,0,0,1,1,1,0
"10",2,1,0,1,1,0,0,0,0,1,0,239,1,1,0,3,0,2,0,0,0,0,1,0,3
"11",1,1,1,0,2,3,1,0,0,3,4,0,2,2,2,1030,2,2,1,1,0,1,2,1,6
"12",620,1,1,2,0,10,1,1,1,0,2,0,1,0,0,2,1,2,2,0,0,0,0,0,0
"13",2,0,2,1,1,2,2,11,207,0,3,2,5,1,8,3,6,1,487,3,4,10,8,0,1
"14",0,13,7,2,2,8,3,3,3,2,3,0,0,2,336,10,0,731,5,0,3,1,1,0,0
"15",3,3,1,4,0,1,0,3,1,539,1,2,0,0,2,0,1,3,3,0,0,0,2,7,1
"16",1,1,0,247,1,1,0,2,1,0,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0
"17",2,2,112,5,2,1,0,0,2,1,193,0,3,1,0,0,1,1,1,0,136,1,2,0,0
"18",2,0,1,0,1,2,0,0,0,0,1,0,175,209,2,0,0,19,0,0,0,2,1,0,3
"19",2,427,0,2,0,9,2,1,1,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,2
"20",6,1,1,0,581,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,2,5,3
"21",18,1,3,1,0,1,2,1,3,456,3,1,1,0,1,0,1,1,0,0,2,4,1,0,1
"22",4,0,1,0,0,2,1,0,299,0,0,0,0,0,1,0,0,2,1,0,0,1,1,0,2
"23",2,2,2,2,0,1,1,1,1,2,1,0,0,0,1,1,235,1,0,0,0,2,0,1,2
"24",1,4,3,1,2,226,3,6,0,2,2,2,0,1,366,3,0,1,0,0,2,3,1,0,0
"25",54,1,0,1,0,0,0,0,165,3,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0
"26",1,12,49,1,1,1,123,0,0,6,3,0,0,2,1,0,0,1,0,0,1,1,0,0,1
"X",5,6,3,12,4,2,6,1,2,6,10,2,4,7,4,8,3,37,10,2,9,2,2,23,587
