"1","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","2A","2B","Y","X"
"1",1710,1,2,3,5,10,3,0,2,2,2,1,1,1,3,1,1,2,0,1,0,2,1,1,1
"3",5,940,0,1,1,3,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,2,1,4,0
"4",3,1,639,2,1,1,3,1,1,0,2,1,2,1,2,1,0,0,3,0,0,1,1,0,1
"5",2,2,1,467,1,3,0,1,2,1,3,0,0,0,2,766,1,2,0,0,1,1,0,0,3
"6",2,2,2,0,901,0,0,0,1,1,2,0,0,1,0,1,0,1,0,0,0,0,0,0,1
"7",1,3,0,0,0,772,1,3,1,2,2,0,1,3,0,4,0,2,0,0,0,0,2,0,0
"8",3,0,3,0,1,0,554,2,0,4,0,1,0,2,0,0,0,0,0,0,0,2,0,3,1
"9",2,2,1,0,0,0,1,659,2,2,1,1,0,1,1,1,0,0,0,0,1,3,0,0,0
"10",0,2,2,3,2,1,1,0,639,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2
"11",3,1,3,0,0,3,0,2,1,978,1,1,1,0,2,0,0,1,1,1,0,1,2,0,1
"12",2,1,1,1,4,3,2,0,0,1,872,0,3,3,1,2,2,0,0,0,0,2,2,0,0
"13",1,0,0,2,0,0,0,0,2,1,0,241,0,1,0,0,0,0,0,0,0,0,0,0,0
"14",1,1,3,0,1,0,0,1,1,0,0,0,535,1,1,1,0,0,0,0,0,0,0,0,0
"15",0,1,1,0,1,2,0,4,0,0,1,0,1,532,1,0,1,2,0,2,0,0,0,0,0
"16",1,1,0,0,0,4,0,2,1,0,0,2,0,0,711,0,0,3,0,0,0,1,1,0,0
"17",2,0,0,260,1,0,0,1,0,1,0,0,0,1,0,232,2,2,0,0,0,0,0,1,1
"18",1,0,0,0,0,0,1,2,0,0,0,1,0,0,1,0,257,1,0,0,0,0,0,0,0
"19",1,1,0,3,1,0,0,1,1,0,1,0,0,2,2,0,2,1105,0,0,1,0,1,0,0
"20",1,1,0,0,1,0,0,1,0,2,0,0,1,0,1,1,0,0,477,0,0,0,1,0,0
"21",2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,171,0,0,1,0,0
"22",0,1,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,2,0,0,347,0,2,0,0
"X",3,1,2,2,1,0,0,3,2,1,0,0,2,0,0,1,0,2,1,0,1,1,0,12,591
"2a",0,1,1,0,1,0,0,0,1,0,3,0,0,0,0,0,2,0,0,0,0,532,0,0,0
"2b",2,0,0,0,0,2,0,0,0,0,2,1,0,0,0,3,0,1,1,0,1,1,548,3,0
