"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","Y","X"
"F1",6,14,6,7,4,3,4,6,4,4,5,5,3,2,3,1,3,361,234,1,1,0,0,4
"F2",3,1,2,5,5,2,6,1,1,1,2,2,0,2,4,364,0,0,3,0,0,1,0,2
"D2",5,2,2,7,3,1,1,1,7,4,1,507,0,3,2,2,1,0,50,2,1,1,0,3
"B4",189,12,13,17,14,13,143,9,663,14,12,4,9,6,7,6,11,7,5,1,1,4,0,18
"D3",152,13,6,4,5,6,5,3,211,4,8,5,243,3,5,1,4,2,3,0,0,4,0,3
"A1",167,748,12,16,129,18,4,4,5,12,15,3,10,14,2,0,0,5,47,2,1,8,0,7
"A3",11,7,4,5,481,7,5,2,6,2,4,4,5,557,3,3,3,4,4,0,1,5,0,6
"A2",12,14,8,17,11,10,9,585,13,6,10,12,7,6,353,4,6,2,7,1,5,441,0,6
"B1",12,15,645,11,5,10,7,5,7,11,10,8,209,5,9,2,4,5,4,5,1,4,0,8
"B2",11,5,8,920,15,14,11,8,18,9,8,6,7,11,3,3,6,6,1,10,0,9,0,8
"B3",12,7,6,10,6,144,8,9,18,879,7,7,4,9,9,7,1,21,4,6,3,9,12,12
"X",12,9,10,12,9,12,9,11,3,11,9,5,7,5,5,4,3,3,1,3,2,5,3,634
"C2",5,7,7,6,3,4,8,4,12,4,11,3,4,3,272,1,316,2,8,1,180,4,0,7
"D4",661,6,7,3,5,4,6,3,7,9,3,5,2,2,2,1,2,4,1,0,1,0,1,4
"D1",6,12,5,7,7,5,9,5,3,3,1125,2,5,3,2,3,3,2,2,1,3,4,0,6
"E1",11,3,3,4,921,4,3,4,6,10,0,7,4,1,0,3,2,2,0,1,0,0,0,11
"C1",15,8,11,18,9,546,890,8,15,4,11,13,7,11,6,0,3,108,1,0,2,5,0,11
"E3",5,215,6,0,6,4,6,2,4,1,2,361,4,6,1,2,11,3,2,2,1,8,1,2
"E2",20,11,6,6,8,6,3,2,3,4,4,2,6,7,3,4,4,1,2,330,0,528,1,1
