"1","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","X","2a","2b"
"F1",531,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"F2",1,0,0,0,0,0,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D2",49,0,0,0,1,0,0,0,449,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
"B4",1,0,0,0,1,0,1,0,117,1,641,0,1,0,0,0,0,0,0,0,183,0,0,0
"D3",0,0,0,1,1,0,0,0,0,0,181,0,0,0,0,1,220,0,0,0,145,0,0,1
"A1",40,0,2,431,1,0,0,0,0,0,0,255,0,0,0,234,0,1,0,0,1,2,0,2
"A3",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,1,1,0,496,0
"A2",0,334,2,1,0,493,0,0,0,1,1,0,0,1,0,1,0,398,0,0,0,0,0,3
"B1",2,1,565,1,0,0,186,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
"B2",1,0,0,0,799,0,1,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,1,0
"B3",1,0,1,0,0,1,0,0,0,1,0,0,489,462,0,0,0,0,0,0,0,2,2,0
"X",0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,538,0,1
"C2",1,540,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,142,0,0,0,0
"D4",1,0,0,1,0,0,0,583,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"D1",0,0,0,0,0,1,0,2,0,987,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"E1",0,0,0,675,0,0,0,0,0,0,1,0,0,1,0,194,0,0,0,0,0,0,0,0
"C1",890,2,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,472
"E3",0,1,0,0,0,183,0,0,0,0,1,0,0,0,349,0,1,0,1,0,0,1,1,1
"E2",1,0,0,1,0,0,0,0,0,0,0,0,0,0,283,0,0,487,0,0,0,0,0,0
