"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","Y","X"
"1",514,46,538,1466,615,8,17,46,1,2,51,68,61,6,0,9,3,2,1,0,2
"2",485,230,2,4,55,148,11,2,4,20,66,99,1,1,2,5,109,14,2,0,3
"3",1,0,130,1,0,148,0,2,361,3,0,1,1,91,2,311,11,3,0,0,1
"4",0,0,175,2,405,21,105,114,1,0,1,4,58,1,0,0,1,1,0,2,3
"5",10,1,3,1,2,1,0,0,0,0,175,0,295,0,85,1,19,212,0,0,2
"6",40,1,2,43,1,1,4,0,74,228,4,2,230,5,0,0,432,0,2,0,6
"7",0,1,1,0,398,349,11,0,11,1,48,81,224,3,1,0,1,1,1,0,3
"8",55,1,43,63,0,0,32,141,0,0,1,1,4,97,220,7,2,1,0,0,0
"9",1,268,2,474,1,9,2,1,0,1,2,0,79,0,0,0,1,1,83,0,1
"10",10,92,0,1,0,19,86,5,0,84,2,1,58,104,0,1,0,22,284,0,0
"11",2,312,1,0,1,1,445,0,336,3,1,1,18,1,0,1,0,0,339,0,1
"12",0,0,0,0,216,298,4,4,4,304,1,1,6,0,210,5,1,0,1,73,13
"13",9,1,25,0,39,0,0,54,1,0,0,1,0,171,1,0,1,2,1,0,2
"14",0,1,2,0,0,1,1,0,1,1,1,441,0,198,0,1,0,0,0,0,2
"15",0,191,1,0,0,1,137,1,236,0,0,0,2,6,0,0,1,1,1,0,0
"16",0,1,0,1,0,1,203,366,1,1,12,2,0,1,0,90,133,1,1,0,0
"17",2,1,18,1,4,1,2,1,0,17,1184,0,0,0,2,0,1,1,0,1,1
"18",29,0,0,1,2,0,0,0,0,0,3,2,1,0,0,0,29,188,0,0,2
"19",6,3,2,2,2,3,1006,218,102,153,6,31,508,0,1,3,126,1,0,0,14
"20",1,507,21,0,0,1,1,2,0,1,0,0,1,0,0,1,1,0,1,0,0
"21",0,0,0,0,0,0,0,1,1,58,0,0,0,0,0,140,24,0,0,0,0
"22",0,0,0,0,28,16,1,7,2,35,52,0,0,1,248,62,2,0,0,0,1
"Y",8,0,0,0,0,4,0,0,0,0,2,45,10,0,0,0,10,3,0,30,41
"X",3,2,1,2,7,2,3,1,2,4,7,20,2,3,4,1,1,3,2,158,917
