"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","X"
"1",87,38,0,57,0,0,1,44,36,2,140,30,23,1,119,36,0,1,1,21,81
"2",28,50,1,112,106,26,116,103,28,11,6,0,16,19,9,7,160,83,4,0,1
"3",167,0,61,3,35,160,0,50,95,2,0,1,83,46,21,12,14,0,31,82,0
"4",1,119,10,32,0,0,0,0,0,1,0,0,0,207,0,92,0,0,18,0,0
"5",180,0,158,0,1,255,0,0,1,0,0,0,0,0,29,0,0,0,0,0,1
"6",214,0,1,9,1,0,0,0,0,2,0,0,0,0,20,39,1,0,0,60,0
"7",0,0,123,0,0,0,1,4,141,0,22,0,33,1,0,2,0,3,0,14,0
"8",1,86,1,3,117,0,1,1,0,1,0,0,42,17,0,0,1,0,0,0,1
"9",0,88,1,1,1,0,0,39,75,2,68,1,0,0,1,0,0,9,0,7,0
"10",80,0,38,0,0,0,1,150,0,0,1,0,1,0,0,0,0,0,0,0,0
"11",26,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,231,0,0
"12",3,2,0,99,0,0,0,72,1,0,0,1,1,0,16,31,16,0,0,0,0
"13",0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,1,39,61,0,0,0
"14",62,0,0,1,0,2,1,1,0,155,0,64,0,1,2,1,0,0,0,0,1
"15",1,0,1,0,0,0,0,0,0,0,33,152,0,29,1,0,0,0,0,15,0
"1A",2,1,0,225,0,23,301,0,1,1,1,0,0,1,0,0,36,0,5,0,0
"24",1,0,0,0,0,0,0,115,0,0,0,0,0,0,1,0,0,0,0,0,0
"18",0,0,0,0,0,0,0,0,0,204,0,0,0,0,0,0,0,0,0,0,0
"1B",11,0,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
"20",0,0,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21",0,0,0,0,112,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"22",0,0,8,16,0,0,0,0,0,0,0,0,0,7,14,28,0,0,0,1,0
"23",0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LG2",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25",0,42,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"26",0,41,0,0,0,0,0,0,8,0,1,0,44,0,0,0,0,0,0,33,0
"27",0,0,1,0,0,1,1,1,0,124,0,0,1,0,3,0,0,0,0,1,1
"28",0,0,0,0,0,0,85,0,20,1,0,3,0,0,1,31,0,0,0,0,0
"Un",53,33,11,9,14,11,53,18,7,29,1,3,18,3,11,11,2,7,8,7,19
"Z",57,189,4,2,139,0,0,1,13,2,0,0,0,9,0,9,38,65,1,0,0
"4A",7,0,7,0,1,1,2,3,1,1,1,0,0,0,0,1,0,5,1,2,146
"17",0,0,170,0,23,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0
"19",2,0,0,0,0,0,0,0,1,157,0,50,0,0,0,0,0,0,0,0,0
