"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","X"
"F1",608,5,6,3,2,9,6,2,3,2,3,2,0,4,5,0,2,0,2,0,10
"F2",4,3,2,4,2,1,0,357,2,0,7,3,0,2,4,3,1,1,1,1,5
"D2",56,1,2,4,1,1,3,1,515,1,2,1,4,2,3,1,1,1,1,1,5
"B4",11,7,5,8,7,3,15,4,140,230,748,8,11,9,4,7,5,5,2,6,20
"D3",3,8,5,6,4,4,5,3,4,196,208,1,4,4,0,3,3,248,0,0,6
"A1",62,3,2,10,10,754,11,5,7,7,5,12,6,12,5,6,285,6,6,3,13
"A3",9,8,2,5,10,8,8,11,6,496,9,6,566,6,2,5,1,1,3,3,11
"A2",17,318,530,9,15,13,8,8,8,12,50,9,10,4,7,0,3,6,470,4,12
"B1",52,13,7,9,614,8,10,207,7,6,12,8,5,6,4,9,1,5,6,5,13
"B2",8,7,5,975,8,5,12,5,9,3,10,3,4,9,3,8,2,3,2,6,11
"B3",13,8,4,10,8,6,1062,4,6,6,10,4,7,4,8,0,6,7,6,2,14
"X",18,6,9,9,10,12,17,1,2,4,6,3,4,6,6,5,5,5,16,2,643
"C2",7,607,170,13,6,4,4,6,1,1,7,7,2,8,2,4,4,1,3,0,10
"D4",8,4,3,3,6,5,30,2,4,2,3,3,2,3,678,1,1,4,3,1,9
"D1",8,2,6,5,6,5,2,10,3,3,6,4,3,1086,3,6,3,5,4,0,15
"E1",8,0,1,3,4,4,2,2,0,1,7,4,4,2,3,978,2,2,1,3,8
"C1",1011,5,6,12,7,14,11,7,9,5,10,489,75,7,7,7,2,3,9,4,17
"E3",2,5,197,4,1,0,0,4,1,8,5,2,5,1,5,1,1,1,3,370,7
"E2",10,4,5,3,2,3,4,4,0,8,6,1,3,4,4,6,5,2,667,341,5
